,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_10_PASS_a,F,S,la gemme avec la chaise qui était près de moi hier est plus ou moins achetée <eos>,15,achetée,acheté,13,F,achetée,-9.560711,acheté,-11.148995,1
1,S_NOUN_10_PASS_a,F,S,la gemme avec la chaise qui était près de moi hier est plus ou moins brisée <eos>,15,brisée,brisé,13,F,brisée,-8.229313,brisé,-11.380001,1
2,S_NOUN_10_PASS_a,F,S,la gemme avec la chaise qui était près de moi hier est plus ou moins cachée <eos>,15,cachée,caché,13,F,cachée,-7.0429883,caché,-9.595439,1
3,S_NOUN_10_PASS_a,F,S,la gemme avec la chaise qui était près de moi hier est plus ou moins cassée <eos>,15,cassée,cassé,13,F,cassée,-7.5661545,cassé,-10.686395,1
4,S_NOUN_10_PASS_a,F,S,la gemme avec la chaise qui était près de moi hier est plus ou moins couverte <eos>,15,couverte,couvert,13,F,couverte,-7.1798196,couvert,-12.283108,1
5,S_NOUN_10_PASS_a,F,S,la gemme avec la chaise qui était près de moi hier est plus ou moins déformée <eos>,15,déformée,déformé,13,F,déformée,-5.760008,déformé,-9.66802,1
6,S_NOUN_10_PASS_a,F,S,la gemme avec la chaise qui était près de moi hier est plus ou moins fixée <eos>,15,fixée,fixé,13,F,fixée,-7.3589478,fixé,-9.534974,1
7,S_NOUN_10_PASS_a,F,S,la gemme avec la chaise qui était près de moi hier est plus ou moins jetée <eos>,15,jetée,jeté,13,F,jetée,-7.3107634,jeté,-12.351829,1
8,S_NOUN_10_PASS_a,F,S,la gemme avec la chaise qui était près de moi hier est plus ou moins laissée <eos>,15,laissée,laissé,13,F,laissée,-7.4088106,laissé,-10.184206,1
9,S_NOUN_10_PASS_a,F,S,la gemme avec la chaise qui était près de moi hier est plus ou moins ouverte <eos>,15,ouverte,ouvert,13,F,ouverte,-5.7170963,ouvert,-9.561091,1
10,S_NOUN_10_PASS_a,F,S,la gemme avec la chaise qui était près de moi hier est plus ou moins perdue <eos>,15,perdue,perdu,13,F,perdue,-7.410616,perdu,-10.734394,1
11,S_NOUN_10_PASS_a,F,S,la gemme avec la chaise qui était près de moi hier est plus ou moins réparée <eos>,15,réparée,réparé,13,F,réparée,-10.110768,réparé,-13.627429,1
12,S_NOUN_10_PASS_a,F,S,la gemme avec la chaise qui était près de moi hier est plus ou moins retirée <eos>,15,retirée,retiré,13,F,retirée,-7.2074566,retiré,-9.362305,1
13,S_NOUN_10_PASS_a,F,S,la gemme avec la chaise qui était près de moi hier est plus ou moins tombée <eos>,15,tombée,tombé,13,F,tombée,-8.46698,tombé,-8.622283,1
