,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_11_PASS_a,F,S,la gemme avec le bracelet près de moi que j' aime beaucoup n' est probablement pas achetée <eos>,16,achetée,acheté,14,M,achetée,-11.99901,acheté,-9.302336,0
1,S_NOUN_11_PASS_a,F,S,la gemme avec le bracelet près de moi que j' aime beaucoup n' est probablement pas brisée <eos>,16,brisée,brisé,14,M,brisée,-8.609817,brisé,-11.011221,1
2,S_NOUN_11_PASS_a,F,S,la gemme avec le bracelet près de moi que j' aime beaucoup n' est probablement pas cachée <eos>,16,cachée,caché,14,M,cachée,-7.7261066,caché,-9.541473,1
3,S_NOUN_11_PASS_a,F,S,la gemme avec le bracelet près de moi que j' aime beaucoup n' est probablement pas cassée <eos>,16,cassée,cassé,14,M,cassée,-8.421882,cassé,-10.17877,1
4,S_NOUN_11_PASS_a,F,S,la gemme avec le bracelet près de moi que j' aime beaucoup n' est probablement pas couverte <eos>,16,couverte,couvert,14,M,couverte,-7.965253,couvert,-10.875348,1
5,S_NOUN_11_PASS_a,F,S,la gemme avec le bracelet près de moi que j' aime beaucoup n' est probablement pas déformée <eos>,16,déformée,déformé,14,M,déformée,-9.755394,déformé,-12.98032,1
6,S_NOUN_11_PASS_a,F,S,la gemme avec le bracelet près de moi que j' aime beaucoup n' est probablement pas fixée <eos>,16,fixée,fixé,14,M,fixée,-8.409649,fixé,-11.213238,1
7,S_NOUN_11_PASS_a,F,S,la gemme avec le bracelet près de moi que j' aime beaucoup n' est probablement pas jetée <eos>,16,jetée,jeté,14,M,jetée,-11.111792,jeté,-13.393782,1
8,S_NOUN_11_PASS_a,F,S,la gemme avec le bracelet près de moi que j' aime beaucoup n' est probablement pas laissée <eos>,16,laissée,laissé,14,M,laissée,-8.422628,laissé,-10.527277,1
9,S_NOUN_11_PASS_a,F,S,la gemme avec le bracelet près de moi que j' aime beaucoup n' est probablement pas ouverte <eos>,16,ouverte,ouvert,14,M,ouverte,-7.897456,ouvert,-11.560975,1
10,S_NOUN_11_PASS_a,F,S,la gemme avec le bracelet près de moi que j' aime beaucoup n' est probablement pas perdue <eos>,16,perdue,perdu,14,M,perdue,-6.9795494,perdu,-9.959164,1
11,S_NOUN_11_PASS_a,F,S,la gemme avec le bracelet près de moi que j' aime beaucoup n' est probablement pas réparée <eos>,16,réparée,réparé,14,M,réparée,-9.850659,réparé,-12.592621,1
12,S_NOUN_11_PASS_a,F,S,la gemme avec le bracelet près de moi que j' aime beaucoup n' est probablement pas retirée <eos>,16,retirée,retiré,14,M,retirée,-8.870586,retiré,-12.319832,1
13,S_NOUN_11_PASS_a,F,S,la gemme avec le bracelet près de moi que j' aime beaucoup n' est probablement pas tombée <eos>,16,tombée,tombé,14,M,tombée,-6.5213814,tombé,-8.9664545,1
14,S_NOUN_11_PASS_a,F,S,la gemme avec le bracelet près de moi que j' aime beaucoup n' est probablement pas utilisée <eos>,16,utilisée,utilisé,14,M,utilisée,-5.223498,utilisé,-8.059853,1
15,S_NOUN_11_PASS_a,F,S,la gemme avec le miroir près de moi que j' aime beaucoup n' est probablement pas achetée <eos>,16,achetée,acheté,14,M,achetée,-9.372569,acheté,-11.622378,1
16,S_NOUN_11_PASS_a,F,S,la gemme avec le miroir près de moi que j' aime beaucoup n' est probablement pas brisée <eos>,16,brisée,brisé,14,M,brisée,-8.953171,brisé,-11.655387,1
17,S_NOUN_11_PASS_a,F,S,la gemme avec le miroir près de moi que j' aime beaucoup n' est probablement pas cachée <eos>,16,cachée,caché,14,M,cachée,-7.953268,caché,-9.966967,1
18,S_NOUN_11_PASS_a,F,S,la gemme avec le miroir près de moi que j' aime beaucoup n' est probablement pas cassée <eos>,16,cassée,cassé,14,M,cassée,-8.949867,cassé,-10.412383,1
19,S_NOUN_11_PASS_a,F,S,la gemme avec le miroir près de moi que j' aime beaucoup n' est probablement pas couverte <eos>,16,couverte,couvert,14,M,couverte,-7.7283754,couvert,-11.266067,1
