,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_11_ADJ_a,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas très verte <eos>,16,verte,vert,14,M,P,verte,-10.343994,vert,-10.5477,1
1,S_NOUN_11_ADJ_a,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas très bleue <eos>,16,bleue,bleu,14,M,P,bleue,-11.611295,bleu,-12.05758,1
2,S_NOUN_11_ADJ_a,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas très noire <eos>,16,noire,noir,14,M,P,noire,-9.988596,noir,-12.117919,1
3,S_NOUN_11_ADJ_a,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas très délicate <eos>,16,délicate,délicat,14,M,P,délicate,-7.4406276,délicat,-10.319896,1
4,S_NOUN_11_ADJ_a,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas très pointue <eos>,16,pointue,pointu,14,M,P,pointue,-7.984161,pointu,-10.957186,1
5,S_NOUN_11_ADJ_a,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas très ronde <eos>,16,ronde,rond,14,M,P,ronde,-8.317638,rond,-10.81629,1
6,S_NOUN_11_ADJ_a,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas très froide <eos>,16,froide,froid,14,M,P,froide,-7.0264373,froid,-8.981359,1
7,S_NOUN_11_ADJ_a,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas très chaude <eos>,16,chaude,chaud,14,M,P,chaude,-8.358459,chaud,-10.266461,1
8,S_NOUN_11_ADJ_a,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas très importante <eos>,16,importante,important,14,M,P,importante,-5.2570486,important,-8.148988,1
9,S_NOUN_11_ADJ_a,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas très courte <eos>,16,courte,court,14,M,P,courte,-5.143565,court,-8.196429,1
10,S_NOUN_11_ADJ_a,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas très dure <eos>,16,dure,dur,14,M,P,dure,-5.9477158,dur,-6.9290247,1
