,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_10_PASS_b,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas achetée <eos>,15,achetée,acheté,13,M,P,achetée,-11.243147,acheté,-10.585129,0
1,S_NOUN_10_PASS_b,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas brisée <eos>,15,brisée,brisé,13,M,P,brisée,-7.9774885,brisé,-10.30911,1
2,S_NOUN_10_PASS_b,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas cachée <eos>,15,cachée,caché,13,M,P,cachée,-7.9617496,caché,-9.559553,1
3,S_NOUN_10_PASS_b,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas cassée <eos>,15,cassée,cassé,13,M,P,cassée,-7.370463,cassé,-11.17602,1
4,S_NOUN_10_PASS_b,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas couverte <eos>,15,couverte,couvert,13,M,P,couverte,-7.6667876,couvert,-10.12578,1
5,S_NOUN_10_PASS_b,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas déformée <eos>,15,déformée,déformé,13,M,P,déformée,-8.457188,déformé,-11.262439,1
6,S_NOUN_10_PASS_b,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas fixée <eos>,15,fixée,fixé,13,M,P,fixée,-6.916988,fixé,-9.719407,1
7,S_NOUN_10_PASS_b,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas jetée <eos>,15,jetée,jeté,13,M,P,jetée,-8.764038,jeté,-11.484825,1
8,S_NOUN_10_PASS_b,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas laissée <eos>,15,laissée,laissé,13,M,P,laissée,-8.081353,laissé,-10.144396,1
9,S_NOUN_10_PASS_b,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas ouverte <eos>,15,ouverte,ouvert,13,M,P,ouverte,-7.792084,ouvert,-11.347029,1
10,S_NOUN_10_PASS_b,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas perdue <eos>,15,perdue,perdu,13,M,P,perdue,-6.751938,perdu,-9.928366,1
11,S_NOUN_10_PASS_b,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas réparée <eos>,15,réparée,réparé,13,M,P,réparée,-10.596775,réparé,-13.289671,1
12,S_NOUN_10_PASS_b,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas retirée <eos>,15,retirée,retiré,13,M,P,retirée,-8.781615,retiré,-10.289675,1
13,S_NOUN_10_PASS_b,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas tombée <eos>,15,tombée,tombé,13,M,P,tombée,-8.153151,tombé,-9.413266,1
14,S_NOUN_10_PASS_b,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas utilisée <eos>,15,utilisée,utilisé,13,M,P,utilisée,-5.0184965,utilisé,-7.2030325,1
15,S_NOUN_10_PASS_b,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas achetée <eos>,15,achetée,acheté,13,M,P,achetée,-9.111237,acheté,-12.91515,1
16,S_NOUN_10_PASS_b,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas brisée <eos>,15,brisée,brisé,13,M,P,brisée,-7.844737,brisé,-10.946113,1
17,S_NOUN_10_PASS_b,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas cachée <eos>,15,cachée,caché,13,M,P,cachée,-8.241783,caché,-9.972805,1
18,S_NOUN_10_PASS_b,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas cassée <eos>,15,cassée,cassé,13,M,P,cassée,-7.6149273,cassé,-11.963401,1
19,S_NOUN_10_PASS_b,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas couverte <eos>,15,couverte,couvert,13,M,P,couverte,-7.6619353,couvert,-10.154287,1
20,S_NOUN_10_PASS_b,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas déformée <eos>,15,déformée,déformé,13,M,P,déformée,-8.360014,déformé,-11.715594,1
21,S_NOUN_10_PASS_b,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas fixée <eos>,15,fixée,fixé,13,M,P,fixée,-6.702207,fixé,-9.647242,1
22,S_NOUN_10_PASS_b,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas jetée <eos>,15,jetée,jeté,13,M,P,jetée,-8.207666,jeté,-11.82507,1
23,S_NOUN_10_PASS_b,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas laissée <eos>,15,laissée,laissé,13,M,P,laissée,-8.257137,laissé,-10.627895,1
24,S_NOUN_10_PASS_b,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas ouverte <eos>,15,ouverte,ouvert,13,M,P,ouverte,-7.5537033,ouvert,-11.199245,1
25,S_NOUN_10_PASS_b,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas perdue <eos>,15,perdue,perdu,13,M,P,perdue,-6.298715,perdu,-9.991532,1
26,S_NOUN_10_PASS_b,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas réparée <eos>,15,réparée,réparé,13,M,P,réparée,-10.443254,réparé,-13.373093,1
27,S_NOUN_10_PASS_b,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas retirée <eos>,15,retirée,retiré,13,M,P,retirée,-8.8769865,retiré,-10.387904,1
28,S_NOUN_10_PASS_b,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas tombée <eos>,15,tombée,tombé,13,M,P,tombée,-8.126083,tombé,-10.294172,1
29,S_NOUN_10_PASS_b,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas utilisée <eos>,15,utilisée,utilisé,13,M,P,utilisée,-5.010183,utilisé,-7.5840983,1
30,S_NOUN_10_PASS_b,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas achetée <eos>,15,achetée,acheté,13,M,P,achetée,-7.922439,acheté,-12.532429,1
31,S_NOUN_10_PASS_b,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas brisée <eos>,15,brisée,brisé,13,M,P,brisée,-8.249218,brisé,-11.328722,1
32,S_NOUN_10_PASS_b,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas cachée <eos>,15,cachée,caché,13,M,P,cachée,-9.051195,caché,-10.216933,1
33,S_NOUN_10_PASS_b,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas cassée <eos>,15,cassée,cassé,13,M,P,cassée,-7.6781335,cassé,-11.549986,1
34,S_NOUN_10_PASS_b,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas couverte <eos>,15,couverte,couvert,13,M,P,couverte,-7.4385014,couvert,-10.450383,1
35,S_NOUN_10_PASS_b,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas déformée <eos>,15,déformée,déformé,13,M,P,déformée,-8.774497,déformé,-11.827614,1
36,S_NOUN_10_PASS_b,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas fixée <eos>,15,fixée,fixé,13,M,P,fixée,-6.66607,fixé,-9.558674,1
37,S_NOUN_10_PASS_b,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas jetée <eos>,15,jetée,jeté,13,M,P,jetée,-8.794451,jeté,-12.357805,1
38,S_NOUN_10_PASS_b,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas laissée <eos>,15,laissée,laissé,13,M,P,laissée,-7.8691783,laissé,-10.48769,1
39,S_NOUN_10_PASS_b,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas ouverte <eos>,15,ouverte,ouvert,13,M,P,ouverte,-7.5748663,ouvert,-11.215002,1
40,S_NOUN_10_PASS_b,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas perdue <eos>,15,perdue,perdu,13,M,P,perdue,-6.3413405,perdu,-10.329823,1
41,S_NOUN_10_PASS_b,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas réparée <eos>,15,réparée,réparé,13,M,P,réparée,-11.539416,réparé,-14.190243,1
42,S_NOUN_10_PASS_b,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas retirée <eos>,15,retirée,retiré,13,M,P,retirée,-8.953088,retiré,-9.850286,1
43,S_NOUN_10_PASS_b,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas tombée <eos>,15,tombée,tombé,13,M,P,tombée,-7.974825,tombé,-9.803736,1
44,S_NOUN_10_PASS_b,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas utilisée <eos>,15,utilisée,utilisé,13,M,P,utilisée,-4.9245596,utilisé,-7.404314,1
45,S_NOUN_10_PASS_b,F,S,la gemme avec les rideaux près de moi que j' aime beaucoup n' est pas achetée <eos>,15,achetée,acheté,13,M,P,achetée,-9.235334,acheté,-12.966966,1
46,S_NOUN_10_PASS_b,F,S,la gemme avec les rideaux près de moi que j' aime beaucoup n' est pas brisée <eos>,15,brisée,brisé,13,M,P,brisée,-8.227265,brisé,-10.920834,1
47,S_NOUN_10_PASS_b,F,S,la gemme avec les rideaux près de moi que j' aime beaucoup n' est pas cachée <eos>,15,cachée,caché,13,M,P,cachée,-7.9321804,caché,-10.073033,1
48,S_NOUN_10_PASS_b,F,S,la gemme avec les rideaux près de moi que j' aime beaucoup n' est pas cassée <eos>,15,cassée,cassé,13,M,P,cassée,-7.6692767,cassé,-11.112164,1
49,S_NOUN_10_PASS_b,F,S,la gemme avec les rideaux près de moi que j' aime beaucoup n' est pas couverte <eos>,15,couverte,couvert,13,M,P,couverte,-7.9368663,couvert,-10.520215,1
50,S_NOUN_10_PASS_b,F,S,la gemme avec les rideaux près de moi que j' aime beaucoup n' est pas déformée <eos>,15,déformée,déformé,13,M,P,déformée,-7.9200335,déformé,-11.282445,1
51,S_NOUN_10_PASS_b,F,S,la gemme avec les rideaux près de moi que j' aime beaucoup n' est pas fixée <eos>,15,fixée,fixé,13,M,P,fixée,-7.461224,fixé,-10.434388,1
52,S_NOUN_10_PASS_b,F,S,la gemme avec les rideaux près de moi que j' aime beaucoup n' est pas jetée <eos>,15,jetée,jeté,13,M,P,jetée,-8.728052,jeté,-11.927401,1
53,S_NOUN_10_PASS_b,F,S,la gemme avec les rideaux près de moi que j' aime beaucoup n' est pas laissée <eos>,15,laissée,laissé,13,M,P,laissée,-7.956826,laissé,-10.418325,1
54,S_NOUN_10_PASS_b,F,S,la gemme avec les rideaux près de moi que j' aime beaucoup n' est pas ouverte <eos>,15,ouverte,ouvert,13,M,P,ouverte,-7.421604,ouvert,-11.346445,1
55,S_NOUN_10_PASS_b,F,S,la gemme avec les rideaux près de moi que j' aime beaucoup n' est pas perdue <eos>,15,perdue,perdu,13,M,P,perdue,-6.6155396,perdu,-10.037779,1
56,S_NOUN_10_PASS_b,F,S,la gemme avec les rideaux près de moi que j' aime beaucoup n' est pas réparée <eos>,15,réparée,réparé,13,M,P,réparée,-11.092557,réparé,-13.755689,1
57,S_NOUN_10_PASS_b,F,S,la gemme avec les rideaux près de moi que j' aime beaucoup n' est pas retirée <eos>,15,retirée,retiré,13,M,P,retirée,-9.132471,retiré,-10.66349,1
58,S_NOUN_10_PASS_b,F,S,la gemme avec les rideaux près de moi que j' aime beaucoup n' est pas tombée <eos>,15,tombée,tombé,13,M,P,tombée,-7.4847407,tombé,-9.294296,1
59,S_NOUN_10_PASS_b,F,S,la gemme avec les rideaux près de moi que j' aime beaucoup n' est pas utilisée <eos>,15,utilisée,utilisé,13,M,P,utilisée,-5.1143885,utilisé,-7.6792154,1
60,S_NOUN_10_PASS_b,F,S,la gemme avec les cahiers près de moi que j' aime beaucoup n' est pas achetée <eos>,15,achetée,acheté,13,M,P,achetée,-8.708369,acheté,-12.634498,1
61,S_NOUN_10_PASS_b,F,S,la gemme avec les cahiers près de moi que j' aime beaucoup n' est pas brisée <eos>,15,brisée,brisé,13,M,P,brisée,-8.722773,brisé,-11.212688,1
62,S_NOUN_10_PASS_b,F,S,la gemme avec les cahiers près de moi que j' aime beaucoup n' est pas cachée <eos>,15,cachée,caché,13,M,P,cachée,-8.068373,caché,-10.081324,1
63,S_NOUN_10_PASS_b,F,S,la gemme avec les cahiers près de moi que j' aime beaucoup n' est pas cassée <eos>,15,cassée,cassé,13,M,P,cassée,-7.671301,cassé,-11.496961,1
64,S_NOUN_10_PASS_b,F,S,la gemme avec les cahiers près de moi que j' aime beaucoup n' est pas couverte <eos>,15,couverte,couvert,13,M,P,couverte,-8.558668,couvert,-10.840885,1
65,S_NOUN_10_PASS_b,F,S,la gemme avec les cahiers près de moi que j' aime beaucoup n' est pas déformée <eos>,15,déformée,déformé,13,M,P,déformée,-7.978884,déformé,-11.297816,1
66,S_NOUN_10_PASS_b,F,S,la gemme avec les cahiers près de moi que j' aime beaucoup n' est pas fixée <eos>,15,fixée,fixé,13,M,P,fixée,-7.5954447,fixé,-10.152236,1
67,S_NOUN_10_PASS_b,F,S,la gemme avec les cahiers près de moi que j' aime beaucoup n' est pas jetée <eos>,15,jetée,jeté,13,M,P,jetée,-9.343456,jeté,-12.270748,1
68,S_NOUN_10_PASS_b,F,S,la gemme avec les cahiers près de moi que j' aime beaucoup n' est pas laissée <eos>,15,laissée,laissé,13,M,P,laissée,-7.782298,laissé,-10.433063,1
69,S_NOUN_10_PASS_b,F,S,la gemme avec les cahiers près de moi que j' aime beaucoup n' est pas ouverte <eos>,15,ouverte,ouvert,13,M,P,ouverte,-7.909834,ouvert,-11.550304,1
70,S_NOUN_10_PASS_b,F,S,la gemme avec les cahiers près de moi que j' aime beaucoup n' est pas perdue <eos>,15,perdue,perdu,13,M,P,perdue,-6.9055405,perdu,-10.031561,1
71,S_NOUN_10_PASS_b,F,S,la gemme avec les cahiers près de moi que j' aime beaucoup n' est pas réparée <eos>,15,réparée,réparé,13,M,P,réparée,-11.157971,réparé,-13.669695,1
72,S_NOUN_10_PASS_b,F,S,la gemme avec les cahiers près de moi que j' aime beaucoup n' est pas retirée <eos>,15,retirée,retiré,13,M,P,retirée,-9.223136,retiré,-10.019248,1
73,S_NOUN_10_PASS_b,F,S,la gemme avec les cahiers près de moi que j' aime beaucoup n' est pas tombée <eos>,15,tombée,tombé,13,M,P,tombée,-7.311407,tombé,-9.206698,1
74,S_NOUN_10_PASS_b,F,S,la gemme avec les cahiers près de moi que j' aime beaucoup n' est pas utilisée <eos>,15,utilisée,utilisé,13,M,P,utilisée,-5.076702,utilisé,-7.5182905,1
75,S_NOUN_10_PASS_b,F,S,la gemme avec les micros près de moi que j' aime beaucoup n' est pas achetée <eos>,15,achetée,acheté,13,M,P,achetée,-8.427466,acheté,-12.520766,1
76,S_NOUN_10_PASS_b,F,S,la gemme avec les micros près de moi que j' aime beaucoup n' est pas brisée <eos>,15,brisée,brisé,13,M,P,brisée,-8.876503,brisé,-11.08837,1
77,S_NOUN_10_PASS_b,F,S,la gemme avec les micros près de moi que j' aime beaucoup n' est pas cachée <eos>,15,cachée,caché,13,M,P,cachée,-8.294258,caché,-9.948323,1
78,S_NOUN_10_PASS_b,F,S,la gemme avec les micros près de moi que j' aime beaucoup n' est pas cassée <eos>,15,cassée,cassé,13,M,P,cassée,-7.909207,cassé,-11.029501,1
79,S_NOUN_10_PASS_b,F,S,la gemme avec les micros près de moi que j' aime beaucoup n' est pas couverte <eos>,15,couverte,couvert,13,M,P,couverte,-8.164841,couvert,-10.8302355,1
80,S_NOUN_10_PASS_b,F,S,la gemme avec les micros près de moi que j' aime beaucoup n' est pas déformée <eos>,15,déformée,déformé,13,M,P,déformée,-8.42783,déformé,-11.864828,1
81,S_NOUN_10_PASS_b,F,S,la gemme avec les micros près de moi que j' aime beaucoup n' est pas fixée <eos>,15,fixée,fixé,13,M,P,fixée,-7.0395374,fixé,-9.909875,1
82,S_NOUN_10_PASS_b,F,S,la gemme avec les micros près de moi que j' aime beaucoup n' est pas jetée <eos>,15,jetée,jeté,13,M,P,jetée,-8.830534,jeté,-12.533237,1
83,S_NOUN_10_PASS_b,F,S,la gemme avec les micros près de moi que j' aime beaucoup n' est pas laissée <eos>,15,laissée,laissé,13,M,P,laissée,-7.9900312,laissé,-10.6429205,1
84,S_NOUN_10_PASS_b,F,S,la gemme avec les micros près de moi que j' aime beaucoup n' est pas ouverte <eos>,15,ouverte,ouvert,13,M,P,ouverte,-7.3359365,ouvert,-11.32075,1
