,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas achetée . <eos>,12,achetée,acheté,10,achetée,-10.387846,acheté,-11.461449,1
1,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas brisée . <eos>,12,brisée,brisé,10,brisée,-7.5740705,brisé,-11.247541,1
2,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas cachée . <eos>,12,cachée,caché,10,cachée,-8.730234,caché,-10.367765,1
3,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas cassée . <eos>,12,cassée,cassé,10,cassée,-8.6672535,cassé,-10.576334,1
4,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas couverte . <eos>,12,couverte,couvert,10,couverte,-6.690254,couvert,-9.466236,1
5,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas déformée . <eos>,12,déformée,déformé,10,déformée,-10.021762,déformé,-11.204665,1
6,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas fixée . <eos>,12,fixée,fixé,10,fixée,-8.151329,fixé,-10.922326,1
7,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas jetée . <eos>,12,jetée,jeté,10,jetée,-7.948264,jeté,-12.669079,1
8,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas laissée . <eos>,12,laissée,laissé,10,laissée,-8.431026,laissé,-10.829471,1
9,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas ouverte . <eos>,12,ouverte,ouvert,10,ouverte,-7.5563297,ouvert,-9.998131,1
10,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas perdue . <eos>,12,perdue,perdu,10,perdue,-7.2942047,perdu,-9.232048,1
11,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas réparée . <eos>,12,réparée,réparé,10,réparée,-10.985237,réparé,-13.156424,1
12,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas retirée . <eos>,12,retirée,retiré,10,retirée,-10.5764475,retiré,-12.653436,1
13,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas tombée . <eos>,12,tombée,tombé,10,tombée,-7.5558167,tombé,-9.868573,1
14,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas utilisée . <eos>,12,utilisée,utilisé,10,utilisée,-5.928135,utilisé,-8.02445,1
15,S_NOUN_10_PASS_b,F,S,la chaise près de moi que j' aime beaucoup n' est pas achetée . <eos>,12,achetée,acheté,10,achetée,-10.468334,acheté,-12.814903,1
16,S_NOUN_10_PASS_b,F,S,la chaise près de moi que j' aime beaucoup n' est pas brisée . <eos>,12,brisée,brisé,10,brisée,-8.47925,brisé,-12.474125,1
17,S_NOUN_10_PASS_b,F,S,la chaise près de moi que j' aime beaucoup n' est pas cachée . <eos>,12,cachée,caché,10,cachée,-8.649951,caché,-10.510764,1
18,S_NOUN_10_PASS_b,F,S,la chaise près de moi que j' aime beaucoup n' est pas cassée . <eos>,12,cassée,cassé,10,cassée,-8.83452,cassé,-10.829796,1
19,S_NOUN_10_PASS_b,F,S,la chaise près de moi que j' aime beaucoup n' est pas couverte . <eos>,12,couverte,couvert,10,couverte,-6.855873,couvert,-9.804595,1
20,S_NOUN_10_PASS_b,F,S,la chaise près de moi que j' aime beaucoup n' est pas déformée . <eos>,12,déformée,déformé,10,déformée,-10.256872,déformé,-12.606913,1
21,S_NOUN_10_PASS_b,F,S,la chaise près de moi que j' aime beaucoup n' est pas fixée . <eos>,12,fixée,fixé,10,fixée,-8.66512,fixé,-11.978561,1
22,S_NOUN_10_PASS_b,F,S,la chaise près de moi que j' aime beaucoup n' est pas jetée . <eos>,12,jetée,jeté,10,jetée,-9.344783,jeté,-13.278949,1
23,S_NOUN_10_PASS_b,F,S,la chaise près de moi que j' aime beaucoup n' est pas laissée . <eos>,12,laissée,laissé,10,laissée,-8.43475,laissé,-11.0402155,1
24,S_NOUN_10_PASS_b,F,S,la chaise près de moi que j' aime beaucoup n' est pas ouverte . <eos>,12,ouverte,ouvert,10,ouverte,-7.182801,ouvert,-9.996218,1
25,S_NOUN_10_PASS_b,F,S,la chaise près de moi que j' aime beaucoup n' est pas perdue . <eos>,12,perdue,perdu,10,perdue,-7.225587,perdu,-9.772131,1
26,S_NOUN_10_PASS_b,F,S,la chaise près de moi que j' aime beaucoup n' est pas réparée . <eos>,12,réparée,réparé,10,réparée,-10.251462,réparé,-13.357219,1
27,S_NOUN_10_PASS_b,F,S,la chaise près de moi que j' aime beaucoup n' est pas retirée . <eos>,12,retirée,retiré,10,retirée,-10.008633,retiré,-12.879649,1
28,S_NOUN_10_PASS_b,F,S,la chaise près de moi que j' aime beaucoup n' est pas tombée . <eos>,12,tombée,tombé,10,tombée,-7.0550823,tombé,-9.58915,1
29,S_NOUN_10_PASS_b,F,S,la chaise près de moi que j' aime beaucoup n' est pas utilisée . <eos>,12,utilisée,utilisé,10,utilisée,-5.5793505,utilisé,-8.298418,1
30,S_NOUN_10_PASS_b,F,S,la poubelle près de moi que j' aime beaucoup n' est pas achetée . <eos>,12,achetée,acheté,10,achetée,-9.510664,acheté,-11.497118,1
31,S_NOUN_10_PASS_b,F,S,la poubelle près de moi que j' aime beaucoup n' est pas brisée . <eos>,12,brisée,brisé,10,brisée,-8.653609,brisé,-12.36963,1
32,S_NOUN_10_PASS_b,F,S,la poubelle près de moi que j' aime beaucoup n' est pas cachée . <eos>,12,cachée,caché,10,cachée,-7.9359303,caché,-9.421759,1
33,S_NOUN_10_PASS_b,F,S,la poubelle près de moi que j' aime beaucoup n' est pas cassée . <eos>,12,cassée,cassé,10,cassée,-8.934324,cassé,-11.393364,1
34,S_NOUN_10_PASS_b,F,S,la poubelle près de moi que j' aime beaucoup n' est pas couverte . <eos>,12,couverte,couvert,10,couverte,-7.6428933,couvert,-10.11603,1
35,S_NOUN_10_PASS_b,F,S,la poubelle près de moi que j' aime beaucoup n' est pas déformée . <eos>,12,déformée,déformé,10,déformée,-10.717248,déformé,-12.295836,1
36,S_NOUN_10_PASS_b,F,S,la poubelle près de moi que j' aime beaucoup n' est pas fixée . <eos>,12,fixée,fixé,10,fixée,-8.940415,fixé,-12.033937,1
37,S_NOUN_10_PASS_b,F,S,la poubelle près de moi que j' aime beaucoup n' est pas jetée . <eos>,12,jetée,jeté,10,jetée,-8.813444,jeté,-12.818666,1
38,S_NOUN_10_PASS_b,F,S,la poubelle près de moi que j' aime beaucoup n' est pas laissée . <eos>,12,laissée,laissé,10,laissée,-8.135991,laissé,-10.401502,1
