,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas achetée . <eos>,12,achetée,acheté,10,achetée,-10.644482,acheté,-12.2722645,1
1,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas brisée . <eos>,12,brisée,brisé,10,brisée,-8.556917,brisé,-11.06873,1
2,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas cachée . <eos>,12,cachée,caché,10,cachée,-8.0094185,caché,-9.989227,1
3,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas cassée . <eos>,12,cassée,cassé,10,cassée,-7.2637234,cassé,-10.481036,1
4,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas couverte . <eos>,12,couverte,couvert,10,couverte,-7.203477,couvert,-11.317213,1
5,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas déformée . <eos>,12,déformée,déformé,10,déformée,-9.90301,déformé,-12.336818,1
6,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas fixée . <eos>,12,fixée,fixé,10,fixée,-8.927988,fixé,-10.853588,1
7,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas jetée . <eos>,12,jetée,jeté,10,jetée,-8.64188,jeté,-11.779521,1
8,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas laissée . <eos>,12,laissée,laissé,10,laissée,-8.745596,laissé,-10.360073,1
9,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas ouverte . <eos>,12,ouverte,ouvert,10,ouverte,-7.0457335,ouvert,-10.480639,1
10,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas perdue . <eos>,12,perdue,perdu,10,perdue,-7.466029,perdu,-10.065298,1
11,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas réparée . <eos>,12,réparée,réparé,10,réparée,-11.518909,réparé,-13.576815,1
12,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas retirée . <eos>,12,retirée,retiré,10,retirée,-10.215479,retiré,-12.342894,1
13,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas tombée . <eos>,12,tombée,tombé,10,tombée,-6.724683,tombé,-9.447335,1
14,S_NOUN_10_PASS_b,F,S,la gemme près de moi que j' aime beaucoup n' est pas utilisée . <eos>,12,utilisée,utilisé,10,utilisée,-5.878995,utilisé,-8.872418,1
15,S_NOUN_10_PASS_b,F,S,la chaise près de moi que j' aime beaucoup n' est pas achetée . <eos>,12,achetée,acheté,10,achetée,-9.623811,acheté,-12.288072,1
16,S_NOUN_10_PASS_b,F,S,la chaise près de moi que j' aime beaucoup n' est pas brisée . <eos>,12,brisée,brisé,10,brisée,-8.857807,brisé,-11.457389,1
