,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins achetée . <eos>,12,achetée,acheté,10,achetée,-10.324532,acheté,-11.1182165,1
1,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins brisée . <eos>,12,brisée,brisé,10,brisée,-6.005542,brisé,-11.779528,1
2,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins cachée . <eos>,12,cachée,caché,10,cachée,-5.8320847,caché,-9.469555,1
3,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins cassée . <eos>,12,cassée,cassé,10,cassée,-8.61562,cassé,-10.41466,1
4,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins couverte . <eos>,12,couverte,couvert,10,couverte,-5.881744,couvert,-9.580294,1
5,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins déformée . <eos>,12,déformée,déformé,10,déformée,-6.2623525,déformé,-9.97961,1
6,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins fixée . <eos>,12,fixée,fixé,10,fixée,-7.824657,fixé,-13.276539,1
7,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins jetée . <eos>,12,jetée,jeté,10,jetée,-7.2024655,jeté,-11.46306,1
8,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins laissée . <eos>,12,laissée,laissé,10,laissée,-7.0759335,laissé,-10.705534,1
9,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins ouverte . <eos>,12,ouverte,ouvert,10,ouverte,-5.4719563,ouvert,-9.626863,1
10,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins perdue . <eos>,12,perdue,perdu,10,perdue,-7.070994,perdu,-10.858503,1
11,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins réparée . <eos>,12,réparée,réparé,10,réparée,-10.338624,réparé,-13.958924,1
12,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins retirée . <eos>,12,retirée,retiré,10,retirée,-7.960478,retiré,-11.558114,1
13,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins tombée . <eos>,12,tombée,tombé,10,tombée,-7.867103,tombé,-10.651523,1
14,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins utilisée . <eos>,12,utilisée,utilisé,10,utilisée,-4.784398,utilisé,-8.866884,1
15,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins achetée . <eos>,12,achetée,acheté,10,achetée,-10.2757,acheté,-12.255617,1
16,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins brisée . <eos>,12,brisée,brisé,10,brisée,-6.9967847,brisé,-13.044731,1
17,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins cachée . <eos>,12,cachée,caché,10,cachée,-7.112713,caché,-10.219674,1
18,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins cassée . <eos>,12,cassée,cassé,10,cassée,-9.303363,cassé,-11.709589,1
19,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins couverte . <eos>,12,couverte,couvert,10,couverte,-5.630788,couvert,-9.3806715,1
20,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins déformée . <eos>,12,déformée,déformé,10,déformée,-6.9709063,déformé,-11.073704,1
21,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins fixée . <eos>,12,fixée,fixé,10,fixée,-8.035125,fixé,-13.688555,1
22,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins jetée . <eos>,12,jetée,jeté,10,jetée,-7.1987057,jeté,-12.874525,1
23,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins laissée . <eos>,12,laissée,laissé,10,laissée,-7.2515917,laissé,-10.676065,1
24,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins ouverte . <eos>,12,ouverte,ouvert,10,ouverte,-4.4706116,ouvert,-8.923145,1
25,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins perdue . <eos>,12,perdue,perdu,10,perdue,-7.6234403,perdu,-11.376606,1
26,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins réparée . <eos>,12,réparée,réparé,10,réparée,-10.226862,réparé,-14.163099,1
27,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins retirée . <eos>,12,retirée,retiré,10,retirée,-8.151039,retiré,-12.724871,1
28,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins tombée . <eos>,12,tombée,tombé,10,tombée,-8.316618,tombé,-11.593422,1
29,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins utilisée . <eos>,12,utilisée,utilisé,10,utilisée,-4.6663446,utilisé,-8.944525,1
30,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins achetée . <eos>,12,achetée,acheté,10,achetée,-9.386195,acheté,-11.438369,1
31,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins brisée . <eos>,12,brisée,brisé,10,brisée,-6.5645905,brisé,-13.269424,1
32,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins cachée . <eos>,12,cachée,caché,10,cachée,-6.2348347,caché,-9.702881,1
33,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins cassée . <eos>,12,cassée,cassé,10,cassée,-9.147846,cassé,-11.9114065,1
34,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins couverte . <eos>,12,couverte,couvert,10,couverte,-5.3725305,couvert,-8.972459,1
35,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins déformée . <eos>,12,déformée,déformé,10,déformée,-6.9206624,déformé,-10.420111,1
36,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins fixée . <eos>,12,fixée,fixé,10,fixée,-7.8361473,fixé,-13.113354,1
37,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins jetée . <eos>,12,jetée,jeté,10,jetée,-6.855055,jeté,-11.862706,1
38,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins laissée . <eos>,12,laissée,laissé,10,laissée,-6.9121814,laissé,-10.578966,1
39,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins ouverte . <eos>,12,ouverte,ouvert,10,ouverte,-4.793509,ouvert,-8.827683,1
40,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins perdue . <eos>,12,perdue,perdu,10,perdue,-7.809647,perdu,-11.003396,1
41,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins réparée . <eos>,12,réparée,réparé,10,réparée,-10.298375,réparé,-14.789405,1
42,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins retirée . <eos>,12,retirée,retiré,10,retirée,-7.6847396,retiré,-12.22623,1
43,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins tombée . <eos>,12,tombée,tombé,10,tombée,-7.6499224,tombé,-11.198723,1
44,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins utilisée . <eos>,12,utilisée,utilisé,10,utilisée,-4.7211742,utilisé,-8.872819,1
45,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins achetée . <eos>,12,achetée,acheté,10,achetée,-9.8736105,acheté,-12.344057,1
46,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins brisée . <eos>,12,brisée,brisé,10,brisée,-6.867884,brisé,-12.8312,1
47,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins cachée . <eos>,12,cachée,caché,10,cachée,-7.316434,caché,-10.426026,1
48,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins cassée . <eos>,12,cassée,cassé,10,cassée,-10.027531,cassé,-11.95998,1
49,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins couverte . <eos>,12,couverte,couvert,10,couverte,-6.36909,couvert,-9.772717,1
50,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins déformée . <eos>,12,déformée,déformé,10,déformée,-6.921814,déformé,-10.449983,1
51,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins fixée . <eos>,12,fixée,fixé,10,fixée,-8.2074995,fixé,-13.695724,1
52,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins jetée . <eos>,12,jetée,jeté,10,jetée,-7.1295567,jeté,-12.234965,1
53,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins laissée . <eos>,12,laissée,laissé,10,laissée,-7.55998,laissé,-10.978086,1
54,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins ouverte . <eos>,12,ouverte,ouvert,10,ouverte,-5.1616874,ouvert,-9.418045,1
55,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins perdue . <eos>,12,perdue,perdu,10,perdue,-7.68191,perdu,-11.047056,1
56,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins réparée . <eos>,12,réparée,réparé,10,réparée,-10.715677,réparé,-14.8089695,1
57,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins retirée . <eos>,12,retirée,retiré,10,retirée,-8.090406,retiré,-11.648102,1
58,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins tombée . <eos>,12,tombée,tombé,10,tombée,-8.385712,tombé,-11.814632,1
59,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins utilisée . <eos>,12,utilisée,utilisé,10,utilisée,-5.082985,utilisé,-9.11783,1
60,S_NOUN_10_PASS_a,F,S,la recette qui était près de moi hier est plus ou moins achetée . <eos>,12,achetée,acheté,10,achetée,-9.758126,acheté,-11.500991,1
61,S_NOUN_10_PASS_a,F,S,la recette qui était près de moi hier est plus ou moins brisée . <eos>,12,brisée,brisé,10,brisée,-7.6467524,brisé,-13.485841,1
62,S_NOUN_10_PASS_a,F,S,la recette qui était près de moi hier est plus ou moins cachée . <eos>,12,cachée,caché,10,cachée,-8.21848,caché,-11.562815,1
63,S_NOUN_10_PASS_a,F,S,la recette qui était près de moi hier est plus ou moins cassée . <eos>,12,cassée,cassé,10,cassée,-9.822437,cassé,-12.527788,1
