,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins achetée . <eos>,12,achetée,acheté,10,achetée,-9.240345,acheté,-10.365761,1
1,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins brisée . <eos>,12,brisée,brisé,10,brisée,-8.94172,brisé,-11.681524,1
2,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins cachée . <eos>,12,cachée,caché,10,cachée,-6.787799,caché,-9.082781,1
3,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins cassée . <eos>,12,cassée,cassé,10,cassée,-8.2143955,cassé,-11.211306,1
4,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins couverte . <eos>,12,couverte,couvert,10,couverte,-7.2338333,couvert,-12.102,1
5,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins déformée . <eos>,12,déformée,déformé,10,déformée,-6.1062593,déformé,-9.218987,1
6,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins fixée . <eos>,12,fixée,fixé,10,fixée,-8.197009,fixé,-10.111595,1
7,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins jetée . <eos>,12,jetée,jeté,10,jetée,-7.7333217,jeté,-12.526621,1
8,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins laissée . <eos>,12,laissée,laissé,10,laissée,-7.3400965,laissé,-10.45894,1
9,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins ouverte . <eos>,12,ouverte,ouvert,10,ouverte,-6.1504188,ouvert,-10.013569,1
10,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins perdue . <eos>,12,perdue,perdu,10,perdue,-7.134303,perdu,-10.527619,1
11,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins réparée . <eos>,12,réparée,réparé,10,réparée,-11.063662,réparé,-13.886942,1
12,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins retirée . <eos>,12,retirée,retiré,10,retirée,-7.365449,retiré,-9.258537,1
13,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins tombée . <eos>,12,tombée,tombé,10,tombée,-7.87249,tombé,-8.796483,1
14,S_NOUN_10_PASS_a,F,S,la gemme qui était près de moi hier est plus ou moins utilisée . <eos>,12,utilisée,utilisé,10,utilisée,-4.0906324,utilisé,-6.5894585,1
15,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins achetée . <eos>,12,achetée,acheté,10,achetée,-9.607958,acheté,-11.592787,1
16,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins brisée . <eos>,12,brisée,brisé,10,brisée,-8.9512005,brisé,-11.884941,1
17,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins cachée . <eos>,12,cachée,caché,10,cachée,-7.0642986,caché,-10.015896,1
18,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins cassée . <eos>,12,cassée,cassé,10,cassée,-8.715058,cassé,-11.132427,1
19,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins couverte . <eos>,12,couverte,couvert,10,couverte,-6.856074,couvert,-11.623695,1
20,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins déformée . <eos>,12,déformée,déformé,10,déformée,-6.8199673,déformé,-11.074421,1
21,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins fixée . <eos>,12,fixée,fixé,10,fixée,-8.096312,fixé,-10.123555,1
22,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins jetée . <eos>,12,jetée,jeté,10,jetée,-8.116046,jeté,-12.735062,1
23,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins laissée . <eos>,12,laissée,laissé,10,laissée,-6.915916,laissé,-10.020794,1
24,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins ouverte . <eos>,12,ouverte,ouvert,10,ouverte,-5.00515,ouvert,-8.823626,1
25,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins perdue . <eos>,12,perdue,perdu,10,perdue,-7.8923073,perdu,-10.364711,1
26,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins réparée . <eos>,12,réparée,réparé,10,réparée,-9.883611,réparé,-12.690139,1
27,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins retirée . <eos>,12,retirée,retiré,10,retirée,-7.168824,retiré,-9.881481,1
28,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins tombée . <eos>,12,tombée,tombé,10,tombée,-8.321992,tombé,-9.219877,1
29,S_NOUN_10_PASS_a,F,S,la chaise qui était près de moi hier est plus ou moins utilisée . <eos>,12,utilisée,utilisé,10,utilisée,-4.2101965,utilisé,-7.0914526,1
30,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins achetée . <eos>,12,achetée,acheté,10,achetée,-8.294695,acheté,-9.490938,1
31,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins brisée . <eos>,12,brisée,brisé,10,brisée,-9.001961,brisé,-11.652737,1
32,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins cachée . <eos>,12,cachée,caché,10,cachée,-6.456827,caché,-8.822344,1
33,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins cassée . <eos>,12,cassée,cassé,10,cassée,-8.0849495,cassé,-10.778186,1
34,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins couverte . <eos>,12,couverte,couvert,10,couverte,-6.948635,couvert,-11.144407,1
35,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins déformée . <eos>,12,déformée,déformé,10,déformée,-6.815239,déformé,-9.974784,1
36,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins fixée . <eos>,12,fixée,fixé,10,fixée,-8.72187,fixé,-10.531179,1
37,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins jetée . <eos>,12,jetée,jeté,10,jetée,-7.235921,jeté,-11.572733,1
38,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins laissée . <eos>,12,laissée,laissé,10,laissée,-6.4566545,laissé,-9.226057,1
39,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins ouverte . <eos>,12,ouverte,ouvert,10,ouverte,-5.8637133,ouvert,-9.47144,1
40,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins perdue . <eos>,12,perdue,perdu,10,perdue,-6.7687435,perdu,-9.74502,1
41,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins réparée . <eos>,12,réparée,réparé,10,réparée,-9.731412,réparé,-11.368881,1
42,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins retirée . <eos>,12,retirée,retiré,10,retirée,-6.8750715,retiré,-9.5186615,1
43,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins tombée . <eos>,12,tombée,tombé,10,tombée,-7.761615,tombé,-8.40374,1
44,S_NOUN_10_PASS_a,F,S,la poubelle qui était près de moi hier est plus ou moins utilisée . <eos>,12,utilisée,utilisé,10,utilisée,-4.4262853,utilisé,-7.035358,1
45,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins achetée . <eos>,12,achetée,acheté,10,achetée,-9.850464,acheté,-11.772452,1
46,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins brisée . <eos>,12,brisée,brisé,10,brisée,-8.347465,brisé,-11.925499,1
47,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins cachée . <eos>,12,cachée,caché,10,cachée,-7.3255334,caché,-9.952095,1
48,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins cassée . <eos>,12,cassée,cassé,10,cassée,-8.739901,cassé,-10.95483,1
49,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins couverte . <eos>,12,couverte,couvert,10,couverte,-7.3176265,couvert,-11.915139,1
50,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins déformée . <eos>,12,déformée,déformé,10,déformée,-5.8180575,déformé,-10.005432,1
51,S_NOUN_10_PASS_a,F,S,la chemise qui était près de moi hier est plus ou moins fixée . <eos>,12,fixée,fixé,10,fixée,-8.714219,fixé,-11.081688,1
