,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_10_ADJ_c,F,P,les gemmes avec le bracelet près de moi que j' aime beaucoup ne sont pas vertes <eos>,15,vertes,verts,13,M,S,vertes,-9.654182,verts,-9.497749,0
1,P_NOUN_10_ADJ_c,F,P,les gemmes avec le bracelet près de moi que j' aime beaucoup ne sont pas bleues <eos>,15,bleues,bleus,13,M,S,bleues,-9.157778,bleus,-10.752938,1
2,P_NOUN_10_ADJ_c,F,P,les gemmes avec le bracelet près de moi que j' aime beaucoup ne sont pas noires <eos>,15,noires,noirs,13,M,S,noires,-7.7768254,noirs,-9.260153,1
3,P_NOUN_10_ADJ_c,F,P,les gemmes avec le bracelet près de moi que j' aime beaucoup ne sont pas délicates <eos>,15,délicates,délicats,13,M,S,délicates,-9.73142,délicats,-13.081423,1
4,P_NOUN_10_ADJ_c,F,P,les gemmes avec le bracelet près de moi que j' aime beaucoup ne sont pas pointues <eos>,15,pointues,pointus,13,M,S,pointues,-8.924059,pointus,-11.899813,1
5,P_NOUN_10_ADJ_c,F,P,les gemmes avec le bracelet près de moi que j' aime beaucoup ne sont pas rondes <eos>,15,rondes,ronds,13,M,S,rondes,-9.383924,ronds,-11.752279,1
6,P_NOUN_10_ADJ_c,F,P,les gemmes avec le bracelet près de moi que j' aime beaucoup ne sont pas froides <eos>,15,froides,froids,13,M,S,froides,-9.463957,froids,-14.825375,1
7,P_NOUN_10_ADJ_c,F,P,les gemmes avec le bracelet près de moi que j' aime beaucoup ne sont pas chaudes <eos>,15,chaudes,chauds,13,M,S,chaudes,-10.059316,chauds,-13.503691,1
8,P_NOUN_10_ADJ_c,F,P,les gemmes avec le bracelet près de moi que j' aime beaucoup ne sont pas importantes <eos>,15,importantes,importants,13,M,S,importantes,-8.317791,importants,-11.802702,1
9,P_NOUN_10_ADJ_c,F,P,les gemmes avec le bracelet près de moi que j' aime beaucoup ne sont pas courtes <eos>,15,courtes,courts,13,M,S,courtes,-9.02288,courts,-11.944933,1
10,P_NOUN_10_ADJ_c,F,P,les gemmes avec le bracelet près de moi que j' aime beaucoup ne sont pas dures <eos>,15,dures,durs,13,M,S,dures,-8.489767,durs,-11.8414135,1
11,P_NOUN_10_ADJ_c,F,P,les gemmes avec le bracelet près de moi que j' aime beaucoup ne sont pas claires <eos>,15,claires,clairs,13,M,S,claires,-5.3941317,clairs,-9.30638,1
12,P_NOUN_10_ADJ_c,F,P,les gemmes avec le bracelet près de moi que j' aime beaucoup ne sont pas intéressantes <eos>,15,intéressantes,intéressants,13,M,S,intéressantes,-9.553431,intéressants,-11.790719,1
13,P_NOUN_10_ADJ_c,F,P,les gemmes avec le bracelet près de moi que j' aime beaucoup ne sont pas brillantes <eos>,15,brillantes,brillants,13,M,S,brillantes,-7.6018906,brillants,-10.520338,1
14,P_NOUN_10_ADJ_c,F,P,les gemmes avec le bracelet près de moi que j' aime beaucoup ne sont pas compliquées <eos>,15,compliquées,compliqués,13,M,S,compliquées,-10.819616,compliqués,-13.106606,1
15,P_NOUN_10_ADJ_c,F,P,les gemmes avec le miroir près de moi que j' aime beaucoup ne sont pas vertes <eos>,15,vertes,verts,13,M,S,vertes,-8.335554,verts,-12.175157,1
16,P_NOUN_10_ADJ_c,F,P,les gemmes avec le miroir près de moi que j' aime beaucoup ne sont pas bleues <eos>,15,bleues,bleus,13,M,S,bleues,-8.883633,bleus,-10.988448,1
