,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_11_PASS_a,F,P,les gemmes près de moi que j' aime beaucoup ne sont probablement pas achetées . <eos>,13,achetées,achetés,11,achetées,-9.264498,achetés,-9.732931,1
1,P_NOUN_11_PASS_a,F,P,les gemmes près de moi que j' aime beaucoup ne sont probablement pas brisées . <eos>,13,brisées,brisés,11,brisées,-9.404269,brisés,-13.480455,1
2,P_NOUN_11_PASS_a,F,P,les gemmes près de moi que j' aime beaucoup ne sont probablement pas cachées . <eos>,13,cachées,cachés,11,cachées,-7.8613544,cachés,-8.800991,1
3,P_NOUN_11_PASS_a,F,P,les gemmes près de moi que j' aime beaucoup ne sont probablement pas cassées . <eos>,13,cassées,cassés,11,cassées,-10.075454,cassés,-12.007692,1
4,P_NOUN_11_PASS_a,F,P,les gemmes près de moi que j' aime beaucoup ne sont probablement pas couvertes . <eos>,13,couvertes,couverts,11,couvertes,-7.564084,couverts,-9.34358,1
5,P_NOUN_11_PASS_a,F,P,les gemmes près de moi que j' aime beaucoup ne sont probablement pas déformées . <eos>,13,déformées,déformés,11,déformées,-8.225803,déformés,-12.901863,1
6,P_NOUN_11_PASS_a,F,P,les gemmes près de moi que j' aime beaucoup ne sont probablement pas fixées . <eos>,13,fixées,fixés,11,fixées,-8.568026,fixés,-10.92616,1
7,P_NOUN_11_PASS_a,F,P,les gemmes près de moi que j' aime beaucoup ne sont probablement pas jetées . <eos>,13,jetées,jetés,11,jetées,-10.196337,jetés,-11.668726,1
8,P_NOUN_11_PASS_a,F,P,les gemmes près de moi que j' aime beaucoup ne sont probablement pas laissées . <eos>,13,laissées,laissés,11,laissées,-7.601559,laissés,-10.070303,1
9,P_NOUN_11_PASS_a,F,P,les gemmes près de moi que j' aime beaucoup ne sont probablement pas ouvertes . <eos>,13,ouvertes,ouverts,11,ouvertes,-8.497331,ouverts,-11.096278,1
10,P_NOUN_11_PASS_a,F,P,les gemmes près de moi que j' aime beaucoup ne sont probablement pas perdues . <eos>,13,perdues,perdus,11,perdues,-6.244357,perdus,-9.440754,1
11,P_NOUN_11_PASS_a,F,P,les gemmes près de moi que j' aime beaucoup ne sont probablement pas réparées . <eos>,13,réparées,réparés,11,réparées,-9.92753,réparés,-13.325548,1
12,P_NOUN_11_PASS_a,F,P,les gemmes près de moi que j' aime beaucoup ne sont probablement pas retirées . <eos>,13,retirées,retirés,11,retirées,-8.365415,retirés,-10.738854,1
13,P_NOUN_11_PASS_a,F,P,les gemmes près de moi que j' aime beaucoup ne sont probablement pas tombées . <eos>,13,tombées,tombés,11,tombées,-7.986598,tombés,-8.382637,1
14,P_NOUN_11_PASS_a,F,P,les gemmes près de moi que j' aime beaucoup ne sont probablement pas utilisées . <eos>,13,utilisées,utilisés,11,utilisées,-6.27021,utilisés,-8.09307,1
15,P_NOUN_11_PASS_a,F,P,les chaises près de moi que j' aime beaucoup ne sont probablement pas achetées . <eos>,13,achetées,achetés,11,achetées,-8.776947,achetés,-10.512831,1
16,P_NOUN_11_PASS_a,F,P,les chaises près de moi que j' aime beaucoup ne sont probablement pas brisées . <eos>,13,brisées,brisés,11,brisées,-9.184261,brisés,-12.799154,1
17,P_NOUN_11_PASS_a,F,P,les chaises près de moi que j' aime beaucoup ne sont probablement pas cachées . <eos>,13,cachées,cachés,11,cachées,-7.990609,cachés,-9.907338,1
18,P_NOUN_11_PASS_a,F,P,les chaises près de moi que j' aime beaucoup ne sont probablement pas cassées . <eos>,13,cassées,cassés,11,cassées,-8.667863,cassés,-11.732334,1
19,P_NOUN_11_PASS_a,F,P,les chaises près de moi que j' aime beaucoup ne sont probablement pas couvertes . <eos>,13,couvertes,couverts,11,couvertes,-6.2229133,couverts,-7.6941304,1
20,P_NOUN_11_PASS_a,F,P,les chaises près de moi que j' aime beaucoup ne sont probablement pas déformées . <eos>,13,déformées,déformés,11,déformées,-8.22734,déformés,-12.956027,1
21,P_NOUN_11_PASS_a,F,P,les chaises près de moi que j' aime beaucoup ne sont probablement pas fixées . <eos>,13,fixées,fixés,11,fixées,-8.710031,fixés,-11.189159,1
22,P_NOUN_11_PASS_a,F,P,les chaises près de moi que j' aime beaucoup ne sont probablement pas jetées . <eos>,13,jetées,jetés,11,jetées,-8.828365,jetés,-10.553269,1
23,P_NOUN_11_PASS_a,F,P,les chaises près de moi que j' aime beaucoup ne sont probablement pas laissées . <eos>,13,laissées,laissés,11,laissées,-6.6645985,laissés,-9.369843,1
24,P_NOUN_11_PASS_a,F,P,les chaises près de moi que j' aime beaucoup ne sont probablement pas ouvertes . <eos>,13,ouvertes,ouverts,11,ouvertes,-8.282073,ouverts,-11.225617,1
25,P_NOUN_11_PASS_a,F,P,les chaises près de moi que j' aime beaucoup ne sont probablement pas perdues . <eos>,13,perdues,perdus,11,perdues,-6.784725,perdus,-9.908783,1
26,P_NOUN_11_PASS_a,F,P,les chaises près de moi que j' aime beaucoup ne sont probablement pas réparées . <eos>,13,réparées,réparés,11,réparées,-8.09669,réparés,-12.696825,1
27,P_NOUN_11_PASS_a,F,P,les chaises près de moi que j' aime beaucoup ne sont probablement pas retirées . <eos>,13,retirées,retirés,11,retirées,-7.823454,retirés,-11.513875,1
28,P_NOUN_11_PASS_a,F,P,les chaises près de moi que j' aime beaucoup ne sont probablement pas tombées . <eos>,13,tombées,tombés,11,tombées,-7.497598,tombés,-9.132147,1
29,P_NOUN_11_PASS_a,F,P,les chaises près de moi que j' aime beaucoup ne sont probablement pas utilisées . <eos>,13,utilisées,utilisés,11,utilisées,-6.2764153,utilisés,-8.257357,1
30,P_NOUN_11_PASS_a,F,P,les poubelles près de moi que j' aime beaucoup ne sont probablement pas achetées . <eos>,13,achetées,achetés,11,achetées,-9.817043,achetés,-11.507534,1
31,P_NOUN_11_PASS_a,F,P,les poubelles près de moi que j' aime beaucoup ne sont probablement pas brisées . <eos>,13,brisées,brisés,11,brisées,-8.846895,brisés,-13.207731,1
32,P_NOUN_11_PASS_a,F,P,les poubelles près de moi que j' aime beaucoup ne sont probablement pas cachées . <eos>,13,cachées,cachés,11,cachées,-7.826149,cachés,-9.956001,1
33,P_NOUN_11_PASS_a,F,P,les poubelles près de moi que j' aime beaucoup ne sont probablement pas cassées . <eos>,13,cassées,cassés,11,cassées,-7.8222256,cassés,-11.226806,1
34,P_NOUN_11_PASS_a,F,P,les poubelles près de moi que j' aime beaucoup ne sont probablement pas couvertes . <eos>,13,couvertes,couverts,11,couvertes,-5.7855864,couverts,-8.373402,1
35,P_NOUN_11_PASS_a,F,P,les poubelles près de moi que j' aime beaucoup ne sont probablement pas déformées . <eos>,13,déformées,déformés,11,déformées,-8.3642845,déformés,-13.250951,1
36,P_NOUN_11_PASS_a,F,P,les poubelles près de moi que j' aime beaucoup ne sont probablement pas fixées . <eos>,13,fixées,fixés,11,fixées,-8.45694,fixés,-11.873003,1
37,P_NOUN_11_PASS_a,F,P,les poubelles près de moi que j' aime beaucoup ne sont probablement pas jetées . <eos>,13,jetées,jetés,11,jetées,-8.391215,jetés,-9.648501,1
38,P_NOUN_11_PASS_a,F,P,les poubelles près de moi que j' aime beaucoup ne sont probablement pas laissées . <eos>,13,laissées,laissés,11,laissées,-7.0807295,laissés,-9.406377,1
39,P_NOUN_11_PASS_a,F,P,les poubelles près de moi que j' aime beaucoup ne sont probablement pas ouvertes . <eos>,13,ouvertes,ouverts,11,ouvertes,-7.9880877,ouverts,-11.132232,1
40,P_NOUN_11_PASS_a,F,P,les poubelles près de moi que j' aime beaucoup ne sont probablement pas perdues . <eos>,13,perdues,perdus,11,perdues,-7.6991167,perdus,-11.251707,1
41,P_NOUN_11_PASS_a,F,P,les poubelles près de moi que j' aime beaucoup ne sont probablement pas réparées . <eos>,13,réparées,réparés,11,réparées,-8.34771,réparés,-12.6780815,1
42,P_NOUN_11_PASS_a,F,P,les poubelles près de moi que j' aime beaucoup ne sont probablement pas retirées . <eos>,13,retirées,retirés,11,retirées,-7.7407813,retirés,-11.169321,1
43,P_NOUN_11_PASS_a,F,P,les poubelles près de moi que j' aime beaucoup ne sont probablement pas tombées . <eos>,13,tombées,tombés,11,tombées,-7.40527,tombés,-9.825533,1
44,P_NOUN_11_PASS_a,F,P,les poubelles près de moi que j' aime beaucoup ne sont probablement pas utilisées . <eos>,13,utilisées,utilisés,11,utilisées,-6.029336,utilisés,-8.556718,1
45,P_NOUN_11_PASS_a,F,P,les chemises près de moi que j' aime beaucoup ne sont probablement pas achetées . <eos>,13,achetées,achetés,11,achetées,-9.120487,achetés,-10.9449215,1
46,P_NOUN_11_PASS_a,F,P,les chemises près de moi que j' aime beaucoup ne sont probablement pas brisées . <eos>,13,brisées,brisés,11,brisées,-9.575634,brisés,-12.9359865,1
47,P_NOUN_11_PASS_a,F,P,les chemises près de moi que j' aime beaucoup ne sont probablement pas cachées . <eos>,13,cachées,cachés,11,cachées,-8.725205,cachés,-9.96442,1
48,P_NOUN_11_PASS_a,F,P,les chemises près de moi que j' aime beaucoup ne sont probablement pas cassées . <eos>,13,cassées,cassés,11,cassées,-8.977403,cassés,-11.021897,1
49,P_NOUN_11_PASS_a,F,P,les chemises près de moi que j' aime beaucoup ne sont probablement pas couvertes . <eos>,13,couvertes,couverts,11,couvertes,-6.9711018,couverts,-9.070122,1
50,P_NOUN_11_PASS_a,F,P,les chemises près de moi que j' aime beaucoup ne sont probablement pas déformées . <eos>,13,déformées,déformés,11,déformées,-8.374792,déformés,-13.375,1
51,P_NOUN_11_PASS_a,F,P,les chemises près de moi que j' aime beaucoup ne sont probablement pas fixées . <eos>,13,fixées,fixés,11,fixées,-8.554001,fixés,-11.430421,1
52,P_NOUN_11_PASS_a,F,P,les chemises près de moi que j' aime beaucoup ne sont probablement pas jetées . <eos>,13,jetées,jetés,11,jetées,-9.347886,jetés,-10.441373,1
53,P_NOUN_11_PASS_a,F,P,les chemises près de moi que j' aime beaucoup ne sont probablement pas laissées . <eos>,13,laissées,laissés,11,laissées,-7.2624016,laissés,-9.512582,1
54,P_NOUN_11_PASS_a,F,P,les chemises près de moi que j' aime beaucoup ne sont probablement pas ouvertes . <eos>,13,ouvertes,ouverts,11,ouvertes,-8.588145,ouverts,-11.514729,1
55,P_NOUN_11_PASS_a,F,P,les chemises près de moi que j' aime beaucoup ne sont probablement pas perdues . <eos>,13,perdues,perdus,11,perdues,-7.6485577,perdus,-11.031106,1
56,P_NOUN_11_PASS_a,F,P,les chemises près de moi que j' aime beaucoup ne sont probablement pas réparées . <eos>,13,réparées,réparés,11,réparées,-8.540526,réparés,-12.734343,1
57,P_NOUN_11_PASS_a,F,P,les chemises près de moi que j' aime beaucoup ne sont probablement pas retirées . <eos>,13,retirées,retirés,11,retirées,-7.922169,retirés,-10.937224,1
58,P_NOUN_11_PASS_a,F,P,les chemises près de moi que j' aime beaucoup ne sont probablement pas tombées . <eos>,13,tombées,tombés,11,tombées,-7.934442,tombés,-8.673205,1
59,P_NOUN_11_PASS_a,F,P,les chemises près de moi que j' aime beaucoup ne sont probablement pas utilisées . <eos>,13,utilisées,utilisés,11,utilisées,-5.9553833,utilisés,-8.136316,1
60,P_NOUN_11_PASS_a,F,P,les recettes près de moi que j' aime beaucoup ne sont probablement pas achetées . <eos>,13,achetées,achetés,11,achetées,-9.485661,achetés,-10.670352,1
61,P_NOUN_11_PASS_a,F,P,les recettes près de moi que j' aime beaucoup ne sont probablement pas brisées . <eos>,13,brisées,brisés,11,brisées,-9.597003,brisés,-14.584986,1
62,P_NOUN_11_PASS_a,F,P,les recettes près de moi que j' aime beaucoup ne sont probablement pas cachées . <eos>,13,cachées,cachés,11,cachées,-9.685004,cachés,-10.808104,1
63,P_NOUN_11_PASS_a,F,P,les recettes près de moi que j' aime beaucoup ne sont probablement pas cassées . <eos>,13,cassées,cassés,11,cassées,-10.169258,cassés,-12.923422,1
64,P_NOUN_11_PASS_a,F,P,les recettes près de moi que j' aime beaucoup ne sont probablement pas couvertes . <eos>,13,couvertes,couverts,11,couvertes,-7.288705,couverts,-8.600377,1
65,P_NOUN_11_PASS_a,F,P,les recettes près de moi que j' aime beaucoup ne sont probablement pas déformées . <eos>,13,déformées,déformés,11,déformées,-8.702887,déformés,-13.81183,1
66,P_NOUN_11_PASS_a,F,P,les recettes près de moi que j' aime beaucoup ne sont probablement pas fixées . <eos>,13,fixées,fixés,11,fixées,-9.529548,fixés,-11.087912,1
67,P_NOUN_11_PASS_a,F,P,les recettes près de moi que j' aime beaucoup ne sont probablement pas jetées . <eos>,13,jetées,jetés,11,jetées,-10.78174,jetés,-12.617833,1
68,P_NOUN_11_PASS_a,F,P,les recettes près de moi que j' aime beaucoup ne sont probablement pas laissées . <eos>,13,laissées,laissés,11,laissées,-7.5173845,laissés,-10.751815,1
69,P_NOUN_11_PASS_a,F,P,les recettes près de moi que j' aime beaucoup ne sont probablement pas ouvertes . <eos>,13,ouvertes,ouverts,11,ouvertes,-9.125364,ouverts,-11.844542,1
70,P_NOUN_11_PASS_a,F,P,les recettes près de moi que j' aime beaucoup ne sont probablement pas perdues . <eos>,13,perdues,perdus,11,perdues,-6.516306,perdus,-10.0612135,1
71,P_NOUN_11_PASS_a,F,P,les recettes près de moi que j' aime beaucoup ne sont probablement pas réparées . <eos>,13,réparées,réparés,11,réparées,-9.282118,réparés,-13.339043,1
72,P_NOUN_11_PASS_a,F,P,les recettes près de moi que j' aime beaucoup ne sont probablement pas retirées . <eos>,13,retirées,retirés,11,retirées,-8.434027,retirés,-11.862474,1
73,P_NOUN_11_PASS_a,F,P,les recettes près de moi que j' aime beaucoup ne sont probablement pas tombées . <eos>,13,tombées,tombés,11,tombées,-7.5554495,tombés,-9.3321495,1
74,P_NOUN_11_PASS_a,F,P,les recettes près de moi que j' aime beaucoup ne sont probablement pas utilisées . <eos>,13,utilisées,utilisés,11,utilisées,-6.7174454,utilisés,-8.677609,1
75,P_NOUN_11_PASS_a,F,P,les jupes près de moi que j' aime beaucoup ne sont probablement pas achetées . <eos>,13,achetées,achetés,11,achetées,-10.362318,achetés,-11.6032,1
76,P_NOUN_11_PASS_a,F,P,les jupes près de moi que j' aime beaucoup ne sont probablement pas brisées . <eos>,13,brisées,brisés,11,brisées,-9.718118,brisés,-13.460608,1
77,P_NOUN_11_PASS_a,F,P,les jupes près de moi que j' aime beaucoup ne sont probablement pas cachées . <eos>,13,cachées,cachés,11,cachées,-9.035729,cachés,-11.638487,1
78,P_NOUN_11_PASS_a,F,P,les jupes près de moi que j' aime beaucoup ne sont probablement pas cassées . <eos>,13,cassées,cassés,11,cassées,-9.961505,cassés,-12.861652,1
