,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_10_ADJ_a,F,P,les gemmes avec la gemme qui étaient près de moi hier ne sont pas très vertes <eos>,15,vertes,verts,13,F,S,vertes,-8.602045,verts,-10.13719,1
1,P_NOUN_10_ADJ_a,F,P,les gemmes avec la gemme qui étaient près de moi hier ne sont pas très bleues <eos>,15,bleues,bleus,13,F,S,bleues,-9.776497,bleus,-11.930733,1
2,P_NOUN_10_ADJ_a,F,P,les gemmes avec la gemme qui étaient près de moi hier ne sont pas très noires <eos>,15,noires,noirs,13,F,S,noires,-9.468203,noirs,-11.1248455,1
3,P_NOUN_10_ADJ_a,F,P,les gemmes avec la gemme qui étaient près de moi hier ne sont pas très délicates <eos>,15,délicates,délicats,13,F,S,délicates,-7.3279314,délicats,-10.629516,1
4,P_NOUN_10_ADJ_a,F,P,les gemmes avec la gemme qui étaient près de moi hier ne sont pas très pointues <eos>,15,pointues,pointus,13,F,S,pointues,-8.17683,pointus,-11.8445635,1
5,P_NOUN_10_ADJ_a,F,P,les gemmes avec la gemme qui étaient près de moi hier ne sont pas très rondes <eos>,15,rondes,ronds,13,F,S,rondes,-8.919409,ronds,-14.340276,1
6,P_NOUN_10_ADJ_a,F,P,les gemmes avec la gemme qui étaient près de moi hier ne sont pas très froides <eos>,15,froides,froids,13,F,S,froides,-6.297947,froids,-10.592537,1
7,P_NOUN_10_ADJ_a,F,P,les gemmes avec la gemme qui étaient près de moi hier ne sont pas très chaudes <eos>,15,chaudes,chauds,13,F,S,chaudes,-7.274213,chauds,-9.755546,1
8,P_NOUN_10_ADJ_a,F,P,les gemmes avec la gemme qui étaient près de moi hier ne sont pas très importantes <eos>,15,importantes,importants,13,F,S,importantes,-5.5217648,importants,-9.302996,1
9,P_NOUN_10_ADJ_a,F,P,les gemmes avec la gemme qui étaient près de moi hier ne sont pas très courtes <eos>,15,courtes,courts,13,F,S,courtes,-7.2212887,courts,-10.27213,1
10,P_NOUN_10_ADJ_a,F,P,les gemmes avec la gemme qui étaient près de moi hier ne sont pas très dures <eos>,15,dures,durs,13,F,S,dures,-4.036519,durs,-7.938801,1
11,P_NOUN_10_ADJ_a,F,P,les gemmes avec la gemme qui étaient près de moi hier ne sont pas très claires <eos>,15,claires,clairs,13,F,S,claires,-5.061503,clairs,-7.272775,1
12,P_NOUN_10_ADJ_a,F,P,les gemmes avec la gemme qui étaient près de moi hier ne sont pas très intéressantes <eos>,15,intéressantes,intéressants,13,F,S,intéressantes,-7.153126,intéressants,-9.7631235,1
13,P_NOUN_10_ADJ_a,F,P,les gemmes avec la gemme qui étaient près de moi hier ne sont pas très brillantes <eos>,15,brillantes,brillants,13,F,S,brillantes,-4.8512325,brillants,-7.295848,1
14,P_NOUN_10_ADJ_a,F,P,les gemmes avec la gemme qui étaient près de moi hier ne sont pas très compliquées <eos>,15,compliquées,compliqués,13,F,S,compliquées,-7.821905,compliqués,-10.795091,1
15,P_NOUN_10_ADJ_a,F,P,les gemmes avec la chaise qui étaient près de moi hier ne sont pas très vertes <eos>,15,vertes,verts,13,F,S,vertes,-8.890709,verts,-11.286033,1
16,P_NOUN_10_ADJ_a,F,P,les gemmes avec la chaise qui étaient près de moi hier ne sont pas très bleues <eos>,15,bleues,bleus,13,F,S,bleues,-10.187427,bleus,-12.48861,1
17,P_NOUN_10_ADJ_a,F,P,les gemmes avec la chaise qui étaient près de moi hier ne sont pas très noires <eos>,15,noires,noirs,13,F,S,noires,-9.676029,noirs,-11.302944,1
18,P_NOUN_10_ADJ_a,F,P,les gemmes avec la chaise qui étaient près de moi hier ne sont pas très délicates <eos>,15,délicates,délicats,13,F,S,délicates,-6.896243,délicats,-10.057832,1
19,P_NOUN_10_ADJ_a,F,P,les gemmes avec la chaise qui étaient près de moi hier ne sont pas très pointues <eos>,15,pointues,pointus,13,F,S,pointues,-7.944647,pointus,-11.7980995,1
20,P_NOUN_10_ADJ_a,F,P,les gemmes avec la chaise qui étaient près de moi hier ne sont pas très rondes <eos>,15,rondes,ronds,13,F,S,rondes,-8.459796,ronds,-14.304679,1
21,P_NOUN_10_ADJ_a,F,P,les gemmes avec la chaise qui étaient près de moi hier ne sont pas très froides <eos>,15,froides,froids,13,F,S,froides,-5.8916907,froids,-10.641291,1
22,P_NOUN_10_ADJ_a,F,P,les gemmes avec la chaise qui étaient près de moi hier ne sont pas très chaudes <eos>,15,chaudes,chauds,13,F,S,chaudes,-7.1391745,chauds,-9.553977,1
23,P_NOUN_10_ADJ_a,F,P,les gemmes avec la chaise qui étaient près de moi hier ne sont pas très importantes <eos>,15,importantes,importants,13,F,S,importantes,-5.5707083,importants,-9.370907,1
24,P_NOUN_10_ADJ_a,F,P,les gemmes avec la chaise qui étaient près de moi hier ne sont pas très courtes <eos>,15,courtes,courts,13,F,S,courtes,-6.5404897,courts,-9.864546,1
