,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_10_PASS_b,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas achetée <eos>,15,achetée,acheté,13,F,P,achetée,-9.366016,acheté,-11.885271,1
1,S_NOUN_10_PASS_b,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas brisée <eos>,15,brisée,brisé,13,F,P,brisée,-8.331154,brisé,-10.767658,1
2,S_NOUN_10_PASS_b,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas cachée <eos>,15,cachée,caché,13,F,P,cachée,-8.231562,caché,-9.707005,1
3,S_NOUN_10_PASS_b,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas cassée <eos>,15,cassée,cassé,13,F,P,cassée,-7.8746014,cassé,-11.338036,1
4,S_NOUN_10_PASS_b,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas couverte <eos>,15,couverte,couvert,13,F,P,couverte,-7.636908,couvert,-10.05641,1
5,S_NOUN_10_PASS_b,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas déformée <eos>,15,déformée,déformé,13,F,P,déformée,-8.597861,déformé,-11.530674,1
6,S_NOUN_10_PASS_b,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas fixée <eos>,15,fixée,fixé,13,F,P,fixée,-7.5060472,fixé,-9.747263,1
7,S_NOUN_10_PASS_b,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas jetée <eos>,15,jetée,jeté,13,F,P,jetée,-8.629109,jeté,-11.653834,1
8,S_NOUN_10_PASS_b,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas laissée <eos>,15,laissée,laissé,13,F,P,laissée,-8.025045,laissé,-10.168861,1
9,S_NOUN_10_PASS_b,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas ouverte <eos>,15,ouverte,ouvert,13,F,P,ouverte,-7.898728,ouvert,-11.2159,1
10,S_NOUN_10_PASS_b,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas perdue <eos>,15,perdue,perdu,13,F,P,perdue,-6.784404,perdu,-9.8452635,1
11,S_NOUN_10_PASS_b,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas réparée <eos>,15,réparée,réparé,13,F,P,réparée,-10.88188,réparé,-13.84208,1
12,S_NOUN_10_PASS_b,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas retirée <eos>,15,retirée,retiré,13,F,P,retirée,-8.808145,retiré,-10.197168,1
13,S_NOUN_10_PASS_b,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas tombée <eos>,15,tombée,tombé,13,F,P,tombée,-7.875988,tombé,-10.029503,1
14,S_NOUN_10_PASS_b,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas utilisée <eos>,15,utilisée,utilisé,13,F,P,utilisée,-4.9221506,utilisé,-7.0165844,1
15,S_NOUN_10_PASS_b,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas achetée <eos>,15,achetée,acheté,13,F,P,achetée,-9.073376,acheté,-12.677128,1
16,S_NOUN_10_PASS_b,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas brisée <eos>,15,brisée,brisé,13,F,P,brisée,-8.541358,brisé,-11.020262,1
17,S_NOUN_10_PASS_b,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas cachée <eos>,15,cachée,caché,13,F,P,cachée,-7.842758,caché,-10.061756,1
18,S_NOUN_10_PASS_b,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas cassée <eos>,15,cassée,cassé,13,F,P,cassée,-7.7181215,cassé,-11.939988,1
19,S_NOUN_10_PASS_b,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas couverte <eos>,15,couverte,couvert,13,F,P,couverte,-7.611048,couvert,-10.186586,1
20,S_NOUN_10_PASS_b,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas déformée <eos>,15,déformée,déformé,13,F,P,déformée,-8.92062,déformé,-12.130125,1
21,S_NOUN_10_PASS_b,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas fixée <eos>,15,fixée,fixé,13,F,P,fixée,-7.428055,fixé,-10.20829,1
