,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_5_PASS_c,F,S,la gemme avec la chaise près de moi est probablement achetée <eos>,10,achetée,acheté,8,F,achetée,-9.271973,acheté,-11.581957,1
1,S_NOUN_5_PASS_c,F,S,la gemme avec la chaise près de moi est probablement brisée <eos>,10,brisée,brisé,8,F,brisée,-6.3415737,brisé,-11.107253,1
2,S_NOUN_5_PASS_c,F,S,la gemme avec la chaise près de moi est probablement cachée <eos>,10,cachée,caché,8,F,cachée,-6.2334037,caché,-9.640352,1
3,S_NOUN_5_PASS_c,F,S,la gemme avec la chaise près de moi est probablement cassée <eos>,10,cassée,cassé,8,F,cassée,-7.6339083,cassé,-12.335419,1
4,S_NOUN_5_PASS_c,F,S,la gemme avec la chaise près de moi est probablement couverte <eos>,10,couverte,couvert,8,F,couverte,-6.904482,couvert,-9.929624,1
5,S_NOUN_5_PASS_c,F,S,la gemme avec la chaise près de moi est probablement déformée <eos>,10,déformée,déformé,8,F,déformée,-9.631914,déformé,-12.064575,1
6,S_NOUN_5_PASS_c,F,S,la gemme avec la chaise près de moi est probablement fixée <eos>,10,fixée,fixé,8,F,fixée,-7.7258005,fixé,-11.41308,1
7,S_NOUN_5_PASS_c,F,S,la gemme avec la chaise près de moi est probablement jetée <eos>,10,jetée,jeté,8,F,jetée,-7.809414,jeté,-12.022069,1
8,S_NOUN_5_PASS_c,F,S,la gemme avec la chaise près de moi est probablement laissée <eos>,10,laissée,laissé,8,F,laissée,-6.8669653,laissé,-10.319306,1
9,S_NOUN_5_PASS_c,F,S,la gemme avec la chaise près de moi est probablement ouverte <eos>,10,ouverte,ouvert,8,F,ouverte,-7.8038397,ouvert,-11.20404,1
10,S_NOUN_5_PASS_c,F,S,la gemme avec la chaise près de moi est probablement perdue <eos>,10,perdue,perdu,8,F,perdue,-5.254313,perdu,-9.27526,1
11,S_NOUN_5_PASS_c,F,S,la gemme avec la chaise près de moi est probablement réparée <eos>,10,réparée,réparé,8,F,réparée,-11.8502655,réparé,-14.749697,1
12,S_NOUN_5_PASS_c,F,S,la gemme avec la chaise près de moi est probablement retirée <eos>,10,retirée,retiré,8,F,retirée,-8.243902,retiré,-11.534083,1
13,S_NOUN_5_PASS_c,F,S,la gemme avec la chaise près de moi est probablement tombée <eos>,10,tombée,tombé,8,F,tombée,-6.8675632,tombé,-8.641922,1
14,S_NOUN_5_PASS_c,F,S,la gemme avec la chaise près de moi est probablement utilisée <eos>,10,utilisée,utilisé,8,F,utilisée,-5.703664,utilisé,-9.032657,1
15,S_NOUN_5_PASS_c,F,S,la gemme avec la poubelle près de moi est probablement achetée <eos>,10,achetée,acheté,8,F,achetée,-8.364319,acheté,-11.587327,1
16,S_NOUN_5_PASS_c,F,S,la gemme avec la poubelle près de moi est probablement brisée <eos>,10,brisée,brisé,8,F,brisée,-6.190979,brisé,-10.9577875,1
17,S_NOUN_5_PASS_c,F,S,la gemme avec la poubelle près de moi est probablement cachée <eos>,10,cachée,caché,8,F,cachée,-5.760107,caché,-8.932083,1
18,S_NOUN_5_PASS_c,F,S,la gemme avec la poubelle près de moi est probablement cassée <eos>,10,cassée,cassé,8,F,cassée,-7.1339393,cassé,-11.763193,1
19,S_NOUN_5_PASS_c,F,S,la gemme avec la poubelle près de moi est probablement couverte <eos>,10,couverte,couvert,8,F,couverte,-6.780423,couvert,-10.067382,1
20,S_NOUN_5_PASS_c,F,S,la gemme avec la poubelle près de moi est probablement déformée <eos>,10,déformée,déformé,8,F,déformée,-9.96159,déformé,-12.466641,1
21,S_NOUN_5_PASS_c,F,S,la gemme avec la poubelle près de moi est probablement fixée <eos>,10,fixée,fixé,8,F,fixée,-7.590889,fixé,-10.968711,1
22,S_NOUN_5_PASS_c,F,S,la gemme avec la poubelle près de moi est probablement jetée <eos>,10,jetée,jeté,8,F,jetée,-7.280574,jeté,-11.509382,1
23,S_NOUN_5_PASS_c,F,S,la gemme avec la poubelle près de moi est probablement laissée <eos>,10,laissée,laissé,8,F,laissée,-6.549021,laissé,-10.185851,1
24,S_NOUN_5_PASS_c,F,S,la gemme avec la poubelle près de moi est probablement ouverte <eos>,10,ouverte,ouvert,8,F,ouverte,-7.642156,ouvert,-10.797094,1
25,S_NOUN_5_PASS_c,F,S,la gemme avec la poubelle près de moi est probablement perdue <eos>,10,perdue,perdu,8,F,perdue,-4.800808,perdu,-8.768284,1
26,S_NOUN_5_PASS_c,F,S,la gemme avec la poubelle près de moi est probablement réparée <eos>,10,réparée,réparé,8,F,réparée,-11.041087,réparé,-14.068988,1
27,S_NOUN_5_PASS_c,F,S,la gemme avec la poubelle près de moi est probablement retirée <eos>,10,retirée,retiré,8,F,retirée,-7.8075027,retiré,-10.992764,1
28,S_NOUN_5_PASS_c,F,S,la gemme avec la poubelle près de moi est probablement tombée <eos>,10,tombée,tombé,8,F,tombée,-5.877529,tombé,-8.14783,1
29,S_NOUN_5_PASS_c,F,S,la gemme avec la poubelle près de moi est probablement utilisée <eos>,10,utilisée,utilisé,8,F,utilisée,-5.6354456,utilisé,-8.971594,1
30,S_NOUN_5_PASS_c,F,S,la gemme avec la chemise près de moi est probablement achetée <eos>,10,achetée,acheté,8,F,achetée,-8.491912,acheté,-12.282276,1
31,S_NOUN_5_PASS_c,F,S,la gemme avec la chemise près de moi est probablement brisée <eos>,10,brisée,brisé,8,F,brisée,-6.5931916,brisé,-11.170481,1
32,S_NOUN_5_PASS_c,F,S,la gemme avec la chemise près de moi est probablement cachée <eos>,10,cachée,caché,8,F,cachée,-6.3164062,caché,-9.557999,1
33,S_NOUN_5_PASS_c,F,S,la gemme avec la chemise près de moi est probablement cassée <eos>,10,cassée,cassé,8,F,cassée,-7.5979958,cassé,-11.462119,1
