,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins achetée <eos>,15,achetée,acheté,13,M,achetée,-12.197724,acheté,-9.318587,0
1,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins brisée <eos>,15,brisée,brisé,13,M,brisée,-6.0111465,brisé,-11.155797,1
2,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins cachée <eos>,15,cachée,caché,13,M,cachée,-6.1634107,caché,-9.183548,1
3,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins cassée <eos>,15,cassée,cassé,13,M,cassée,-8.508643,cassé,-10.640929,1
4,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins couverte <eos>,15,couverte,couvert,13,M,couverte,-6.2870283,couvert,-9.734431,1
5,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins déformée <eos>,15,déformée,déformé,13,M,déformée,-6.8531117,déformé,-10.174334,1
6,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins fixée <eos>,15,fixée,fixé,13,M,fixée,-8.331338,fixé,-13.219139,1
7,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins jetée <eos>,15,jetée,jeté,13,M,jetée,-7.0207014,jeté,-11.536829,1
8,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins laissée <eos>,15,laissée,laissé,13,M,laissée,-7.451723,laissé,-10.628192,1
9,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins ouverte <eos>,15,ouverte,ouvert,13,M,ouverte,-5.2908454,ouvert,-9.020874,1
10,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins perdue <eos>,15,perdue,perdu,13,M,perdue,-6.8221736,perdu,-10.168053,1
11,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins réparée <eos>,15,réparée,réparé,13,M,réparée,-10.301813,réparé,-13.681742,1
12,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins retirée <eos>,15,retirée,retiré,13,M,retirée,-7.642789,retiré,-11.091584,1
13,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins tombée <eos>,15,tombée,tombé,13,M,tombée,-7.5967026,tombé,-10.521629,1
14,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins utilisée <eos>,15,utilisée,utilisé,13,M,utilisée,-5.3076715,utilisé,-8.848346,1
15,S_NOUN_10_PASS_a,F,S,la gemme avec le miroir qui était près de moi hier est plus ou moins achetée <eos>,15,achetée,acheté,13,M,achetée,-9.408549,acheté,-11.976825,1
