,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas verte <eos>,15,verte,vert,13,F,P,verte,-9.409924,vert,-8.939644,0
1,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas bleue <eos>,15,bleue,bleu,13,F,P,bleue,-8.509382,bleu,-8.783545,1
2,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas noire <eos>,15,noire,noir,13,F,P,noire,-7.7273874,noir,-7.6461124,0
3,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas délicate <eos>,15,délicate,délicat,13,F,P,délicate,-11.882404,délicat,-13.970581,1
4,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas pointue <eos>,15,pointue,pointu,13,F,P,pointue,-12.124834,pointu,-13.84602,1
5,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas ronde <eos>,15,ronde,rond,13,F,P,ronde,-9.828089,rond,-10.079044,1
6,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas froide <eos>,15,froide,froid,13,F,P,froide,-10.03277,froid,-12.960622,1
7,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas chaude <eos>,15,chaude,chaud,13,F,P,chaude,-10.114546,chaud,-13.455315,1
8,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas importante <eos>,15,importante,important,13,F,P,importante,-8.664898,important,-11.568998,1
9,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas courte <eos>,15,courte,court,13,F,P,courte,-9.986863,court,-12.535144,1
10,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas dure <eos>,15,dure,dur,13,F,P,dure,-10.499146,dur,-10.966342,1
11,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas claire <eos>,15,claire,clair,13,F,P,claire,-5.646709,clair,-7.2410703,1
12,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas intéressante <eos>,15,intéressante,intéressant,13,F,P,intéressante,-9.203985,intéressant,-11.114526,1
13,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas brillante <eos>,15,brillante,brillant,13,F,P,brillante,-7.487732,brillant,-10.729851,1
14,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas compliquée <eos>,15,compliquée,compliqué,13,F,P,compliquée,-11.252942,compliqué,-11.754855,1
15,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas verte <eos>,15,verte,vert,13,F,P,verte,-8.59848,vert,-9.791578,1
16,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas bleue <eos>,15,bleue,bleu,13,F,P,bleue,-8.921488,bleu,-9.476154,1
17,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas noire <eos>,15,noire,noir,13,F,P,noire,-8.371069,noir,-8.309454,0
18,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas délicate <eos>,15,délicate,délicat,13,F,P,délicate,-11.239329,délicat,-12.943128,1
19,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas pointue <eos>,15,pointue,pointu,13,F,P,pointue,-11.774414,pointu,-13.506716,1
20,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas ronde <eos>,15,ronde,rond,13,F,P,ronde,-9.566695,rond,-9.170356,0
21,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas froide <eos>,15,froide,froid,13,F,P,froide,-10.91205,froid,-13.151572,1
22,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas chaude <eos>,15,chaude,chaud,13,F,P,chaude,-10.280089,chaud,-13.4405155,1
