,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas verte <eos>,15,verte,vert,13,F,P,verte,-10.114882,vert,-10.266694,1
1,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas bleue <eos>,15,bleue,bleu,13,F,P,bleue,-8.057506,bleu,-8.257185,1
2,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas noire <eos>,15,noire,noir,13,F,P,noire,-7.402869,noir,-9.038049,1
3,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas délicate <eos>,15,délicate,délicat,13,F,P,délicate,-9.484268,délicat,-14.5234375,1
4,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas pointue <eos>,15,pointue,pointu,13,F,P,pointue,-11.310013,pointu,-11.67894,1
5,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas ronde <eos>,15,ronde,rond,13,F,P,ronde,-9.438759,rond,-9.650361,1
6,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas froide <eos>,15,froide,froid,13,F,P,froide,-10.151004,froid,-13.010556,1
7,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas chaude <eos>,15,chaude,chaud,13,F,P,chaude,-11.159073,chaud,-12.313656,1
8,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas importante <eos>,15,importante,important,13,F,P,importante,-8.651551,important,-10.98505,1
9,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas courte <eos>,15,courte,court,13,F,P,courte,-10.246059,court,-12.121796,1
10,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas dure <eos>,15,dure,dur,13,F,P,dure,-10.171425,dur,-11.05485,1
11,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas claire <eos>,15,claire,clair,13,F,P,claire,-5.080728,clair,-8.291214,1
12,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas intéressante <eos>,15,intéressante,intéressant,13,F,P,intéressante,-9.5285015,intéressant,-10.489846,1
13,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas brillante <eos>,15,brillante,brillant,13,F,P,brillante,-7.112682,brillant,-10.465803,1
14,S_NOUN_10_ADJ_c,F,S,la gemme avec les gemmes près de moi que j' aime beaucoup n' est pas compliquée <eos>,15,compliquée,compliqué,13,F,P,compliquée,-10.556866,compliqué,-10.833286,1
15,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas verte <eos>,15,verte,vert,13,F,P,verte,-10.165092,vert,-10.132349,0
16,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas bleue <eos>,15,bleue,bleu,13,F,P,bleue,-8.319353,bleu,-8.757254,1
17,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas noire <eos>,15,noire,noir,13,F,P,noire,-7.8507824,noir,-9.691339,1
18,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas délicate <eos>,15,délicate,délicat,13,F,P,délicate,-10.021202,délicat,-13.695723,1
19,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas pointue <eos>,15,pointue,pointu,13,F,P,pointue,-11.462418,pointu,-11.772116,1
20,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas ronde <eos>,15,ronde,rond,13,F,P,ronde,-9.058624,rond,-9.386609,1
21,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas froide <eos>,15,froide,froid,13,F,P,froide,-9.886194,froid,-12.54685,1
22,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas chaude <eos>,15,chaude,chaud,13,F,P,chaude,-9.839491,chaud,-11.601381,1
23,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas importante <eos>,15,importante,important,13,F,P,importante,-8.74357,important,-10.983305,1
24,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas courte <eos>,15,courte,court,13,F,P,courte,-10.331304,court,-11.664456,1
25,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas dure <eos>,15,dure,dur,13,F,P,dure,-9.590151,dur,-11.365381,1
26,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas claire <eos>,15,claire,clair,13,F,P,claire,-4.8652844,clair,-8.149712,1
27,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas intéressante <eos>,15,intéressante,intéressant,13,F,P,intéressante,-9.675843,intéressant,-10.679835,1
28,S_NOUN_10_ADJ_c,F,S,la gemme avec les chaises près de moi que j' aime beaucoup n' est pas brillante <eos>,15,brillante,brillant,13,F,P,brillante,-7.21095,brillant,-10.57103,1
