,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins achetées <eos>,16,achetées,achetés,14,M,achetées,-10.213357,achetés,-9.108706,0
1,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins brisées <eos>,16,brisées,brisés,14,M,brisées,-6.9904294,brisés,-10.6969795,1
2,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins cachées <eos>,16,cachées,cachés,14,M,cachées,-6.7831907,cachés,-9.135348,1
3,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins cassées <eos>,16,cassées,cassés,14,M,cassées,-9.1969,cassés,-11.200255,1
4,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins couvertes <eos>,16,couvertes,couverts,14,M,couvertes,-10.073366,couverts,-9.966925,0
5,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins déformées <eos>,16,déformées,déformés,14,M,déformées,-6.747343,déformés,-9.042607,1
6,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins fixées <eos>,16,fixées,fixés,14,M,fixées,-7.945573,fixés,-11.745335,1
7,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins jetées <eos>,16,jetées,jetés,14,M,jetées,-9.446418,jetés,-11.60091,1
8,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins laissées <eos>,16,laissées,laissés,14,M,laissées,-8.583146,laissés,-11.3042,1
9,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins ouvertes <eos>,16,ouvertes,ouverts,14,M,ouvertes,-6.577992,ouverts,-11.271769,1
10,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins perdues <eos>,16,perdues,perdus,14,M,perdues,-7.9258165,perdus,-11.248843,1
11,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins réparées <eos>,16,réparées,réparés,14,M,réparées,-10.900085,réparés,-14.177147,1
12,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins retirées <eos>,16,retirées,retirés,14,M,retirées,-8.173524,retirés,-10.499412,1
13,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins tombées <eos>,16,tombées,tombés,14,M,tombées,-8.909338,tombés,-10.737866,1
14,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins utilisées <eos>,16,utilisées,utilisés,14,M,utilisées,-5.636707,utilisés,-8.522512,1
15,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins achetées <eos>,16,achetées,achetés,14,M,achetées,-9.622386,achetés,-10.688861,1
16,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins brisées <eos>,16,brisées,brisés,14,M,brisées,-7.168097,brisés,-10.791555,1
17,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins cachées <eos>,16,cachées,cachés,14,M,cachées,-6.6291776,cachés,-9.040503,1
18,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins cassées <eos>,16,cassées,cassés,14,M,cassées,-9.283721,cassés,-11.401622,1
19,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins couvertes <eos>,16,couvertes,couverts,14,M,couvertes,-10.124755,couverts,-9.702764,0
20,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins déformées <eos>,16,déformées,déformés,14,M,déformées,-6.551057,déformés,-8.650956,1
21,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins fixées <eos>,16,fixées,fixés,14,M,fixées,-8.00088,fixés,-11.61898,1
22,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins jetées <eos>,16,jetées,jetés,14,M,jetées,-9.404654,jetés,-12.066198,1
23,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins laissées <eos>,16,laissées,laissés,14,M,laissées,-9.070706,laissés,-11.757501,1
24,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins ouvertes <eos>,16,ouvertes,ouverts,14,M,ouvertes,-6.554426,ouverts,-11.194778,1
25,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins perdues <eos>,16,perdues,perdus,14,M,perdues,-7.779832,perdus,-11.342089,1
26,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins réparées <eos>,16,réparées,réparés,14,M,réparées,-10.574354,réparés,-13.933101,1
27,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins retirées <eos>,16,retirées,retirés,14,M,retirées,-8.330869,retirés,-10.704965,1
28,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins tombées <eos>,16,tombées,tombés,14,M,tombées,-9.032798,tombés,-10.947273,1
29,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins utilisées <eos>,16,utilisées,utilisés,14,M,utilisées,-5.634445,utilisés,-8.465574,1
30,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins achetées <eos>,16,achetées,achetés,14,M,achetées,-8.727542,achetés,-10.029103,1
31,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins brisées <eos>,16,brisées,brisés,14,M,brisées,-8.019596,brisés,-11.216095,1
32,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins cachées <eos>,16,cachées,cachés,14,M,cachées,-7.466563,cachés,-9.389149,1
33,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins cassées <eos>,16,cassées,cassés,14,M,cassées,-9.4610615,cassés,-11.019409,1
34,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins couvertes <eos>,16,couvertes,couverts,14,M,couvertes,-10.567985,couverts,-10.026854,0
35,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins déformées <eos>,16,déformées,déformés,14,M,déformées,-6.453331,déformés,-8.780012,1
36,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins fixées <eos>,16,fixées,fixés,14,M,fixées,-7.869749,fixés,-11.488621,1
37,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins jetées <eos>,16,jetées,jetés,14,M,jetées,-10.066862,jetés,-11.916085,1
38,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins laissées <eos>,16,laissées,laissés,14,M,laissées,-8.48698,laissés,-11.310735,1
39,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins ouvertes <eos>,16,ouvertes,ouverts,14,M,ouvertes,-6.4506335,ouverts,-10.891506,1
40,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins perdues <eos>,16,perdues,perdus,14,M,perdues,-7.896003,perdus,-11.303968,1
41,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins réparées <eos>,16,réparées,réparés,14,M,réparées,-11.000127,réparés,-14.521681,1
42,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins retirées <eos>,16,retirées,retirés,14,M,retirées,-8.262924,retirés,-10.746123,1
43,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins tombées <eos>,16,tombées,tombés,14,M,tombées,-9.105916,tombés,-10.885971,1
44,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins utilisées <eos>,16,utilisées,utilisés,14,M,utilisées,-5.740986,utilisés,-8.551687,1
45,P_NOUN_11_PASS_b,F,P,les gemmes avec les rideaux près de moi que j' aime beaucoup sont plus ou moins achetées <eos>,16,achetées,achetés,14,M,achetées,-9.38726,achetés,-10.372603,1
46,P_NOUN_11_PASS_b,F,P,les gemmes avec les rideaux près de moi que j' aime beaucoup sont plus ou moins brisées <eos>,16,brisées,brisés,14,M,brisées,-7.0225706,brisés,-10.669701,1
47,P_NOUN_11_PASS_b,F,P,les gemmes avec les rideaux près de moi que j' aime beaucoup sont plus ou moins cachées <eos>,16,cachées,cachés,14,M,cachées,-6.713059,cachés,-8.995139,1
48,P_NOUN_11_PASS_b,F,P,les gemmes avec les rideaux près de moi que j' aime beaucoup sont plus ou moins cassées <eos>,16,cassées,cassés,14,M,cassées,-8.636866,cassés,-11.049701,1
49,P_NOUN_11_PASS_b,F,P,les gemmes avec les rideaux près de moi que j' aime beaucoup sont plus ou moins couvertes <eos>,16,couvertes,couverts,14,M,couvertes,-9.954703,couverts,-9.27386,0
50,P_NOUN_11_PASS_b,F,P,les gemmes avec les rideaux près de moi que j' aime beaucoup sont plus ou moins déformées <eos>,16,déformées,déformés,14,M,déformées,-6.7538996,déformés,-8.834363,1
51,P_NOUN_11_PASS_b,F,P,les gemmes avec les rideaux près de moi que j' aime beaucoup sont plus ou moins fixées <eos>,16,fixées,fixés,14,M,fixées,-8.082639,fixés,-11.650623,1
52,P_NOUN_11_PASS_b,F,P,les gemmes avec les rideaux près de moi que j' aime beaucoup sont plus ou moins jetées <eos>,16,jetées,jetés,14,M,jetées,-8.886272,jetés,-11.536506,1
53,P_NOUN_11_PASS_b,F,P,les gemmes avec les rideaux près de moi que j' aime beaucoup sont plus ou moins laissées <eos>,16,laissées,laissés,14,M,laissées,-8.53381,laissés,-11.232524,1
54,P_NOUN_11_PASS_b,F,P,les gemmes avec les rideaux près de moi que j' aime beaucoup sont plus ou moins ouvertes <eos>,16,ouvertes,ouverts,14,M,ouvertes,-6.5842557,ouverts,-10.803536,1
55,P_NOUN_11_PASS_b,F,P,les gemmes avec les rideaux près de moi que j' aime beaucoup sont plus ou moins perdues <eos>,16,perdues,perdus,14,M,perdues,-7.718985,perdus,-11.22423,1
56,P_NOUN_11_PASS_b,F,P,les gemmes avec les rideaux près de moi que j' aime beaucoup sont plus ou moins réparées <eos>,16,réparées,réparés,14,M,réparées,-10.501213,réparés,-13.959301,1
57,P_NOUN_11_PASS_b,F,P,les gemmes avec les rideaux près de moi que j' aime beaucoup sont plus ou moins retirées <eos>,16,retirées,retirés,14,M,retirées,-8.120838,retirés,-10.673787,1
58,P_NOUN_11_PASS_b,F,P,les gemmes avec les rideaux près de moi que j' aime beaucoup sont plus ou moins tombées <eos>,16,tombées,tombés,14,M,tombées,-8.809153,tombés,-10.827514,1
59,P_NOUN_11_PASS_b,F,P,les gemmes avec les rideaux près de moi que j' aime beaucoup sont plus ou moins utilisées <eos>,16,utilisées,utilisés,14,M,utilisées,-5.8629584,utilisés,-8.684869,1
60,P_NOUN_11_PASS_b,F,P,les gemmes avec les cahiers près de moi que j' aime beaucoup sont plus ou moins achetées <eos>,16,achetées,achetés,14,M,achetées,-8.794532,achetés,-8.98317,1
61,P_NOUN_11_PASS_b,F,P,les gemmes avec les cahiers près de moi que j' aime beaucoup sont plus ou moins brisées <eos>,16,brisées,brisés,14,M,brisées,-7.743318,brisés,-11.659879,1
62,P_NOUN_11_PASS_b,F,P,les gemmes avec les cahiers près de moi que j' aime beaucoup sont plus ou moins cachées <eos>,16,cachées,cachés,14,M,cachées,-7.34741,cachés,-8.849784,1
63,P_NOUN_11_PASS_b,F,P,les gemmes avec les cahiers près de moi que j' aime beaucoup sont plus ou moins cassées <eos>,16,cassées,cassés,14,M,cassées,-9.873928,cassés,-11.435858,1
64,P_NOUN_11_PASS_b,F,P,les gemmes avec les cahiers près de moi que j' aime beaucoup sont plus ou moins couvertes <eos>,16,couvertes,couverts,14,M,couvertes,-10.5170765,couverts,-9.515202,0
65,P_NOUN_11_PASS_b,F,P,les gemmes avec les cahiers près de moi que j' aime beaucoup sont plus ou moins déformées <eos>,16,déformées,déformés,14,M,déformées,-7.1261973,déformés,-9.08501,1
66,P_NOUN_11_PASS_b,F,P,les gemmes avec les cahiers près de moi que j' aime beaucoup sont plus ou moins fixées <eos>,16,fixées,fixés,14,M,fixées,-8.265104,fixés,-11.217352,1
67,P_NOUN_11_PASS_b,F,P,les gemmes avec les cahiers près de moi que j' aime beaucoup sont plus ou moins jetées <eos>,16,jetées,jetés,14,M,jetées,-10.558954,jetés,-12.044044,1
