,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_10_ADJ_a,F,P,les gemmes avec le bracelet qui étaient près de moi hier ne sont pas très vertes <eos>,15,vertes,verts,13,M,S,vertes,-10.949844,verts,-10.142931,0
1,P_NOUN_10_ADJ_a,F,P,les gemmes avec le bracelet qui étaient près de moi hier ne sont pas très bleues <eos>,15,bleues,bleus,13,M,S,bleues,-11.495612,bleus,-10.985614,0
2,P_NOUN_10_ADJ_a,F,P,les gemmes avec le bracelet qui étaient près de moi hier ne sont pas très noires <eos>,15,noires,noirs,13,M,S,noires,-9.009525,noirs,-11.780154,1
3,P_NOUN_10_ADJ_a,F,P,les gemmes avec le bracelet qui étaient près de moi hier ne sont pas très délicates <eos>,15,délicates,délicats,13,M,S,délicates,-8.391015,délicats,-10.771852,1
4,P_NOUN_10_ADJ_a,F,P,les gemmes avec le bracelet qui étaient près de moi hier ne sont pas très pointues <eos>,15,pointues,pointus,13,M,S,pointues,-8.207415,pointus,-11.18952,1
5,P_NOUN_10_ADJ_a,F,P,les gemmes avec le bracelet qui étaient près de moi hier ne sont pas très rondes <eos>,15,rondes,ronds,13,M,S,rondes,-9.6913,ronds,-12.45333,1
6,P_NOUN_10_ADJ_a,F,P,les gemmes avec le bracelet qui étaient près de moi hier ne sont pas très froides <eos>,15,froides,froids,13,M,S,froides,-7.423256,froids,-10.232829,1
7,P_NOUN_10_ADJ_a,F,P,les gemmes avec le bracelet qui étaient près de moi hier ne sont pas très chaudes <eos>,15,chaudes,chauds,13,M,S,chaudes,-8.612247,chauds,-11.163288,1
8,P_NOUN_10_ADJ_a,F,P,les gemmes avec le bracelet qui étaient près de moi hier ne sont pas très importantes <eos>,15,importantes,importants,13,M,S,importantes,-5.409737,importants,-7.8295054,1
9,P_NOUN_10_ADJ_a,F,P,les gemmes avec le bracelet qui étaient près de moi hier ne sont pas très courtes <eos>,15,courtes,courts,13,M,S,courtes,-7.912889,courts,-9.325011,1
10,P_NOUN_10_ADJ_a,F,P,les gemmes avec le bracelet qui étaient près de moi hier ne sont pas très dures <eos>,15,dures,durs,13,M,S,dures,-5.554379,durs,-8.391609,1
11,P_NOUN_10_ADJ_a,F,P,les gemmes avec le bracelet qui étaient près de moi hier ne sont pas très claires <eos>,15,claires,clairs,13,M,S,claires,-5.4606466,clairs,-7.2023897,1
12,P_NOUN_10_ADJ_a,F,P,les gemmes avec le bracelet qui étaient près de moi hier ne sont pas très intéressantes <eos>,15,intéressantes,intéressants,13,M,S,intéressantes,-5.9662304,intéressants,-8.204256,1
13,P_NOUN_10_ADJ_a,F,P,les gemmes avec le bracelet qui étaient près de moi hier ne sont pas très brillantes <eos>,15,brillantes,brillants,13,M,S,brillantes,-6.169603,brillants,-7.6059766,1
14,P_NOUN_10_ADJ_a,F,P,les gemmes avec le bracelet qui étaient près de moi hier ne sont pas très compliquées <eos>,15,compliquées,compliqués,13,M,S,compliquées,-7.0686393,compliqués,-10.220711,1
15,P_NOUN_10_ADJ_a,F,P,les gemmes avec le miroir qui étaient près de moi hier ne sont pas très vertes <eos>,15,vertes,verts,13,M,S,vertes,-9.76844,verts,-12.074418,1
16,P_NOUN_10_ADJ_a,F,P,les gemmes avec le miroir qui étaient près de moi hier ne sont pas très bleues <eos>,15,bleues,bleus,13,M,S,bleues,-11.638943,bleus,-11.177659,0
17,P_NOUN_10_ADJ_a,F,P,les gemmes avec le miroir qui étaient près de moi hier ne sont pas très noires <eos>,15,noires,noirs,13,M,S,noires,-9.216229,noirs,-11.758589,1
18,P_NOUN_10_ADJ_a,F,P,les gemmes avec le miroir qui étaient près de moi hier ne sont pas très délicates <eos>,15,délicates,délicats,13,M,S,délicates,-8.672443,délicats,-10.595306,1
19,P_NOUN_10_ADJ_a,F,P,les gemmes avec le miroir qui étaient près de moi hier ne sont pas très pointues <eos>,15,pointues,pointus,13,M,S,pointues,-8.647171,pointus,-11.244736,1
20,P_NOUN_10_ADJ_a,F,P,les gemmes avec le miroir qui étaient près de moi hier ne sont pas très rondes <eos>,15,rondes,ronds,13,M,S,rondes,-9.641184,ronds,-12.339276,1
21,P_NOUN_10_ADJ_a,F,P,les gemmes avec le miroir qui étaient près de moi hier ne sont pas très froides <eos>,15,froides,froids,13,M,S,froides,-7.3413367,froids,-10.151815,1
22,P_NOUN_10_ADJ_a,F,P,les gemmes avec le miroir qui étaient près de moi hier ne sont pas très chaudes <eos>,15,chaudes,chauds,13,M,S,chaudes,-8.50865,chauds,-11.055258,1
23,P_NOUN_10_ADJ_a,F,P,les gemmes avec le miroir qui étaient près de moi hier ne sont pas très importantes <eos>,15,importantes,importants,13,M,S,importantes,-5.250922,importants,-7.708991,1
24,P_NOUN_10_ADJ_a,F,P,les gemmes avec le miroir qui étaient près de moi hier ne sont pas très courtes <eos>,15,courtes,courts,13,M,S,courtes,-7.8636417,courts,-9.289331,1
25,P_NOUN_10_ADJ_a,F,P,les gemmes avec le miroir qui étaient près de moi hier ne sont pas très dures <eos>,15,dures,durs,13,M,S,dures,-5.500036,durs,-8.401225,1
26,P_NOUN_10_ADJ_a,F,P,les gemmes avec le miroir qui étaient près de moi hier ne sont pas très claires <eos>,15,claires,clairs,13,M,S,claires,-5.426796,clairs,-7.1644487,1
27,P_NOUN_10_ADJ_a,F,P,les gemmes avec le miroir qui étaient près de moi hier ne sont pas très intéressantes <eos>,15,intéressantes,intéressants,13,M,S,intéressantes,-5.662757,intéressants,-8.019614,1
28,P_NOUN_10_ADJ_a,F,P,les gemmes avec le miroir qui étaient près de moi hier ne sont pas très brillantes <eos>,15,brillantes,brillants,13,M,S,brillantes,-6.125489,brillants,-7.9747276,1
29,P_NOUN_10_ADJ_a,F,P,les gemmes avec le miroir qui étaient près de moi hier ne sont pas très compliquées <eos>,15,compliquées,compliqués,13,M,S,compliquées,-7.1165724,compliqués,-10.292772,1
30,P_NOUN_10_ADJ_a,F,P,les gemmes avec le crayon qui étaient près de moi hier ne sont pas très vertes <eos>,15,vertes,verts,13,M,S,vertes,-9.899564,verts,-12.538554,1
31,P_NOUN_10_ADJ_a,F,P,les gemmes avec le crayon qui étaient près de moi hier ne sont pas très bleues <eos>,15,bleues,bleus,13,M,S,bleues,-11.873508,bleus,-11.452261,0
32,P_NOUN_10_ADJ_a,F,P,les gemmes avec le crayon qui étaient près de moi hier ne sont pas très noires <eos>,15,noires,noirs,13,M,S,noires,-9.34366,noirs,-11.834175,1
33,P_NOUN_10_ADJ_a,F,P,les gemmes avec le crayon qui étaient près de moi hier ne sont pas très délicates <eos>,15,délicates,délicats,13,M,S,délicates,-8.672301,délicats,-10.211006,1
34,P_NOUN_10_ADJ_a,F,P,les gemmes avec le crayon qui étaient près de moi hier ne sont pas très pointues <eos>,15,pointues,pointus,13,M,S,pointues,-8.324824,pointus,-11.315111,1
