,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas achetées <eos>,16,achetées,achetés,14,F,achetées,-8.491531,achetés,-9.56035,1
1,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas brisées <eos>,16,brisées,brisés,14,F,brisées,-8.814438,brisés,-13.461273,1
2,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas cachées <eos>,16,cachées,cachés,14,F,cachées,-7.7113557,cachés,-9.7980585,1
3,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas cassées <eos>,16,cassées,cassés,14,F,cassées,-8.869183,cassés,-11.634546,1
4,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas couvertes <eos>,16,couvertes,couverts,14,F,couvertes,-6.583006,couverts,-8.19406,1
5,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas déformées <eos>,16,déformées,déformés,14,F,déformées,-8.396854,déformés,-13.510548,1
6,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas fixées <eos>,16,fixées,fixés,14,F,fixées,-7.724105,fixés,-10.5174055,1
7,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas jetées <eos>,16,jetées,jetés,14,F,jetées,-9.610607,jetés,-11.111052,1
8,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas laissées <eos>,16,laissées,laissés,14,F,laissées,-6.756772,laissés,-9.787696,1
9,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas ouvertes <eos>,16,ouvertes,ouverts,14,F,ouvertes,-8.331432,ouverts,-10.964767,1
10,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas perdues <eos>,16,perdues,perdus,14,F,perdues,-6.275033,perdus,-9.708465,1
11,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas réparées <eos>,16,réparées,réparés,14,F,réparées,-8.787898,réparés,-13.191187,1
12,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas retirées <eos>,16,retirées,retirés,14,F,retirées,-7.3806915,retirés,-10.662631,1
13,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas tombées <eos>,16,tombées,tombés,14,F,tombées,-7.6635838,tombés,-9.088622,1
