,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas achetée . <eos>,6,achetée,acheté,4,achetée,-8.671919,acheté,-11.319215,1
1,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas brisée . <eos>,6,brisée,brisé,4,brisée,-7.014162,brisé,-11.6485,1
2,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas cachée . <eos>,6,cachée,caché,4,cachée,-5.733061,caché,-9.0833645,1
3,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas cassée . <eos>,6,cassée,cassé,4,cassée,-8.24849,cassé,-11.410512,1
4,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas couverte . <eos>,6,couverte,couvert,4,couverte,-6.669899,couvert,-10.90933,1
5,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas déformée . <eos>,6,déformée,déformé,4,déformée,-9.57224,déformé,-11.551353,1
6,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas fixée . <eos>,6,fixée,fixé,4,fixée,-7.383873,fixé,-11.723724,1
7,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas jetée . <eos>,6,jetée,jeté,4,jetée,-9.350718,jeté,-12.664598,1
8,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas laissée . <eos>,6,laissée,laissé,4,laissée,-6.409776,laissé,-10.284483,1
9,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas ouverte . <eos>,6,ouverte,ouvert,4,ouverte,-6.5786858,ouvert,-11.252039,1
10,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas perdue . <eos>,6,perdue,perdu,4,perdue,-5.916993,perdu,-10.234542,1
11,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas réparée . <eos>,6,réparée,réparé,4,réparée,-8.468613,réparé,-12.5243435,1
12,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas retirée . <eos>,6,retirée,retiré,4,retirée,-8.205456,retiré,-11.805371,1
13,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas tombée . <eos>,6,tombée,tombé,4,tombée,-6.349331,tombé,-9.041727,1
14,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas utilisée . <eos>,6,utilisée,utilisé,4,utilisée,-3.7421267,utilisé,-7.3641777,1
15,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas achetée . <eos>,6,achetée,acheté,4,achetée,-10.054314,acheté,-12.528675,1
16,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas brisée . <eos>,6,brisée,brisé,4,brisée,-6.750417,brisé,-11.400948,1
17,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas cachée . <eos>,6,cachée,caché,4,cachée,-7.492501,caché,-10.455713,1
18,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas cassée . <eos>,6,cassée,cassé,4,cassée,-7.5263524,cassé,-11.017929,1
19,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas couverte . <eos>,6,couverte,couvert,4,couverte,-5.7954206,couvert,-9.339251,1
20,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas déformée . <eos>,6,déformée,déformé,4,déformée,-9.539354,déformé,-13.309832,1
21,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas fixée . <eos>,6,fixée,fixé,4,fixée,-6.601894,fixé,-10.885891,1
22,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas jetée . <eos>,6,jetée,jeté,4,jetée,-8.643492,jeté,-12.782534,1
23,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas laissée . <eos>,6,laissée,laissé,4,laissée,-6.5202484,laissé,-10.9029,1
24,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas ouverte . <eos>,6,ouverte,ouvert,4,ouverte,-5.8805904,ouvert,-10.576007,1
25,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas perdue . <eos>,6,perdue,perdu,4,perdue,-7.3307476,perdu,-10.095274,1
26,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas réparée . <eos>,6,réparée,réparé,4,réparée,-7.620356,réparé,-11.693842,1
27,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas retirée . <eos>,6,retirée,retiré,4,retirée,-8.106628,retiré,-12.181216,1
28,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas tombée . <eos>,6,tombée,tombé,4,tombée,-6.6303954,tombé,-9.054773,1
29,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas utilisée . <eos>,6,utilisée,utilisé,4,utilisée,-3.9261036,utilisé,-7.245764,1
30,S_NOUN_4_PASS_a,F,S,la poubelle n' est probablement pas achetée . <eos>,6,achetée,acheté,4,achetée,-8.822463,acheté,-11.11732,1
31,S_NOUN_4_PASS_a,F,S,la poubelle n' est probablement pas brisée . <eos>,6,brisée,brisé,4,brisée,-6.6741047,brisé,-11.168451,1
32,S_NOUN_4_PASS_a,F,S,la poubelle n' est probablement pas cachée . <eos>,6,cachée,caché,4,cachée,-6.153348,caché,-9.265856,1
33,S_NOUN_4_PASS_a,F,S,la poubelle n' est probablement pas cassée . <eos>,6,cassée,cassé,4,cassée,-7.3601027,cassé,-10.580129,1
34,S_NOUN_4_PASS_a,F,S,la poubelle n' est probablement pas couverte . <eos>,6,couverte,couvert,4,couverte,-5.673108,couvert,-9.159035,1
35,S_NOUN_4_PASS_a,F,S,la poubelle n' est probablement pas déformée . <eos>,6,déformée,déformé,4,déformée,-10.582234,déformé,-13.602181,1
36,S_NOUN_4_PASS_a,F,S,la poubelle n' est probablement pas fixée . <eos>,6,fixée,fixé,4,fixée,-6.5710387,fixé,-10.460497,1
37,S_NOUN_4_PASS_a,F,S,la poubelle n' est probablement pas jetée . <eos>,6,jetée,jeté,4,jetée,-7.45191,jeté,-11.341847,1
38,S_NOUN_4_PASS_a,F,S,la poubelle n' est probablement pas laissée . <eos>,6,laissée,laissé,4,laissée,-6.0448766,laissé,-10.059593,1
39,S_NOUN_4_PASS_a,F,S,la poubelle n' est probablement pas ouverte . <eos>,6,ouverte,ouvert,4,ouverte,-6.242242,ouvert,-10.434218,1
40,S_NOUN_4_PASS_a,F,S,la poubelle n' est probablement pas perdue . <eos>,6,perdue,perdu,4,perdue,-6.570379,perdu,-10.174192,1
41,S_NOUN_4_PASS_a,F,S,la poubelle n' est probablement pas réparée . <eos>,6,réparée,réparé,4,réparée,-6.862319,réparé,-10.867394,1
42,S_NOUN_4_PASS_a,F,S,la poubelle n' est probablement pas retirée . <eos>,6,retirée,retiré,4,retirée,-7.3606844,retiré,-11.474092,1
43,S_NOUN_4_PASS_a,F,S,la poubelle n' est probablement pas tombée . <eos>,6,tombée,tombé,4,tombée,-5.1817837,tombé,-8.726578,1
44,S_NOUN_4_PASS_a,F,S,la poubelle n' est probablement pas utilisée . <eos>,6,utilisée,utilisé,4,utilisée,-4.18551,utilisé,-7.3367496,1
45,S_NOUN_4_PASS_a,F,S,la chemise n' est probablement pas achetée . <eos>,6,achetée,acheté,4,achetée,-10.25587,acheté,-12.895101,1
46,S_NOUN_4_PASS_a,F,S,la chemise n' est probablement pas brisée . <eos>,6,brisée,brisé,4,brisée,-7.0585814,brisé,-11.188874,1
47,S_NOUN_4_PASS_a,F,S,la chemise n' est probablement pas cachée . <eos>,6,cachée,caché,4,cachée,-7.345458,caché,-10.119888,1
48,S_NOUN_4_PASS_a,F,S,la chemise n' est probablement pas cassée . <eos>,6,cassée,cassé,4,cassée,-8.159975,cassé,-9.73869,1
49,S_NOUN_4_PASS_a,F,S,la chemise n' est probablement pas couverte . <eos>,6,couverte,couvert,4,couverte,-5.7162046,couvert,-8.931184,1
