,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas achetée . <eos>,6,achetée,acheté,4,achetée,-8.273706,acheté,-11.993587,1
1,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas brisée . <eos>,6,brisée,brisé,4,brisée,-6.95977,brisé,-10.88546,1
2,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas cachée . <eos>,6,cachée,caché,4,cachée,-7.298566,caché,-11.185707,1
3,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas cassée . <eos>,6,cassée,cassé,4,cassée,-6.7121286,cassé,-9.947461,1
4,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas couverte . <eos>,6,couverte,couvert,4,couverte,-6.019764,couvert,-11.094198,1
5,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas déformée . <eos>,6,déformée,déformé,4,déformée,-9.485912,déformé,-11.888633,1
6,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas fixée . <eos>,6,fixée,fixé,4,fixée,-7.3087873,fixé,-11.2865715,1
7,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas jetée . <eos>,6,jetée,jeté,4,jetée,-7.743349,jeté,-11.623261,1
8,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas laissée . <eos>,6,laissée,laissé,4,laissée,-7.238141,laissé,-10.485359,1
9,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas ouverte . <eos>,6,ouverte,ouvert,4,ouverte,-6.0639925,ouvert,-9.684657,1
10,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas perdue . <eos>,6,perdue,perdu,4,perdue,-6.15294,perdu,-10.969981,1
11,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas réparée . <eos>,6,réparée,réparé,4,réparée,-9.088678,réparé,-11.200594,1
12,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas retirée . <eos>,6,retirée,retiré,4,retirée,-8.0630245,retiré,-11.197138,1
13,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas tombée . <eos>,6,tombée,tombé,4,tombée,-6.9315767,tombé,-11.460327,1
14,S_NOUN_4_PASS_a,F,S,la gemme n' est probablement pas utilisée . <eos>,6,utilisée,utilisé,4,utilisée,-4.7806544,utilisé,-8.641483,1
15,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas achetée . <eos>,6,achetée,acheté,4,achetée,-9.60924,acheté,-12.555802,1
16,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas brisée . <eos>,6,brisée,brisé,4,brisée,-8.779622,brisé,-13.072036,1
17,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas cachée . <eos>,6,cachée,caché,4,cachée,-8.348807,caché,-12.667616,1
18,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas cassée . <eos>,6,cassée,cassé,4,cassée,-7.497634,cassé,-10.135166,1
19,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas couverte . <eos>,6,couverte,couvert,4,couverte,-5.718356,couvert,-11.2188635,1
20,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas déformée . <eos>,6,déformée,déformé,4,déformée,-9.33773,déformé,-12.884223,1
21,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas fixée . <eos>,6,fixée,fixé,4,fixée,-7.671238,fixé,-11.177802,1
22,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas jetée . <eos>,6,jetée,jeté,4,jetée,-9.718174,jeté,-12.00004,1
23,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas laissée . <eos>,6,laissée,laissé,4,laissée,-8.183123,laissé,-10.775288,1
24,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas ouverte . <eos>,6,ouverte,ouvert,4,ouverte,-5.051266,ouvert,-9.420895,1
25,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas perdue . <eos>,6,perdue,perdu,4,perdue,-8.291803,perdu,-12.262866,1
26,S_NOUN_4_PASS_a,F,S,la chaise n' est probablement pas réparée . <eos>,6,réparée,réparé,4,réparée,-8.019669,réparé,-11.937242,1
