,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_9_ADJ_b,F,S,la gemme avec les bracelets qui était là depuis hier n' est pas très verte <eos>,14,verte,vert,12,M,P,verte,-10.846092,vert,-9.717562,0
1,S_NOUN_9_ADJ_b,F,S,la gemme avec les bracelets qui était là depuis hier n' est pas très bleue <eos>,14,bleue,bleu,12,M,P,bleue,-10.991705,bleu,-11.081828,1
2,S_NOUN_9_ADJ_b,F,S,la gemme avec les bracelets qui était là depuis hier n' est pas très noire <eos>,14,noire,noir,12,M,P,noire,-8.314526,noir,-9.741957,1
3,S_NOUN_9_ADJ_b,F,S,la gemme avec les bracelets qui était là depuis hier n' est pas très délicate <eos>,14,délicate,délicat,12,M,P,délicate,-7.8218455,délicat,-12.545698,1
4,S_NOUN_9_ADJ_b,F,S,la gemme avec les bracelets qui était là depuis hier n' est pas très pointue <eos>,14,pointue,pointu,12,M,P,pointue,-8.204654,pointu,-9.777781,1
5,S_NOUN_9_ADJ_b,F,S,la gemme avec les bracelets qui était là depuis hier n' est pas très ronde <eos>,14,ronde,rond,12,M,P,ronde,-9.345891,rond,-10.2108135,1
6,S_NOUN_9_ADJ_b,F,S,la gemme avec les bracelets qui était là depuis hier n' est pas très froide <eos>,14,froide,froid,12,M,P,froide,-8.496476,froid,-9.914836,1
7,S_NOUN_9_ADJ_b,F,S,la gemme avec les bracelets qui était là depuis hier n' est pas très chaude <eos>,14,chaude,chaud,12,M,P,chaude,-6.9255066,chaud,-9.297461,1
8,S_NOUN_9_ADJ_b,F,S,la gemme avec les bracelets qui était là depuis hier n' est pas très importante <eos>,14,importante,important,12,M,P,importante,-4.5240526,important,-8.136136,1
9,S_NOUN_9_ADJ_b,F,S,la gemme avec les bracelets qui était là depuis hier n' est pas très courte <eos>,14,courte,court,12,M,P,courte,-4.6938014,court,-7.757175,1
10,S_NOUN_9_ADJ_b,F,S,la gemme avec les bracelets qui était là depuis hier n' est pas très dure <eos>,14,dure,dur,12,M,P,dure,-7.105295,dur,-8.099973,1
11,S_NOUN_9_ADJ_b,F,S,la gemme avec les bracelets qui était là depuis hier n' est pas très claire <eos>,14,claire,clair,12,M,P,claire,-2.2518108,clair,-5.8429556,1
12,S_NOUN_9_ADJ_b,F,S,la gemme avec les bracelets qui était là depuis hier n' est pas très intéressante <eos>,14,intéressante,intéressant,12,M,P,intéressante,-7.1331496,intéressant,-9.343952,1
13,S_NOUN_9_ADJ_b,F,S,la gemme avec les bracelets qui était là depuis hier n' est pas très brillante <eos>,14,brillante,brillant,12,M,P,brillante,-4.9698086,brillant,-8.452651,1
14,S_NOUN_9_ADJ_b,F,S,la gemme avec les bracelets qui était là depuis hier n' est pas très compliquée <eos>,14,compliquée,compliqué,12,M,P,compliquée,-7.8346663,compliqué,-9.7793865,1
15,S_NOUN_9_ADJ_b,F,S,la gemme avec les miroirs qui était là depuis hier n' est pas très verte <eos>,14,verte,vert,12,M,P,verte,-8.355616,vert,-11.282824,1
16,S_NOUN_9_ADJ_b,F,S,la gemme avec les miroirs qui était là depuis hier n' est pas très bleue <eos>,14,bleue,bleu,12,M,P,bleue,-11.272758,bleu,-11.333493,1
17,S_NOUN_9_ADJ_b,F,S,la gemme avec les miroirs qui était là depuis hier n' est pas très noire <eos>,14,noire,noir,12,M,P,noire,-8.710901,noir,-10.599043,1
18,S_NOUN_9_ADJ_b,F,S,la gemme avec les miroirs qui était là depuis hier n' est pas très délicate <eos>,14,délicate,délicat,12,M,P,délicate,-7.490551,délicat,-12.589012,1
19,S_NOUN_9_ADJ_b,F,S,la gemme avec les miroirs qui était là depuis hier n' est pas très pointue <eos>,14,pointue,pointu,12,M,P,pointue,-8.178226,pointu,-10.66052,1
20,S_NOUN_9_ADJ_b,F,S,la gemme avec les miroirs qui était là depuis hier n' est pas très ronde <eos>,14,ronde,rond,12,M,P,ronde,-9.878882,rond,-10.7821865,1
21,S_NOUN_9_ADJ_b,F,S,la gemme avec les miroirs qui était là depuis hier n' est pas très froide <eos>,14,froide,froid,12,M,P,froide,-7.7475166,froid,-10.334179,1
22,S_NOUN_9_ADJ_b,F,S,la gemme avec les miroirs qui était là depuis hier n' est pas très chaude <eos>,14,chaude,chaud,12,M,P,chaude,-6.1672773,chaud,-9.229821,1
23,S_NOUN_9_ADJ_b,F,S,la gemme avec les miroirs qui était là depuis hier n' est pas très importante <eos>,14,importante,important,12,M,P,importante,-4.2826777,important,-8.433259,1
24,S_NOUN_9_ADJ_b,F,S,la gemme avec les miroirs qui était là depuis hier n' est pas très courte <eos>,14,courte,court,12,M,P,courte,-5.569267,court,-8.592312,1
25,S_NOUN_9_ADJ_b,F,S,la gemme avec les miroirs qui était là depuis hier n' est pas très dure <eos>,14,dure,dur,12,M,P,dure,-7.586986,dur,-8.879511,1
26,S_NOUN_9_ADJ_b,F,S,la gemme avec les miroirs qui était là depuis hier n' est pas très claire <eos>,14,claire,clair,12,M,P,claire,-2.3616273,clair,-6.328783,1
27,S_NOUN_9_ADJ_b,F,S,la gemme avec les miroirs qui était là depuis hier n' est pas très intéressante <eos>,14,intéressante,intéressant,12,M,P,intéressante,-6.89998,intéressant,-9.505468,1
28,S_NOUN_9_ADJ_b,F,S,la gemme avec les miroirs qui était là depuis hier n' est pas très brillante <eos>,14,brillante,brillant,12,M,P,brillante,-4.460579,brillant,-8.835738,1
29,S_NOUN_9_ADJ_b,F,S,la gemme avec les miroirs qui était là depuis hier n' est pas très compliquée <eos>,14,compliquée,compliqué,12,M,P,compliquée,-8.588234,compliqué,-10.417517,1
30,S_NOUN_9_ADJ_b,F,S,la gemme avec les crayons qui était là depuis hier n' est pas très verte <eos>,14,verte,vert,12,M,P,verte,-8.241437,vert,-9.738148,1
31,S_NOUN_9_ADJ_b,F,S,la gemme avec les crayons qui était là depuis hier n' est pas très bleue <eos>,14,bleue,bleu,12,M,P,bleue,-10.908381,bleu,-10.249272,0
32,S_NOUN_9_ADJ_b,F,S,la gemme avec les crayons qui était là depuis hier n' est pas très noire <eos>,14,noire,noir,12,M,P,noire,-8.293615,noir,-9.497788,1
33,S_NOUN_9_ADJ_b,F,S,la gemme avec les crayons qui était là depuis hier n' est pas très délicate <eos>,14,délicate,délicat,12,M,P,délicate,-6.989845,délicat,-11.993309,1
34,S_NOUN_9_ADJ_b,F,S,la gemme avec les crayons qui était là depuis hier n' est pas très pointue <eos>,14,pointue,pointu,12,M,P,pointue,-9.167346,pointu,-11.894392,1
35,S_NOUN_9_ADJ_b,F,S,la gemme avec les crayons qui était là depuis hier n' est pas très ronde <eos>,14,ronde,rond,12,M,P,ronde,-10.460347,rond,-10.056622,0
36,S_NOUN_9_ADJ_b,F,S,la gemme avec les crayons qui était là depuis hier n' est pas très froide <eos>,14,froide,froid,12,M,P,froide,-7.881835,froid,-9.606096,1
