,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins achetées <eos>,16,achetées,achetés,14,M,achetées,-10.381025,achetés,-8.123694,0
1,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins brisées <eos>,16,brisées,brisés,14,M,brisées,-8.463529,brisés,-11.773805,1
2,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins cachées <eos>,16,cachées,cachés,14,M,cachées,-5.6519847,cachés,-8.534566,1
3,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins cassées <eos>,16,cassées,cassés,14,M,cassées,-10.347685,cassés,-10.927936,1
4,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins couvertes <eos>,16,couvertes,couverts,14,M,couvertes,-8.488115,couverts,-12.782486,1
5,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins déformées <eos>,16,déformées,déformés,14,M,déformées,-6.213195,déformés,-9.346583,1
6,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins fixées <eos>,16,fixées,fixés,14,M,fixées,-9.289544,fixés,-12.435036,1
7,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins jetées <eos>,16,jetées,jetés,14,M,jetées,-9.439986,jetés,-11.240491,1
8,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins laissées <eos>,16,laissées,laissés,14,M,laissées,-7.9951506,laissés,-9.992981,1
9,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins ouvertes <eos>,16,ouvertes,ouverts,14,M,ouvertes,-6.5541134,ouverts,-10.553351,1
10,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins perdues <eos>,16,perdues,perdus,14,M,perdues,-7.222477,perdus,-9.51723,1
11,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins réparées <eos>,16,réparées,réparés,14,M,réparées,-10.534735,réparés,-12.47278,1
12,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins retirées <eos>,16,retirées,retirés,14,M,retirées,-7.8067045,retirés,-10.637715,1
13,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins tombées <eos>,16,tombées,tombés,14,M,tombées,-8.442387,tombés,-11.569487,1
14,P_NOUN_11_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup sont plus ou moins utilisées <eos>,16,utilisées,utilisés,14,M,utilisées,-5.7367487,utilisés,-8.475455,1
15,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins achetées <eos>,16,achetées,achetés,14,M,achetées,-9.163437,achetés,-9.820704,1
16,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins brisées <eos>,16,brisées,brisés,14,M,brisées,-8.7169075,brisés,-11.996758,1
17,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins cachées <eos>,16,cachées,cachés,14,M,cachées,-5.360167,cachés,-9.004641,1
18,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins cassées <eos>,16,cassées,cassés,14,M,cassées,-10.360679,cassés,-10.964414,1
19,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins couvertes <eos>,16,couvertes,couverts,14,M,couvertes,-8.518769,couverts,-12.837839,1
20,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins déformées <eos>,16,déformées,déformés,14,M,déformées,-5.85374,déformés,-8.905167,1
21,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins fixées <eos>,16,fixées,fixés,14,M,fixées,-9.09403,fixés,-12.628361,1
22,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins jetées <eos>,16,jetées,jetés,14,M,jetées,-9.500291,jetés,-11.745667,1
23,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins laissées <eos>,16,laissées,laissés,14,M,laissées,-7.8924265,laissés,-10.578961,1
24,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins ouvertes <eos>,16,ouvertes,ouverts,14,M,ouvertes,-6.315406,ouverts,-10.37121,1
25,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins perdues <eos>,16,perdues,perdus,14,M,perdues,-7.5073843,perdus,-9.688912,1
26,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins réparées <eos>,16,réparées,réparés,14,M,réparées,-10.35592,réparés,-12.583102,1
27,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins retirées <eos>,16,retirées,retirés,14,M,retirées,-8.068073,retirés,-11.25596,1
28,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins tombées <eos>,16,tombées,tombés,14,M,tombées,-7.9778447,tombés,-11.697084,1
29,P_NOUN_11_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup sont plus ou moins utilisées <eos>,16,utilisées,utilisés,14,M,utilisées,-5.4145527,utilisés,-8.274717,1
30,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins achetées <eos>,16,achetées,achetés,14,M,achetées,-8.47399,achetés,-9.172182,1
31,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins brisées <eos>,16,brisées,brisés,14,M,brisées,-8.86339,brisés,-12.518687,1
32,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins cachées <eos>,16,cachées,cachés,14,M,cachées,-6.3974566,cachés,-9.478571,1
33,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins cassées <eos>,16,cassées,cassés,14,M,cassées,-10.877517,cassés,-11.390775,1
34,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins couvertes <eos>,16,couvertes,couverts,14,M,couvertes,-8.677333,couverts,-12.9252825,1
35,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins déformées <eos>,16,déformées,déformés,14,M,déformées,-6.026764,déformés,-9.23686,1
36,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins fixées <eos>,16,fixées,fixés,14,M,fixées,-9.57079,fixés,-13.195339,1
37,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins jetées <eos>,16,jetées,jetés,14,M,jetées,-9.859434,jetés,-11.867777,1
38,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins laissées <eos>,16,laissées,laissés,14,M,laissées,-8.1150875,laissés,-10.524839,1
39,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins ouvertes <eos>,16,ouvertes,ouverts,14,M,ouvertes,-6.633137,ouverts,-10.686157,1
40,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins perdues <eos>,16,perdues,perdus,14,M,perdues,-6.961316,perdus,-9.795434,1
41,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins réparées <eos>,16,réparées,réparés,14,M,réparées,-10.4917755,réparés,-12.954498,1
42,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins retirées <eos>,16,retirées,retirés,14,M,retirées,-7.9864836,retirés,-11.297756,1
43,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins tombées <eos>,16,tombées,tombés,14,M,tombées,-8.035888,tombés,-11.811882,1
44,P_NOUN_11_PASS_b,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup sont plus ou moins utilisées <eos>,16,utilisées,utilisés,14,M,utilisées,-5.511465,utilisés,-8.4559965,1
45,P_NOUN_11_PASS_b,F,P,les gemmes avec les rideaux près de moi que j' aime beaucoup sont plus ou moins achetées <eos>,16,achetées,achetés,14,M,achetées,-9.119904,achetés,-9.74629,1
46,P_NOUN_11_PASS_b,F,P,les gemmes avec les rideaux près de moi que j' aime beaucoup sont plus ou moins brisées <eos>,16,brisées,brisés,14,M,brisées,-8.596738,brisés,-11.849929,1
47,P_NOUN_11_PASS_b,F,P,les gemmes avec les rideaux près de moi que j' aime beaucoup sont plus ou moins cachées <eos>,16,cachées,cachés,14,M,cachées,-5.5636883,cachés,-9.059155,1
