,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très verte . <eos>,12,verte,vert,10,verte,-10.15771,vert,-11.203469,1
1,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très bleue . <eos>,12,bleue,bleu,10,bleue,-12.351832,bleu,-13.054209,1
2,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très noire . <eos>,12,noire,noir,10,noire,-10.776104,noir,-12.568222,1
3,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très délicate . <eos>,12,délicate,délicat,10,délicate,-9.726919,délicat,-11.165108,1
4,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très pointue . <eos>,12,pointue,pointu,10,pointue,-9.308435,pointu,-11.791454,1
5,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très ronde . <eos>,12,ronde,rond,10,ronde,-9.499111,rond,-12.0565195,1
6,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très froide . <eos>,12,froide,froid,10,froide,-7.037726,froid,-9.552183,1
7,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très chaude . <eos>,12,chaude,chaud,10,chaude,-8.434038,chaud,-9.909735,1
8,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très importante . <eos>,12,importante,important,10,importante,-4.4827414,important,-6.9931707,1
9,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très courte . <eos>,12,courte,court,10,courte,-6.339897,court,-9.143038,1
10,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très dure . <eos>,12,dure,dur,10,dure,-6.729992,dur,-7.0268707,1
11,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très claire . <eos>,12,claire,clair,10,claire,-4.248818,clair,-7.0385776,1
12,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très intéressante . <eos>,12,intéressante,intéressant,10,intéressante,-4.9621353,intéressant,-8.130447,1
13,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très brillante . <eos>,12,brillante,brillant,10,brillante,-6.4040637,brillant,-9.104088,1
14,S_NOUN_10_ADJ_a,F,S,la gemme qui était près de moi hier n' est pas très compliquée . <eos>,12,compliquée,compliqué,10,compliquée,-7.916933,compliqué,-9.936642,1
15,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très verte . <eos>,12,verte,vert,10,verte,-11.678981,vert,-12.439532,1
16,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très bleue . <eos>,12,bleue,bleu,10,bleue,-13.418223,bleu,-13.010934,0
17,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très noire . <eos>,12,noire,noir,10,noire,-11.214359,noir,-12.452347,1
18,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très délicate . <eos>,12,délicate,délicat,10,délicate,-9.801272,délicat,-11.363375,1
19,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très pointue . <eos>,12,pointue,pointu,10,pointue,-10.682789,pointu,-11.377158,1
20,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très ronde . <eos>,12,ronde,rond,10,ronde,-9.140074,rond,-12.295496,1
21,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très froide . <eos>,12,froide,froid,10,froide,-6.6618996,froid,-9.610218,1
22,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très chaude . <eos>,12,chaude,chaud,10,chaude,-8.475683,chaud,-9.967384,1
23,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très importante . <eos>,12,importante,important,10,importante,-5.3651257,important,-7.4184837,1
24,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très courte . <eos>,12,courte,court,10,courte,-6.9941807,court,-9.285999,1
25,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très dure . <eos>,12,dure,dur,10,dure,-7.167149,dur,-8.348003,1
26,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très claire . <eos>,12,claire,clair,10,claire,-4.4626613,clair,-7.5424485,1
27,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très intéressante . <eos>,12,intéressante,intéressant,10,intéressante,-5.306989,intéressant,-8.019466,1
28,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très brillante . <eos>,12,brillante,brillant,10,brillante,-6.3698597,brillant,-9.275831,1
29,S_NOUN_10_ADJ_a,F,S,la chaise qui était près de moi hier n' est pas très compliquée . <eos>,12,compliquée,compliqué,10,compliquée,-8.293656,compliqué,-10.404824,1
30,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très verte . <eos>,12,verte,vert,10,verte,-10.63642,vert,-11.950931,1
31,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très bleue . <eos>,12,bleue,bleu,10,bleue,-12.541689,bleu,-13.178135,1
32,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très noire . <eos>,12,noire,noir,10,noire,-10.718631,noir,-12.331339,1
33,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très délicate . <eos>,12,délicate,délicat,10,délicate,-8.814557,délicat,-10.878292,1
34,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très pointue . <eos>,12,pointue,pointu,10,pointue,-10.963995,pointu,-12.535663,1
35,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très ronde . <eos>,12,ronde,rond,10,ronde,-10.45921,rond,-12.925679,1
36,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très froide . <eos>,12,froide,froid,10,froide,-6.596531,froid,-9.089991,1
37,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très chaude . <eos>,12,chaude,chaud,10,chaude,-8.4132805,chaud,-10.016955,1
38,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très importante . <eos>,12,importante,important,10,importante,-4.707327,important,-7.158759,1
39,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très courte . <eos>,12,courte,court,10,courte,-6.54134,court,-9.552297,1
40,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très dure . <eos>,12,dure,dur,10,dure,-6.5898433,dur,-7.0034804,1
41,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très claire . <eos>,12,claire,clair,10,claire,-4.649025,clair,-7.4051657,1
42,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très intéressante . <eos>,12,intéressante,intéressant,10,intéressante,-4.337933,intéressant,-7.858995,1
43,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très brillante . <eos>,12,brillante,brillant,10,brillante,-6.4273005,brillant,-9.545578,1
44,S_NOUN_10_ADJ_a,F,S,la poubelle qui était près de moi hier n' est pas très compliquée . <eos>,12,compliquée,compliqué,10,compliquée,-7.290736,compliqué,-9.194385,1
45,S_NOUN_10_ADJ_a,F,S,la chemise qui était près de moi hier n' est pas très verte . <eos>,12,verte,vert,10,verte,-10.104806,vert,-10.729611,1
46,S_NOUN_10_ADJ_a,F,S,la chemise qui était près de moi hier n' est pas très bleue . <eos>,12,bleue,bleu,10,bleue,-11.87932,bleu,-10.956383,0
47,S_NOUN_10_ADJ_a,F,S,la chemise qui était près de moi hier n' est pas très noire . <eos>,12,noire,noir,10,noire,-9.96282,noir,-11.222821,1
