,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas achetées <eos>,16,achetées,achetés,14,M,achetées,-9.0402155,achetés,-7.855094,0
1,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas brisées <eos>,16,brisées,brisés,14,M,brisées,-9.726234,brisés,-10.941227,1
2,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas cachées <eos>,16,cachées,cachés,14,M,cachées,-7.0475416,cachés,-7.198782,1
3,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas cassées <eos>,16,cassées,cassés,14,M,cassées,-8.962441,cassés,-9.023559,1
4,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas couvertes <eos>,16,couvertes,couverts,14,M,couvertes,-8.695091,couverts,-8.75533,1
5,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas déformées <eos>,16,déformées,déformés,14,M,déformées,-8.575009,déformés,-11.181744,1
6,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas fixées <eos>,16,fixées,fixés,14,M,fixées,-7.832944,fixés,-8.5288315,1
7,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas jetées <eos>,16,jetées,jetés,14,M,jetées,-9.311529,jetés,-8.245487,0
8,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas laissées <eos>,16,laissées,laissés,14,M,laissées,-7.023644,laissés,-7.9454875,1
9,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas ouvertes <eos>,16,ouvertes,ouverts,14,M,ouvertes,-8.188028,ouverts,-9.361543,1
10,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas perdues <eos>,16,perdues,perdus,14,M,perdues,-7.2152123,perdus,-6.757012,0
11,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas réparées <eos>,16,réparées,réparés,14,M,réparées,-9.283028,réparés,-10.925673,1
12,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas retirées <eos>,16,retirées,retirés,14,M,retirées,-7.9008455,retirés,-8.589819,1
13,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas tombées <eos>,16,tombées,tombés,14,M,tombées,-8.079205,tombés,-8.191228,1
14,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas utilisées <eos>,16,utilisées,utilisés,14,M,utilisées,-5.1247673,utilisés,-5.5946703,1
15,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas achetées <eos>,16,achetées,achetés,14,M,achetées,-7.9792533,achetés,-8.665501,1
16,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas brisées <eos>,16,brisées,brisés,14,M,brisées,-9.721266,brisés,-11.10312,1
17,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas cachées <eos>,16,cachées,cachés,14,M,cachées,-6.953968,cachés,-7.234763,1
18,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas cassées <eos>,16,cassées,cassés,14,M,cassées,-8.861774,cassés,-9.011185,1
19,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas couvertes <eos>,16,couvertes,couverts,14,M,couvertes,-8.53415,couverts,-8.686668,1
20,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas déformées <eos>,16,déformées,déformés,14,M,déformées,-8.213871,déformés,-11.12103,1
21,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas fixées <eos>,16,fixées,fixés,14,M,fixées,-7.349243,fixés,-8.290416,1
22,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas jetées <eos>,16,jetées,jetés,14,M,jetées,-9.263527,jetés,-8.51395,0
23,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas laissées <eos>,16,laissées,laissés,14,M,laissées,-6.804297,laissés,-8.102621,1
24,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas ouvertes <eos>,16,ouvertes,ouverts,14,M,ouvertes,-8.103159,ouverts,-9.303824,1
25,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas perdues <eos>,16,perdues,perdus,14,M,perdues,-7.166525,perdus,-7.0345964,0
26,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas réparées <eos>,16,réparées,réparés,14,M,réparées,-9.320921,réparés,-11.187807,1
27,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas retirées <eos>,16,retirées,retirés,14,M,retirées,-7.803017,retirés,-8.685105,1
28,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas tombées <eos>,16,tombées,tombés,14,M,tombées,-8.110647,tombés,-8.32161,1
29,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas utilisées <eos>,16,utilisées,utilisés,14,M,utilisées,-4.9063115,utilisés,-5.5536304,1
30,P_NOUN_11_PASS_a,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup ne sont probablement pas achetées <eos>,16,achetées,achetés,14,M,achetées,-7.9100714,achetés,-8.120152,1
31,P_NOUN_11_PASS_a,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup ne sont probablement pas brisées <eos>,16,brisées,brisés,14,M,brisées,-10.029214,brisés,-11.241633,1
32,P_NOUN_11_PASS_a,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup ne sont probablement pas cachées <eos>,16,cachées,cachés,14,M,cachées,-7.371467,cachés,-7.0126376,0
33,P_NOUN_11_PASS_a,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup ne sont probablement pas cassées <eos>,16,cassées,cassés,14,M,cassées,-8.999962,cassés,-8.793171,0
34,P_NOUN_11_PASS_a,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup ne sont probablement pas couvertes <eos>,16,couvertes,couverts,14,M,couvertes,-8.928196,couverts,-8.529062,0
