,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_10_ADJ_b,F,P,les gemmes avec le bracelet qui étaient près de moi hier sont plus ou moins vertes <eos>,15,vertes,verts,13,M,S,vertes,-10.445684,verts,-9.969189,0
1,P_NOUN_10_ADJ_b,F,P,les gemmes avec le bracelet qui étaient près de moi hier sont plus ou moins bleues <eos>,15,bleues,bleus,13,M,S,bleues,-10.088858,bleus,-10.056871,0
2,P_NOUN_10_ADJ_b,F,P,les gemmes avec le bracelet qui étaient près de moi hier sont plus ou moins noires <eos>,15,noires,noirs,13,M,S,noires,-7.7316284,noirs,-11.206529,1
3,P_NOUN_10_ADJ_b,F,P,les gemmes avec le bracelet qui étaient près de moi hier sont plus ou moins délicates <eos>,15,délicates,délicats,13,M,S,délicates,-8.971172,délicats,-12.867616,1
4,P_NOUN_10_ADJ_b,F,P,les gemmes avec le bracelet qui étaient près de moi hier sont plus ou moins pointues <eos>,15,pointues,pointus,13,M,S,pointues,-8.556023,pointus,-11.964289,1
5,P_NOUN_10_ADJ_b,F,P,les gemmes avec le bracelet qui étaient près de moi hier sont plus ou moins rondes <eos>,15,rondes,ronds,13,M,S,rondes,-8.150954,ronds,-11.102608,1
6,P_NOUN_10_ADJ_b,F,P,les gemmes avec le bracelet qui étaient près de moi hier sont plus ou moins froides <eos>,15,froides,froids,13,M,S,froides,-7.4175487,froids,-12.253862,1
7,P_NOUN_10_ADJ_b,F,P,les gemmes avec le bracelet qui étaient près de moi hier sont plus ou moins chaudes <eos>,15,chaudes,chauds,13,M,S,chaudes,-8.314089,chauds,-13.159205,1
8,P_NOUN_10_ADJ_b,F,P,les gemmes avec le bracelet qui étaient près de moi hier sont plus ou moins importantes <eos>,15,importantes,importants,13,M,S,importantes,-5.6240664,importants,-9.4536085,1
9,P_NOUN_10_ADJ_b,F,P,les gemmes avec le bracelet qui étaient près de moi hier sont plus ou moins courtes <eos>,15,courtes,courts,13,M,S,courtes,-8.159142,courts,-11.064712,1
10,P_NOUN_10_ADJ_b,F,P,les gemmes avec le bracelet qui étaient près de moi hier sont plus ou moins dures <eos>,15,dures,durs,13,M,S,dures,-8.005812,durs,-11.445981,1
11,P_NOUN_10_ADJ_b,F,P,les gemmes avec le bracelet qui étaient près de moi hier sont plus ou moins claires <eos>,15,claires,clairs,13,M,S,claires,-7.83996,clairs,-10.822212,1
12,P_NOUN_10_ADJ_b,F,P,les gemmes avec le bracelet qui étaient près de moi hier sont plus ou moins intéressantes <eos>,15,intéressantes,intéressants,13,M,S,intéressantes,-7.3134813,intéressants,-10.190459,1
13,P_NOUN_10_ADJ_b,F,P,les gemmes avec le bracelet qui étaient près de moi hier sont plus ou moins brillantes <eos>,15,brillantes,brillants,13,M,S,brillantes,-7.8080196,brillants,-10.336207,1
14,P_NOUN_10_ADJ_b,F,P,les gemmes avec le bracelet qui étaient près de moi hier sont plus ou moins compliquées <eos>,15,compliquées,compliqués,13,M,S,compliquées,-7.1672983,compliqués,-12.138119,1
