,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_10_PASS_a,F,S,la gemme avec les gemmes qui était près de moi hier est plus ou moins achetée <eos>,15,achetée,acheté,13,F,P,achetée,-9.848961,acheté,-12.009403,1
1,S_NOUN_10_PASS_a,F,S,la gemme avec les gemmes qui était près de moi hier est plus ou moins brisée <eos>,15,brisée,brisé,13,F,P,brisée,-6.9336615,brisé,-11.70119,1
2,S_NOUN_10_PASS_a,F,S,la gemme avec les gemmes qui était près de moi hier est plus ou moins cachée <eos>,15,cachée,caché,13,F,P,cachée,-6.9721026,caché,-9.893599,1
3,S_NOUN_10_PASS_a,F,S,la gemme avec les gemmes qui était près de moi hier est plus ou moins cassée <eos>,15,cassée,cassé,13,F,P,cassée,-7.830056,cassé,-11.868833,1
4,S_NOUN_10_PASS_a,F,S,la gemme avec les gemmes qui était près de moi hier est plus ou moins couverte <eos>,15,couverte,couvert,13,F,P,couverte,-7.144395,couvert,-11.090854,1
5,S_NOUN_10_PASS_a,F,S,la gemme avec les gemmes qui était près de moi hier est plus ou moins déformée <eos>,15,déformée,déformé,13,F,P,déformée,-5.9527144,déformé,-9.507711,1
6,S_NOUN_10_PASS_a,F,S,la gemme avec les gemmes qui était près de moi hier est plus ou moins fixée <eos>,15,fixée,fixé,13,F,P,fixée,-7.721956,fixé,-10.937376,1
7,S_NOUN_10_PASS_a,F,S,la gemme avec les gemmes qui était près de moi hier est plus ou moins jetée <eos>,15,jetée,jeté,13,F,P,jetée,-7.7431755,jeté,-12.723892,1
8,S_NOUN_10_PASS_a,F,S,la gemme avec les gemmes qui était près de moi hier est plus ou moins laissée <eos>,15,laissée,laissé,13,F,P,laissée,-6.9895816,laissé,-10.627135,1
9,S_NOUN_10_PASS_a,F,S,la gemme avec les gemmes qui était près de moi hier est plus ou moins ouverte <eos>,15,ouverte,ouvert,13,F,P,ouverte,-5.264329,ouvert,-9.884871,1
10,S_NOUN_10_PASS_a,F,S,la gemme avec les gemmes qui était près de moi hier est plus ou moins perdue <eos>,15,perdue,perdu,13,F,P,perdue,-5.1074743,perdu,-8.704153,1
11,S_NOUN_10_PASS_a,F,S,la gemme avec les gemmes qui était près de moi hier est plus ou moins réparée <eos>,15,réparée,réparé,13,F,P,réparée,-10.82405,réparé,-12.604776,1
12,S_NOUN_10_PASS_a,F,S,la gemme avec les gemmes qui était près de moi hier est plus ou moins retirée <eos>,15,retirée,retiré,13,F,P,retirée,-6.3549047,retiré,-9.559725,1
13,S_NOUN_10_PASS_a,F,S,la gemme avec les gemmes qui était près de moi hier est plus ou moins tombée <eos>,15,tombée,tombé,13,F,P,tombée,-8.114731,tombé,-11.369295,1
14,S_NOUN_10_PASS_a,F,S,la gemme avec les gemmes qui était près de moi hier est plus ou moins utilisée <eos>,15,utilisée,utilisé,13,F,P,utilisée,-4.8229923,utilisé,-8.54129,1
15,S_NOUN_10_PASS_a,F,S,la gemme avec les chaises qui était près de moi hier est plus ou moins achetée <eos>,15,achetée,acheté,13,F,P,achetée,-9.0209255,acheté,-12.143211,1
16,S_NOUN_10_PASS_a,F,S,la gemme avec les chaises qui était près de moi hier est plus ou moins brisée <eos>,15,brisée,brisé,13,F,P,brisée,-6.927092,brisé,-11.229717,1
17,S_NOUN_10_PASS_a,F,S,la gemme avec les chaises qui était près de moi hier est plus ou moins cachée <eos>,15,cachée,caché,13,F,P,cachée,-7.116172,caché,-10.104094,1
18,S_NOUN_10_PASS_a,F,S,la gemme avec les chaises qui était près de moi hier est plus ou moins cassée <eos>,15,cassée,cassé,13,F,P,cassée,-6.693156,cassé,-11.010185,1
19,S_NOUN_10_PASS_a,F,S,la gemme avec les chaises qui était près de moi hier est plus ou moins couverte <eos>,15,couverte,couvert,13,F,P,couverte,-6.270406,couvert,-9.73175,1
20,S_NOUN_10_PASS_a,F,S,la gemme avec les chaises qui était près de moi hier est plus ou moins déformée <eos>,15,déformée,déformé,13,F,P,déformée,-6.4569683,déformé,-10.294998,1
21,S_NOUN_10_PASS_a,F,S,la gemme avec les chaises qui était près de moi hier est plus ou moins fixée <eos>,15,fixée,fixé,13,F,P,fixée,-7.8383484,fixé,-10.52998,1
22,S_NOUN_10_PASS_a,F,S,la gemme avec les chaises qui était près de moi hier est plus ou moins jetée <eos>,15,jetée,jeté,13,F,P,jetée,-7.2879477,jeté,-11.708898,1
23,S_NOUN_10_PASS_a,F,S,la gemme avec les chaises qui était près de moi hier est plus ou moins laissée <eos>,15,laissée,laissé,13,F,P,laissée,-6.2725925,laissé,-10.090359,1
24,S_NOUN_10_PASS_a,F,S,la gemme avec les chaises qui était près de moi hier est plus ou moins ouverte <eos>,15,ouverte,ouvert,13,F,P,ouverte,-4.604734,ouvert,-8.923562,1
25,S_NOUN_10_PASS_a,F,S,la gemme avec les chaises qui était près de moi hier est plus ou moins perdue <eos>,15,perdue,perdu,13,F,P,perdue,-6.5343323,perdu,-8.817561,1
26,S_NOUN_10_PASS_a,F,S,la gemme avec les chaises qui était près de moi hier est plus ou moins réparée <eos>,15,réparée,réparé,13,F,P,réparée,-9.76782,réparé,-11.803839,1
27,S_NOUN_10_PASS_a,F,S,la gemme avec les chaises qui était près de moi hier est plus ou moins retirée <eos>,15,retirée,retiré,13,F,P,retirée,-6.0694017,retiré,-10.203002,1
28,S_NOUN_10_PASS_a,F,S,la gemme avec les chaises qui était près de moi hier est plus ou moins tombée <eos>,15,tombée,tombé,13,F,P,tombée,-7.921327,tombé,-11.04504,1
29,S_NOUN_10_PASS_a,F,S,la gemme avec les chaises qui était près de moi hier est plus ou moins utilisée <eos>,15,utilisée,utilisé,13,F,P,utilisée,-4.7529283,utilisé,-8.463895,1
30,S_NOUN_10_PASS_a,F,S,la gemme avec les poubelles qui était près de moi hier est plus ou moins achetée <eos>,15,achetée,acheté,13,F,P,achetée,-9.507499,acheté,-12.197914,1
31,S_NOUN_10_PASS_a,F,S,la gemme avec les poubelles qui était près de moi hier est plus ou moins brisée <eos>,15,brisée,brisé,13,F,P,brisée,-7.0253296,brisé,-11.847282,1
32,S_NOUN_10_PASS_a,F,S,la gemme avec les poubelles qui était près de moi hier est plus ou moins cachée <eos>,15,cachée,caché,13,F,P,cachée,-7.03428,caché,-10.067285,1
33,S_NOUN_10_PASS_a,F,S,la gemme avec les poubelles qui était près de moi hier est plus ou moins cassée <eos>,15,cassée,cassé,13,F,P,cassée,-6.716544,cassé,-11.193369,1
34,S_NOUN_10_PASS_a,F,S,la gemme avec les poubelles qui était près de moi hier est plus ou moins couverte <eos>,15,couverte,couvert,13,F,P,couverte,-6.443304,couvert,-9.629907,1
35,S_NOUN_10_PASS_a,F,S,la gemme avec les poubelles qui était près de moi hier est plus ou moins déformée <eos>,15,déformée,déformé,13,F,P,déformée,-6.8675823,déformé,-10.78511,1
36,S_NOUN_10_PASS_a,F,S,la gemme avec les poubelles qui était près de moi hier est plus ou moins fixée <eos>,15,fixée,fixé,13,F,P,fixée,-7.9112225,fixé,-10.233654,1
37,S_NOUN_10_PASS_a,F,S,la gemme avec les poubelles qui était près de moi hier est plus ou moins jetée <eos>,15,jetée,jeté,13,F,P,jetée,-7.5373726,jeté,-11.48159,1
38,S_NOUN_10_PASS_a,F,S,la gemme avec les poubelles qui était près de moi hier est plus ou moins laissée <eos>,15,laissée,laissé,13,F,P,laissée,-6.373634,laissé,-10.286377,1
39,S_NOUN_10_PASS_a,F,S,la gemme avec les poubelles qui était près de moi hier est plus ou moins ouverte <eos>,15,ouverte,ouvert,13,F,P,ouverte,-4.832245,ouvert,-9.101658,1
40,S_NOUN_10_PASS_a,F,S,la gemme avec les poubelles qui était près de moi hier est plus ou moins perdue <eos>,15,perdue,perdu,13,F,P,perdue,-6.349641,perdu,-8.48191,1
41,S_NOUN_10_PASS_a,F,S,la gemme avec les poubelles qui était près de moi hier est plus ou moins réparée <eos>,15,réparée,réparé,13,F,P,réparée,-9.004297,réparé,-11.147685,1
42,S_NOUN_10_PASS_a,F,S,la gemme avec les poubelles qui était près de moi hier est plus ou moins retirée <eos>,15,retirée,retiré,13,F,P,retirée,-5.762568,retiré,-10.293024,1
43,S_NOUN_10_PASS_a,F,S,la gemme avec les poubelles qui était près de moi hier est plus ou moins tombée <eos>,15,tombée,tombé,13,F,P,tombée,-7.628104,tombé,-11.141851,1
44,S_NOUN_10_PASS_a,F,S,la gemme avec les poubelles qui était près de moi hier est plus ou moins utilisée <eos>,15,utilisée,utilisé,13,F,P,utilisée,-5.0218315,utilisé,-8.61735,1
45,S_NOUN_10_PASS_a,F,S,la gemme avec les chemises qui était près de moi hier est plus ou moins achetée <eos>,15,achetée,acheté,13,F,P,achetée,-9.160644,acheté,-12.58133,1
46,S_NOUN_10_PASS_a,F,S,la gemme avec les chemises qui était près de moi hier est plus ou moins brisée <eos>,15,brisée,brisé,13,F,P,brisée,-6.887783,brisé,-11.614865,1
47,S_NOUN_10_PASS_a,F,S,la gemme avec les chemises qui était près de moi hier est plus ou moins cachée <eos>,15,cachée,caché,13,F,P,cachée,-8.013934,caché,-10.6279955,1
48,S_NOUN_10_PASS_a,F,S,la gemme avec les chemises qui était près de moi hier est plus ou moins cassée <eos>,15,cassée,cassé,13,F,P,cassée,-7.0196342,cassé,-10.871514,1
49,S_NOUN_10_PASS_a,F,S,la gemme avec les chemises qui était près de moi hier est plus ou moins couverte <eos>,15,couverte,couvert,13,F,P,couverte,-6.53956,couvert,-9.991337,1
50,S_NOUN_10_PASS_a,F,S,la gemme avec les chemises qui était près de moi hier est plus ou moins déformée <eos>,15,déformée,déformé,13,F,P,déformée,-6.902114,déformé,-10.932752,1
51,S_NOUN_10_PASS_a,F,S,la gemme avec les chemises qui était près de moi hier est plus ou moins fixée <eos>,15,fixée,fixé,13,F,P,fixée,-7.9094515,fixé,-10.351158,1
52,S_NOUN_10_PASS_a,F,S,la gemme avec les chemises qui était près de moi hier est plus ou moins jetée <eos>,15,jetée,jeté,13,F,P,jetée,-7.800809,jeté,-11.754542,1
53,S_NOUN_10_PASS_a,F,S,la gemme avec les chemises qui était près de moi hier est plus ou moins laissée <eos>,15,laissée,laissé,13,F,P,laissée,-6.686399,laissé,-10.481874,1
54,S_NOUN_10_PASS_a,F,S,la gemme avec les chemises qui était près de moi hier est plus ou moins ouverte <eos>,15,ouverte,ouvert,13,F,P,ouverte,-4.5642056,ouvert,-9.248125,1
55,S_NOUN_10_PASS_a,F,S,la gemme avec les chemises qui était près de moi hier est plus ou moins perdue <eos>,15,perdue,perdu,13,F,P,perdue,-6.661314,perdu,-8.916033,1
56,S_NOUN_10_PASS_a,F,S,la gemme avec les chemises qui était près de moi hier est plus ou moins réparée <eos>,15,réparée,réparé,13,F,P,réparée,-10.331328,réparé,-12.092278,1
57,S_NOUN_10_PASS_a,F,S,la gemme avec les chemises qui était près de moi hier est plus ou moins retirée <eos>,15,retirée,retiré,13,F,P,retirée,-6.2124515,retiré,-9.658331,1
58,S_NOUN_10_PASS_a,F,S,la gemme avec les chemises qui était près de moi hier est plus ou moins tombée <eos>,15,tombée,tombé,13,F,P,tombée,-8.062957,tombé,-10.590922,1
59,S_NOUN_10_PASS_a,F,S,la gemme avec les chemises qui était près de moi hier est plus ou moins utilisée <eos>,15,utilisée,utilisé,13,F,P,utilisée,-4.8063364,utilisé,-8.37685,1
60,S_NOUN_10_PASS_a,F,S,la gemme avec les recettes qui était près de moi hier est plus ou moins achetée <eos>,15,achetée,acheté,13,F,P,achetée,-8.647921,acheté,-11.536516,1
61,S_NOUN_10_PASS_a,F,S,la gemme avec les recettes qui était près de moi hier est plus ou moins brisée <eos>,15,brisée,brisé,13,F,P,brisée,-7.4568214,brisé,-11.771284,1
62,S_NOUN_10_PASS_a,F,S,la gemme avec les recettes qui était près de moi hier est plus ou moins cachée <eos>,15,cachée,caché,13,F,P,cachée,-8.163717,caché,-10.600868,1
63,S_NOUN_10_PASS_a,F,S,la gemme avec les recettes qui était près de moi hier est plus ou moins cassée <eos>,15,cassée,cassé,13,F,P,cassée,-7.3178387,cassé,-11.475319,1
64,S_NOUN_10_PASS_a,F,S,la gemme avec les recettes qui était près de moi hier est plus ou moins couverte <eos>,15,couverte,couvert,13,F,P,couverte,-6.981428,couvert,-10.783404,1
