,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas achetées <eos>,16,achetées,achetés,14,F,achetées,-10.448836,achetés,-10.974742,1
1,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas brisées <eos>,16,brisées,brisés,14,F,brisées,-10.246309,brisés,-12.936673,1
2,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas cachées <eos>,16,cachées,cachés,14,F,cachées,-7.556205,cachés,-9.912641,1
3,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas cassées <eos>,16,cassées,cassés,14,F,cassées,-9.570915,cassés,-12.429005,1
4,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas couvertes <eos>,16,couvertes,couverts,14,F,couvertes,-7.7313275,couverts,-10.024422,1
5,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas déformées <eos>,16,déformées,déformés,14,F,déformées,-8.143561,déformés,-13.307627,1
6,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas fixées <eos>,16,fixées,fixés,14,F,fixées,-8.566504,fixés,-11.628924,1
7,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas jetées <eos>,16,jetées,jetés,14,F,jetées,-9.2317505,jetés,-11.787565,1
8,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas laissées <eos>,16,laissées,laissés,14,F,laissées,-7.597062,laissés,-10.06062,1
9,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas ouvertes <eos>,16,ouvertes,ouverts,14,F,ouvertes,-7.8835053,ouverts,-10.040385,1
10,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas perdues <eos>,16,perdues,perdus,14,F,perdues,-7.8237267,perdus,-9.238207,1
11,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas réparées <eos>,16,réparées,réparés,14,F,réparées,-10.714543,réparés,-13.3785925,1
12,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas retirées <eos>,16,retirées,retirés,14,F,retirées,-7.9499345,retirés,-11.382521,1
13,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas tombées <eos>,16,tombées,tombés,14,F,tombées,-7.2269382,tombés,-10.170562,1
14,P_NOUN_11_PASS_a,F,P,les gemmes avec les chaises près de moi que j' aime beaucoup ne sont probablement pas utilisées <eos>,16,utilisées,utilisés,14,F,utilisées,-5.6491203,utilisés,-8.281106,1
15,P_NOUN_11_PASS_a,F,P,les gemmes avec les poubelles près de moi que j' aime beaucoup ne sont probablement pas achetées <eos>,16,achetées,achetés,14,F,achetées,-9.6813545,achetés,-11.523323,1
16,P_NOUN_11_PASS_a,F,P,les gemmes avec les poubelles près de moi que j' aime beaucoup ne sont probablement pas brisées <eos>,16,brisées,brisés,14,F,brisées,-10.601631,brisés,-13.216753,1
17,P_NOUN_11_PASS_a,F,P,les gemmes avec les poubelles près de moi que j' aime beaucoup ne sont probablement pas cachées <eos>,16,cachées,cachés,14,F,cachées,-7.813517,cachés,-9.704514,1
18,P_NOUN_11_PASS_a,F,P,les gemmes avec les poubelles près de moi que j' aime beaucoup ne sont probablement pas cassées <eos>,16,cassées,cassés,14,F,cassées,-9.566682,cassés,-12.082145,1
19,P_NOUN_11_PASS_a,F,P,les gemmes avec les poubelles près de moi que j' aime beaucoup ne sont probablement pas couvertes <eos>,16,couvertes,couverts,14,F,couvertes,-7.685768,couverts,-9.882971,1
20,P_NOUN_11_PASS_a,F,P,les gemmes avec les poubelles près de moi que j' aime beaucoup ne sont probablement pas déformées <eos>,16,déformées,déformés,14,F,déformées,-8.778418,déformés,-13.465455,1
21,P_NOUN_11_PASS_a,F,P,les gemmes avec les poubelles près de moi que j' aime beaucoup ne sont probablement pas fixées <eos>,16,fixées,fixés,14,F,fixées,-8.070001,fixés,-11.506252,1
22,P_NOUN_11_PASS_a,F,P,les gemmes avec les poubelles près de moi que j' aime beaucoup ne sont probablement pas jetées <eos>,16,jetées,jetés,14,F,jetées,-9.270037,jetés,-11.20723,1
23,P_NOUN_11_PASS_a,F,P,les gemmes avec les poubelles près de moi que j' aime beaucoup ne sont probablement pas laissées <eos>,16,laissées,laissés,14,F,laissées,-7.707387,laissés,-9.830949,1
24,P_NOUN_11_PASS_a,F,P,les gemmes avec les poubelles près de moi que j' aime beaucoup ne sont probablement pas ouvertes <eos>,16,ouvertes,ouverts,14,F,ouvertes,-7.8510695,ouverts,-10.176526,1
25,P_NOUN_11_PASS_a,F,P,les gemmes avec les poubelles près de moi que j' aime beaucoup ne sont probablement pas perdues <eos>,16,perdues,perdus,14,F,perdues,-7.565218,perdus,-9.340674,1
26,P_NOUN_11_PASS_a,F,P,les gemmes avec les poubelles près de moi que j' aime beaucoup ne sont probablement pas réparées <eos>,16,réparées,réparés,14,F,réparées,-9.91063,réparés,-12.690299,1
27,P_NOUN_11_PASS_a,F,P,les gemmes avec les poubelles près de moi que j' aime beaucoup ne sont probablement pas retirées <eos>,16,retirées,retirés,14,F,retirées,-7.48184,retirés,-11.098462,1
28,P_NOUN_11_PASS_a,F,P,les gemmes avec les poubelles près de moi que j' aime beaucoup ne sont probablement pas tombées <eos>,16,tombées,tombés,14,F,tombées,-7.164348,tombés,-10.160341,1
29,P_NOUN_11_PASS_a,F,P,les gemmes avec les poubelles près de moi que j' aime beaucoup ne sont probablement pas utilisées <eos>,16,utilisées,utilisés,14,F,utilisées,-5.9488263,utilisés,-8.758444,1
30,P_NOUN_11_PASS_a,F,P,les gemmes avec les chemises près de moi que j' aime beaucoup ne sont probablement pas achetées <eos>,16,achetées,achetés,14,F,achetées,-9.515639,achetés,-11.088867,1
31,P_NOUN_11_PASS_a,F,P,les gemmes avec les chemises près de moi que j' aime beaucoup ne sont probablement pas brisées <eos>,16,brisées,brisés,14,F,brisées,-10.622858,brisés,-13.221322,1
32,P_NOUN_11_PASS_a,F,P,les gemmes avec les chemises près de moi que j' aime beaucoup ne sont probablement pas cachées <eos>,16,cachées,cachés,14,F,cachées,-8.35552,cachés,-10.227776,1
33,P_NOUN_11_PASS_a,F,P,les gemmes avec les chemises près de moi que j' aime beaucoup ne sont probablement pas cassées <eos>,16,cassées,cassés,14,F,cassées,-9.829377,cassés,-12.466747,1
34,P_NOUN_11_PASS_a,F,P,les gemmes avec les chemises près de moi que j' aime beaucoup ne sont probablement pas couvertes <eos>,16,couvertes,couverts,14,F,couvertes,-7.674506,couverts,-10.112828,1
35,P_NOUN_11_PASS_a,F,P,les gemmes avec les chemises près de moi que j' aime beaucoup ne sont probablement pas déformées <eos>,16,déformées,déformés,14,F,déformées,-8.612313,déformés,-13.677713,1
36,P_NOUN_11_PASS_a,F,P,les gemmes avec les chemises près de moi que j' aime beaucoup ne sont probablement pas fixées <eos>,16,fixées,fixés,14,F,fixées,-8.500123,fixés,-11.684202,1
37,P_NOUN_11_PASS_a,F,P,les gemmes avec les chemises près de moi que j' aime beaucoup ne sont probablement pas jetées <eos>,16,jetées,jetés,14,F,jetées,-9.447872,jetés,-11.874398,1
38,P_NOUN_11_PASS_a,F,P,les gemmes avec les chemises près de moi que j' aime beaucoup ne sont probablement pas laissées <eos>,16,laissées,laissés,14,F,laissées,-7.7160425,laissés,-10.273632,1
39,P_NOUN_11_PASS_a,F,P,les gemmes avec les chemises près de moi que j' aime beaucoup ne sont probablement pas ouvertes <eos>,16,ouvertes,ouverts,14,F,ouvertes,-8.349849,ouverts,-10.561513,1
40,P_NOUN_11_PASS_a,F,P,les gemmes avec les chemises près de moi que j' aime beaucoup ne sont probablement pas perdues <eos>,16,perdues,perdus,14,F,perdues,-7.634793,perdus,-9.2681,1
41,P_NOUN_11_PASS_a,F,P,les gemmes avec les chemises près de moi que j' aime beaucoup ne sont probablement pas réparées <eos>,16,réparées,réparés,14,F,réparées,-10.903154,réparés,-13.400835,1
42,P_NOUN_11_PASS_a,F,P,les gemmes avec les chemises près de moi que j' aime beaucoup ne sont probablement pas retirées <eos>,16,retirées,retirés,14,F,retirées,-7.878847,retirés,-11.083919,1
43,P_NOUN_11_PASS_a,F,P,les gemmes avec les chemises près de moi que j' aime beaucoup ne sont probablement pas tombées <eos>,16,tombées,tombés,14,F,tombées,-7.643552,tombés,-9.948022,1
44,P_NOUN_11_PASS_a,F,P,les gemmes avec les chemises près de moi que j' aime beaucoup ne sont probablement pas utilisées <eos>,16,utilisées,utilisés,14,F,utilisées,-5.667633,utilisés,-8.366863,1
45,P_NOUN_11_PASS_a,F,P,les gemmes avec les recettes près de moi que j' aime beaucoup ne sont probablement pas achetées <eos>,16,achetées,achetés,14,F,achetées,-9.472429,achetés,-11.002777,1
46,P_NOUN_11_PASS_a,F,P,les gemmes avec les recettes près de moi que j' aime beaucoup ne sont probablement pas brisées <eos>,16,brisées,brisés,14,F,brisées,-10.586717,brisés,-13.475266,1
47,P_NOUN_11_PASS_a,F,P,les gemmes avec les recettes près de moi que j' aime beaucoup ne sont probablement pas cachées <eos>,16,cachées,cachés,14,F,cachées,-8.180717,cachés,-9.8827095,1
48,P_NOUN_11_PASS_a,F,P,les gemmes avec les recettes près de moi que j' aime beaucoup ne sont probablement pas cassées <eos>,16,cassées,cassés,14,F,cassées,-10.069033,cassés,-12.588646,1
49,P_NOUN_11_PASS_a,F,P,les gemmes avec les recettes près de moi que j' aime beaucoup ne sont probablement pas couvertes <eos>,16,couvertes,couverts,14,F,couvertes,-8.430715,couverts,-10.369316,1
50,P_NOUN_11_PASS_a,F,P,les gemmes avec les recettes près de moi que j' aime beaucoup ne sont probablement pas déformées <eos>,16,déformées,déformés,14,F,déformées,-8.828283,déformés,-13.997008,1
51,P_NOUN_11_PASS_a,F,P,les gemmes avec les recettes près de moi que j' aime beaucoup ne sont probablement pas fixées <eos>,16,fixées,fixés,14,F,fixées,-9.152534,fixés,-11.82847,1
52,P_NOUN_11_PASS_a,F,P,les gemmes avec les recettes près de moi que j' aime beaucoup ne sont probablement pas jetées <eos>,16,jetées,jetés,14,F,jetées,-10.00004,jetés,-12.560596,1
53,P_NOUN_11_PASS_a,F,P,les gemmes avec les recettes près de moi que j' aime beaucoup ne sont probablement pas laissées <eos>,16,laissées,laissés,14,F,laissées,-7.869596,laissés,-10.727247,1
54,P_NOUN_11_PASS_a,F,P,les gemmes avec les recettes près de moi que j' aime beaucoup ne sont probablement pas ouvertes <eos>,16,ouvertes,ouverts,14,F,ouvertes,-8.811757,ouverts,-11.054155,1
55,P_NOUN_11_PASS_a,F,P,les gemmes avec les recettes près de moi que j' aime beaucoup ne sont probablement pas perdues <eos>,16,perdues,perdus,14,F,perdues,-7.6422877,perdus,-8.733714,1
56,P_NOUN_11_PASS_a,F,P,les gemmes avec les recettes près de moi que j' aime beaucoup ne sont probablement pas réparées <eos>,16,réparées,réparés,14,F,réparées,-11.264343,réparés,-13.35054,1
57,P_NOUN_11_PASS_a,F,P,les gemmes avec les recettes près de moi que j' aime beaucoup ne sont probablement pas retirées <eos>,16,retirées,retirés,14,F,retirées,-8.188463,retirés,-11.162022,1
