,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_10_ADJ_c,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas verte <eos>,15,verte,vert,13,M,P,verte,-10.345263,vert,-10.769623,1
1,S_NOUN_10_ADJ_c,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas bleue <eos>,15,bleue,bleu,13,M,P,bleue,-8.917169,bleu,-9.484436,1
2,S_NOUN_10_ADJ_c,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas noire <eos>,15,noire,noir,13,M,P,noire,-8.230418,noir,-9.700117,1
3,S_NOUN_10_ADJ_c,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas délicate <eos>,15,délicate,délicat,13,M,P,délicate,-9.154989,délicat,-12.583073,1
4,S_NOUN_10_ADJ_c,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas pointue <eos>,15,pointue,pointu,13,M,P,pointue,-10.087421,pointu,-12.165552,1
5,S_NOUN_10_ADJ_c,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas ronde <eos>,15,ronde,rond,13,M,P,ronde,-6.734826,rond,-7.9744043,1
6,S_NOUN_10_ADJ_c,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas froide <eos>,15,froide,froid,13,M,P,froide,-12.740379,froid,-14.183582,1
7,S_NOUN_10_ADJ_c,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas chaude <eos>,15,chaude,chaud,13,M,P,chaude,-10.866117,chaud,-12.734326,1
8,S_NOUN_10_ADJ_c,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas importante <eos>,15,importante,important,13,M,P,importante,-8.200653,important,-11.202124,1
9,S_NOUN_10_ADJ_c,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas courte <eos>,15,courte,court,13,M,P,courte,-8.651471,court,-12.541693,1
10,S_NOUN_10_ADJ_c,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas dure <eos>,15,dure,dur,13,M,P,dure,-9.518793,dur,-11.748995,1
11,S_NOUN_10_ADJ_c,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas claire <eos>,15,claire,clair,13,M,P,claire,-4.203924,clair,-6.297806,1
12,S_NOUN_10_ADJ_c,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas intéressante <eos>,15,intéressante,intéressant,13,M,P,intéressante,-9.679157,intéressant,-11.988448,1
13,S_NOUN_10_ADJ_c,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas brillante <eos>,15,brillante,brillant,13,M,P,brillante,-6.991762,brillant,-9.699966,1
14,S_NOUN_10_ADJ_c,F,S,la gemme avec les bracelets près de moi que j' aime beaucoup n' est pas compliquée <eos>,15,compliquée,compliqué,13,M,P,compliquée,-9.428838,compliqué,-11.494947,1
15,S_NOUN_10_ADJ_c,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas verte <eos>,15,verte,vert,13,M,P,verte,-8.888065,vert,-11.312451,1
16,S_NOUN_10_ADJ_c,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas bleue <eos>,15,bleue,bleu,13,M,P,bleue,-8.600319,bleu,-9.495247,1
17,S_NOUN_10_ADJ_c,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas noire <eos>,15,noire,noir,13,M,P,noire,-8.322434,noir,-9.876482,1
18,S_NOUN_10_ADJ_c,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas délicate <eos>,15,délicate,délicat,13,M,P,délicate,-9.153851,délicat,-11.958481,1
19,S_NOUN_10_ADJ_c,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas pointue <eos>,15,pointue,pointu,13,M,P,pointue,-10.40276,pointu,-12.996582,1
20,S_NOUN_10_ADJ_c,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas ronde <eos>,15,ronde,rond,13,M,P,ronde,-7.004061,rond,-8.283972,1
21,S_NOUN_10_ADJ_c,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas froide <eos>,15,froide,froid,13,M,P,froide,-11.774776,froid,-14.145458,1
22,S_NOUN_10_ADJ_c,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas chaude <eos>,15,chaude,chaud,13,M,P,chaude,-10.564091,chaud,-12.618517,1
23,S_NOUN_10_ADJ_c,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas importante <eos>,15,importante,important,13,M,P,importante,-7.9491673,important,-11.099619,1
24,S_NOUN_10_ADJ_c,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas courte <eos>,15,courte,court,13,M,P,courte,-9.145727,court,-12.649137,1
25,S_NOUN_10_ADJ_c,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas dure <eos>,15,dure,dur,13,M,P,dure,-9.682311,dur,-12.050676,1
26,S_NOUN_10_ADJ_c,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas claire <eos>,15,claire,clair,13,M,P,claire,-4.308737,clair,-6.448303,1
27,S_NOUN_10_ADJ_c,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas intéressante <eos>,15,intéressante,intéressant,13,M,P,intéressante,-8.975007,intéressant,-11.398548,1
28,S_NOUN_10_ADJ_c,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas brillante <eos>,15,brillante,brillant,13,M,P,brillante,-6.659381,brillant,-9.859386,1
29,S_NOUN_10_ADJ_c,F,S,la gemme avec les miroirs près de moi que j' aime beaucoup n' est pas compliquée <eos>,15,compliquée,compliqué,13,M,P,compliquée,-9.250721,compliqué,-11.423239,1
30,S_NOUN_10_ADJ_c,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas verte <eos>,15,verte,vert,13,M,P,verte,-7.88855,vert,-10.228878,1
31,S_NOUN_10_ADJ_c,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas bleue <eos>,15,bleue,bleu,13,M,P,bleue,-8.004866,bleu,-8.622934,1
32,S_NOUN_10_ADJ_c,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas noire <eos>,15,noire,noir,13,M,P,noire,-7.648615,noir,-8.997018,1
33,S_NOUN_10_ADJ_c,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas délicate <eos>,15,délicate,délicat,13,M,P,délicate,-8.804797,délicat,-11.838029,1
34,S_NOUN_10_ADJ_c,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas pointue <eos>,15,pointue,pointu,13,M,P,pointue,-9.716146,pointu,-12.583527,1
35,S_NOUN_10_ADJ_c,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas ronde <eos>,15,ronde,rond,13,M,P,ronde,-6.5438585,rond,-7.9243603,1
36,S_NOUN_10_ADJ_c,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas froide <eos>,15,froide,froid,13,M,P,froide,-11.539368,froid,-13.309235,1
37,S_NOUN_10_ADJ_c,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas chaude <eos>,15,chaude,chaud,13,M,P,chaude,-9.561849,chaud,-11.818194,1
38,S_NOUN_10_ADJ_c,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas importante <eos>,15,importante,important,13,M,P,importante,-7.871766,important,-11.04041,1
39,S_NOUN_10_ADJ_c,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas courte <eos>,15,courte,court,13,M,P,courte,-8.849523,court,-12.766703,1
40,S_NOUN_10_ADJ_c,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas dure <eos>,15,dure,dur,13,M,P,dure,-9.021521,dur,-11.095572,1
41,S_NOUN_10_ADJ_c,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas claire <eos>,15,claire,clair,13,M,P,claire,-4.102175,clair,-6.273769,1
42,S_NOUN_10_ADJ_c,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas intéressante <eos>,15,intéressante,intéressant,13,M,P,intéressante,-8.634783,intéressant,-11.633383,1
43,S_NOUN_10_ADJ_c,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas brillante <eos>,15,brillante,brillant,13,M,P,brillante,-6.543338,brillant,-9.68708,1
44,S_NOUN_10_ADJ_c,F,S,la gemme avec les crayons près de moi que j' aime beaucoup n' est pas compliquée <eos>,15,compliquée,compliqué,13,M,P,compliquée,-9.486427,compliqué,-11.77211,1
