,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_10_PASS_b,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas achetées <eos>,15,achetées,achetés,13,F,S,achetées,-8.552658,achetés,-10.177954,1
1,P_NOUN_10_PASS_b,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas brisées <eos>,15,brisées,brisés,13,F,S,brisées,-9.325615,brisés,-12.956734,1
2,P_NOUN_10_PASS_b,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas cachées <eos>,15,cachées,cachés,13,F,S,cachées,-5.636094,cachés,-8.533474,1
3,P_NOUN_10_PASS_b,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas cassées <eos>,15,cassées,cassés,13,F,S,cassées,-8.415928,cassés,-11.064117,1
4,P_NOUN_10_PASS_b,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas couvertes <eos>,15,couvertes,couverts,13,F,S,couvertes,-6.4029207,couverts,-7.9770994,1
5,P_NOUN_10_PASS_b,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas déformées <eos>,15,déformées,déformés,13,F,S,déformées,-7.0800085,déformés,-12.331042,1
6,P_NOUN_10_PASS_b,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas fixées <eos>,15,fixées,fixés,13,F,S,fixées,-8.725443,fixés,-10.174381,1
7,P_NOUN_10_PASS_b,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas jetées <eos>,15,jetées,jetés,13,F,S,jetées,-8.88674,jetés,-11.535115,1
8,P_NOUN_10_PASS_b,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas laissées <eos>,15,laissées,laissés,13,F,S,laissées,-8.204167,laissés,-11.1874,1
9,P_NOUN_10_PASS_b,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas ouvertes <eos>,15,ouvertes,ouverts,13,F,S,ouvertes,-7.3829675,ouverts,-9.51656,1
10,P_NOUN_10_PASS_b,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas perdues <eos>,15,perdues,perdus,13,F,S,perdues,-6.788629,perdus,-10.049408,1
11,P_NOUN_10_PASS_b,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas réparées <eos>,15,réparées,réparés,13,F,S,réparées,-10.176153,réparés,-13.413629,1
12,P_NOUN_10_PASS_b,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas retirées <eos>,15,retirées,retirés,13,F,S,retirées,-7.943373,retirés,-10.586417,1
13,P_NOUN_10_PASS_b,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas tombées <eos>,15,tombées,tombés,13,F,S,tombées,-7.8744793,tombés,-9.875485,1
14,P_NOUN_10_PASS_b,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas utilisées <eos>,15,utilisées,utilisés,13,F,S,utilisées,-4.712463,utilisés,-6.752176,1
15,P_NOUN_10_PASS_b,F,P,les gemmes avec la chaise près de moi que j' aime beaucoup ne sont pas achetées <eos>,15,achetées,achetés,13,F,S,achetées,-7.7761917,achetés,-10.066619,1
16,P_NOUN_10_PASS_b,F,P,les gemmes avec la chaise près de moi que j' aime beaucoup ne sont pas brisées <eos>,15,brisées,brisés,13,F,S,brisées,-8.669135,brisés,-12.774017,1
17,P_NOUN_10_PASS_b,F,P,les gemmes avec la chaise près de moi que j' aime beaucoup ne sont pas cachées <eos>,15,cachées,cachés,13,F,S,cachées,-5.825206,cachés,-8.777183,1
18,P_NOUN_10_PASS_b,F,P,les gemmes avec la chaise près de moi que j' aime beaucoup ne sont pas cassées <eos>,15,cassées,cassés,13,F,S,cassées,-8.38603,cassés,-11.090244,1
19,P_NOUN_10_PASS_b,F,P,les gemmes avec la chaise près de moi que j' aime beaucoup ne sont pas couvertes <eos>,15,couvertes,couverts,13,F,S,couvertes,-6.624466,couverts,-8.0114155,1
