,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_10_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont pas achetées <eos>,15,achetées,achetés,13,M,achetées,-11.269903,achetés,-9.634596,0
1,P_NOUN_10_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont pas brisées <eos>,15,brisées,brisés,13,M,brisées,-9.307507,brisés,-11.893667,1
2,P_NOUN_10_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont pas cachées <eos>,15,cachées,cachés,13,M,cachées,-6.052988,cachés,-9.824497,1
3,P_NOUN_10_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont pas cassées <eos>,15,cassées,cassés,13,M,cassées,-10.561472,cassés,-11.566097,1
4,P_NOUN_10_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont pas couvertes <eos>,15,couvertes,couverts,13,M,couvertes,-7.2198668,couverts,-7.6544933,1
5,P_NOUN_10_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont pas déformées <eos>,15,déformées,déformés,13,M,déformées,-8.361565,déformés,-13.020996,1
6,P_NOUN_10_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont pas fixées <eos>,15,fixées,fixés,13,M,fixées,-8.609483,fixés,-10.060043,1
7,P_NOUN_10_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont pas jetées <eos>,15,jetées,jetés,13,M,jetées,-8.436861,jetés,-10.257759,1
8,P_NOUN_10_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont pas laissées <eos>,15,laissées,laissés,13,M,laissées,-7.0758724,laissés,-9.7896805,1
9,P_NOUN_10_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont pas ouvertes <eos>,15,ouvertes,ouverts,13,M,ouvertes,-7.4706097,ouverts,-9.524714,1
10,P_NOUN_10_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont pas perdues <eos>,15,perdues,perdus,13,M,perdues,-7.6044292,perdus,-8.595863,1
11,P_NOUN_10_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont pas réparées <eos>,15,réparées,réparés,13,M,réparées,-9.541439,réparés,-11.69371,1
12,P_NOUN_10_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont pas retirées <eos>,15,retirées,retirés,13,M,retirées,-8.343421,retirés,-9.990492,1
13,P_NOUN_10_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont pas tombées <eos>,15,tombées,tombés,13,M,tombées,-7.837187,tombés,-8.516808,1
14,P_NOUN_10_PASS_b,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont pas utilisées <eos>,15,utilisées,utilisés,13,M,utilisées,-5.851548,utilisés,-7.4224405,1
15,P_NOUN_10_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont pas achetées <eos>,15,achetées,achetés,13,M,achetées,-10.961917,achetés,-10.68963,0
16,P_NOUN_10_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont pas brisées <eos>,15,brisées,brisés,13,M,brisées,-9.9342575,brisés,-12.074282,1
17,P_NOUN_10_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont pas cachées <eos>,15,cachées,cachés,13,M,cachées,-6.5169024,cachés,-10.373762,1
18,P_NOUN_10_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont pas cassées <eos>,15,cassées,cassés,13,M,cassées,-11.19089,cassés,-11.77699,1
19,P_NOUN_10_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont pas couvertes <eos>,15,couvertes,couverts,13,M,couvertes,-7.345773,couverts,-7.145208,0
20,P_NOUN_10_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont pas déformées <eos>,15,déformées,déformés,13,M,déformées,-8.5036335,déformés,-13.272265,1
21,P_NOUN_10_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont pas fixées <eos>,15,fixées,fixés,13,M,fixées,-8.595734,fixés,-9.73291,1
22,P_NOUN_10_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont pas jetées <eos>,15,jetées,jetés,13,M,jetées,-9.273035,jetés,-10.858169,1
23,P_NOUN_10_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont pas laissées <eos>,15,laissées,laissés,13,M,laissées,-7.6242704,laissés,-10.263932,1
24,P_NOUN_10_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont pas ouvertes <eos>,15,ouvertes,ouverts,13,M,ouvertes,-7.669403,ouverts,-8.949117,1
25,P_NOUN_10_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont pas perdues <eos>,15,perdues,perdus,13,M,perdues,-8.16819,perdus,-9.016489,1
26,P_NOUN_10_PASS_b,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont pas réparées <eos>,15,réparées,réparés,13,M,réparées,-9.54163,réparés,-11.571529,1
