,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas achetées <eos>,16,achetées,achetés,14,M,achetées,-9.722529,achetés,-8.840609,0
1,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas brisées <eos>,16,brisées,brisés,14,M,brisées,-8.6377125,brisés,-12.583012,1
2,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas cachées <eos>,16,cachées,cachés,14,M,cachées,-7.668563,cachés,-8.940254,1
3,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas cassées <eos>,16,cassées,cassés,14,M,cassées,-9.486351,cassés,-11.23616,1
4,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas couvertes <eos>,16,couvertes,couverts,14,M,couvertes,-7.5672894,couverts,-9.021498,1
5,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas déformées <eos>,16,déformées,déformés,14,M,déformées,-8.239466,déformés,-12.692686,1
6,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas fixées <eos>,16,fixées,fixés,14,M,fixées,-7.836832,fixés,-10.293829,1
7,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas jetées <eos>,16,jetées,jetés,14,M,jetées,-9.940991,jetés,-10.884617,1
8,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas laissées <eos>,16,laissées,laissés,14,M,laissées,-7.2077475,laissés,-9.530184,1
9,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas ouvertes <eos>,16,ouvertes,ouverts,14,M,ouvertes,-8.649429,ouverts,-10.999043,1
10,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas perdues <eos>,16,perdues,perdus,14,M,perdues,-6.578904,perdus,-9.207175,1
11,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas réparées <eos>,16,réparées,réparés,14,M,réparées,-9.673349,réparés,-12.8074875,1
12,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas retirées <eos>,16,retirées,retirés,14,M,retirées,-7.8757586,retirés,-9.717023,1
13,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas tombées <eos>,16,tombées,tombés,14,M,tombées,-7.6124916,tombés,-8.143772,1
14,P_NOUN_11_PASS_a,F,P,les gemmes avec les bracelets près de moi que j' aime beaucoup ne sont probablement pas utilisées <eos>,16,utilisées,utilisés,14,M,utilisées,-5.961584,utilisés,-7.760113,1
15,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas achetées <eos>,16,achetées,achetés,14,M,achetées,-8.688208,achetés,-10.508727,1
16,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas brisées <eos>,16,brisées,brisés,14,M,brisées,-8.855759,brisés,-12.388662,1
17,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas cachées <eos>,16,cachées,cachés,14,M,cachées,-7.5953264,cachés,-8.993724,1
18,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas cassées <eos>,16,cassées,cassés,14,M,cassées,-9.59225,cassés,-11.519117,1
19,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas couvertes <eos>,16,couvertes,couverts,14,M,couvertes,-7.6251807,couverts,-8.709686,1
20,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas déformées <eos>,16,déformées,déformés,14,M,déformées,-8.012021,déformés,-12.348753,1
21,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas fixées <eos>,16,fixées,fixés,14,M,fixées,-7.981037,fixés,-10.302774,1
22,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas jetées <eos>,16,jetées,jetés,14,M,jetées,-9.771611,jetés,-11.341102,1
23,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas laissées <eos>,16,laissées,laissés,14,M,laissées,-7.8414307,laissés,-10.019121,1
24,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas ouvertes <eos>,16,ouvertes,ouverts,14,M,ouvertes,-8.482477,ouverts,-10.59552,1
25,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas perdues <eos>,16,perdues,perdus,14,M,perdues,-6.340093,perdus,-9.191265,1
26,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas réparées <eos>,16,réparées,réparés,14,M,réparées,-9.365251,réparés,-12.649347,1
27,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas retirées <eos>,16,retirées,retirés,14,M,retirées,-8.1262245,retirés,-10.025497,1
28,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas tombées <eos>,16,tombées,tombés,14,M,tombées,-7.8378534,tombés,-8.441982,1
29,P_NOUN_11_PASS_a,F,P,les gemmes avec les miroirs près de moi que j' aime beaucoup ne sont probablement pas utilisées <eos>,16,utilisées,utilisés,14,M,utilisées,-6.0174713,utilisés,-7.7309504,1
30,P_NOUN_11_PASS_a,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup ne sont probablement pas achetées <eos>,16,achetées,achetés,14,M,achetées,-7.9349403,achetés,-9.713671,1
31,P_NOUN_11_PASS_a,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup ne sont probablement pas brisées <eos>,16,brisées,brisés,14,M,brisées,-9.559859,brisés,-12.651203,1
32,P_NOUN_11_PASS_a,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup ne sont probablement pas cachées <eos>,16,cachées,cachés,14,M,cachées,-8.23865,cachés,-9.020023,1
33,P_NOUN_11_PASS_a,F,P,les gemmes avec les crayons près de moi que j' aime beaucoup ne sont probablement pas cassées <eos>,16,cassées,cassés,14,M,cassées,-9.599265,cassés,-10.890752,1
