,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_5_PASS_c,F,S,la gemme avec le bracelet près de moi est probablement achetée <eos>,10,achetée,acheté,8,M,achetée,-11.841971,acheté,-10.208569,0
1,S_NOUN_5_PASS_c,F,S,la gemme avec le bracelet près de moi est probablement brisée <eos>,10,brisée,brisé,8,M,brisée,-6.530469,brisé,-11.026131,1
2,S_NOUN_5_PASS_c,F,S,la gemme avec le bracelet près de moi est probablement cachée <eos>,10,cachée,caché,8,M,cachée,-6.3475585,caché,-8.80835,1
3,S_NOUN_5_PASS_c,F,S,la gemme avec le bracelet près de moi est probablement cassée <eos>,10,cassée,cassé,8,M,cassée,-7.44747,cassé,-11.858982,1
4,S_NOUN_5_PASS_c,F,S,la gemme avec le bracelet près de moi est probablement couverte <eos>,10,couverte,couvert,8,M,couverte,-7.5748787,couvert,-10.359001,1
5,S_NOUN_5_PASS_c,F,S,la gemme avec le bracelet près de moi est probablement déformée <eos>,10,déformée,déformé,8,M,déformée,-9.784447,déformé,-11.934973,1
6,S_NOUN_5_PASS_c,F,S,la gemme avec le bracelet près de moi est probablement fixée <eos>,10,fixée,fixé,8,M,fixée,-7.9732523,fixé,-10.77144,1
7,S_NOUN_5_PASS_c,F,S,la gemme avec le bracelet près de moi est probablement jetée <eos>,10,jetée,jeté,8,M,jetée,-7.863226,jeté,-11.342095,1
8,S_NOUN_5_PASS_c,F,S,la gemme avec le bracelet près de moi est probablement laissée <eos>,10,laissée,laissé,8,M,laissée,-7.003453,laissé,-10.129936,1
9,S_NOUN_5_PASS_c,F,S,la gemme avec le bracelet près de moi est probablement ouverte <eos>,10,ouverte,ouvert,8,M,ouverte,-8.111272,ouvert,-10.800547,1
10,S_NOUN_5_PASS_c,F,S,la gemme avec le bracelet près de moi est probablement perdue <eos>,10,perdue,perdu,8,M,perdue,-4.7086835,perdu,-8.661932,1
11,S_NOUN_5_PASS_c,F,S,la gemme avec le bracelet près de moi est probablement réparée <eos>,10,réparée,réparé,8,M,réparée,-11.74152,réparé,-14.199601,1
12,S_NOUN_5_PASS_c,F,S,la gemme avec le bracelet près de moi est probablement retirée <eos>,10,retirée,retiré,8,M,retirée,-8.1789875,retiré,-10.940502,1
13,S_NOUN_5_PASS_c,F,S,la gemme avec le bracelet près de moi est probablement tombée <eos>,10,tombée,tombé,8,M,tombée,-6.701155,tombé,-8.329004,1
14,S_NOUN_5_PASS_c,F,S,la gemme avec le bracelet près de moi est probablement utilisée <eos>,10,utilisée,utilisé,8,M,utilisée,-5.3124275,utilisé,-8.202812,1
15,S_NOUN_5_PASS_c,F,S,la gemme avec le miroir près de moi est probablement achetée <eos>,10,achetée,acheté,8,M,achetée,-8.539808,acheté,-11.754196,1
16,S_NOUN_5_PASS_c,F,S,la gemme avec le miroir près de moi est probablement brisée <eos>,10,brisée,brisé,8,M,brisée,-6.234084,brisé,-11.12175,1
17,S_NOUN_5_PASS_c,F,S,la gemme avec le miroir près de moi est probablement cachée <eos>,10,cachée,caché,8,M,cachée,-6.149354,caché,-8.832574,1
18,S_NOUN_5_PASS_c,F,S,la gemme avec le miroir près de moi est probablement cassée <eos>,10,cassée,cassé,8,M,cassée,-8.44487,cassé,-12.971951,1
19,S_NOUN_5_PASS_c,F,S,la gemme avec le miroir près de moi est probablement couverte <eos>,10,couverte,couvert,8,M,couverte,-7.231129,couvert,-10.043774,1
20,S_NOUN_5_PASS_c,F,S,la gemme avec le miroir près de moi est probablement déformée <eos>,10,déformée,déformé,8,M,déformée,-9.990762,déformé,-12.081063,1
21,S_NOUN_5_PASS_c,F,S,la gemme avec le miroir près de moi est probablement fixée <eos>,10,fixée,fixé,8,M,fixée,-7.5471973,fixé,-10.690081,1
22,S_NOUN_5_PASS_c,F,S,la gemme avec le miroir près de moi est probablement jetée <eos>,10,jetée,jeté,8,M,jetée,-8.15429,jeté,-12.003356,1
23,S_NOUN_5_PASS_c,F,S,la gemme avec le miroir près de moi est probablement laissée <eos>,10,laissée,laissé,8,M,laissée,-6.8502994,laissé,-10.155151,1
