,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,Attr_Num,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,P_NOUN_10_ADJ_c,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas vertes <eos>,15,vertes,verts,13,F,S,vertes,-9.526133,verts,-9.734365,1
1,P_NOUN_10_ADJ_c,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas bleues <eos>,15,bleues,bleus,13,F,S,bleues,-9.79915,bleus,-8.781599,0
2,P_NOUN_10_ADJ_c,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas noires <eos>,15,noires,noirs,13,F,S,noires,-7.9887238,noirs,-10.499963,1
3,P_NOUN_10_ADJ_c,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas délicates <eos>,15,délicates,délicats,13,F,S,délicates,-10.93002,délicats,-14.18545,1
4,P_NOUN_10_ADJ_c,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas pointues <eos>,15,pointues,pointus,13,F,S,pointues,-10.652599,pointus,-12.052633,1
5,P_NOUN_10_ADJ_c,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas rondes <eos>,15,rondes,ronds,13,F,S,rondes,-9.259211,ronds,-12.467946,1
6,P_NOUN_10_ADJ_c,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas froides <eos>,15,froides,froids,13,F,S,froides,-10.95516,froids,-15.050539,1
7,P_NOUN_10_ADJ_c,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas chaudes <eos>,15,chaudes,chauds,13,F,S,chaudes,-13.567201,chauds,-14.696123,1
8,P_NOUN_10_ADJ_c,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas importantes <eos>,15,importantes,importants,13,F,S,importantes,-8.596476,importants,-12.13453,1
9,P_NOUN_10_ADJ_c,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas courtes <eos>,15,courtes,courts,13,F,S,courtes,-9.74196,courts,-13.153324,1
10,P_NOUN_10_ADJ_c,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas dures <eos>,15,dures,durs,13,F,S,dures,-8.71158,durs,-11.239027,1
11,P_NOUN_10_ADJ_c,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas claires <eos>,15,claires,clairs,13,F,S,claires,-5.5080767,clairs,-8.982542,1
12,P_NOUN_10_ADJ_c,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas intéressantes <eos>,15,intéressantes,intéressants,13,F,S,intéressantes,-8.363061,intéressants,-9.878856,1
13,P_NOUN_10_ADJ_c,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas brillantes <eos>,15,brillantes,brillants,13,F,S,brillantes,-10.416024,brillants,-12.621491,1
14,P_NOUN_10_ADJ_c,F,P,les gemmes avec la gemme près de moi que j' aime beaucoup ne sont pas compliquées <eos>,15,compliquées,compliqués,13,F,S,compliquées,-11.265599,compliqués,-14.004308,1
15,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chaise près de moi que j' aime beaucoup ne sont pas vertes <eos>,15,vertes,verts,13,F,S,vertes,-9.627961,verts,-10.605966,1
16,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chaise près de moi que j' aime beaucoup ne sont pas bleues <eos>,15,bleues,bleus,13,F,S,bleues,-10.526727,bleus,-9.322956,0
17,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chaise près de moi que j' aime beaucoup ne sont pas noires <eos>,15,noires,noirs,13,F,S,noires,-8.121683,noirs,-10.5888,1
18,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chaise près de moi que j' aime beaucoup ne sont pas délicates <eos>,15,délicates,délicats,13,F,S,délicates,-11.356785,délicats,-14.072398,1
19,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chaise près de moi que j' aime beaucoup ne sont pas pointues <eos>,15,pointues,pointus,13,F,S,pointues,-10.83027,pointus,-12.1687975,1
20,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chaise près de moi que j' aime beaucoup ne sont pas rondes <eos>,15,rondes,ronds,13,F,S,rondes,-9.383213,ronds,-12.396324,1
21,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chaise près de moi que j' aime beaucoup ne sont pas froides <eos>,15,froides,froids,13,F,S,froides,-10.799943,froids,-15.404508,1
22,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chaise près de moi que j' aime beaucoup ne sont pas chaudes <eos>,15,chaudes,chauds,13,F,S,chaudes,-13.752356,chauds,-15.499978,1
23,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chaise près de moi que j' aime beaucoup ne sont pas importantes <eos>,15,importantes,importants,13,F,S,importantes,-8.554859,importants,-12.00033,1
24,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chaise près de moi que j' aime beaucoup ne sont pas courtes <eos>,15,courtes,courts,13,F,S,courtes,-9.664863,courts,-12.517884,1
25,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chaise près de moi que j' aime beaucoup ne sont pas dures <eos>,15,dures,durs,13,F,S,dures,-9.32405,durs,-11.319643,1
26,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chaise près de moi que j' aime beaucoup ne sont pas claires <eos>,15,claires,clairs,13,F,S,claires,-5.87033,clairs,-9.242818,1
27,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chaise près de moi que j' aime beaucoup ne sont pas intéressantes <eos>,15,intéressantes,intéressants,13,F,S,intéressantes,-8.305681,intéressants,-9.765227,1
28,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chaise près de moi que j' aime beaucoup ne sont pas brillantes <eos>,15,brillantes,brillants,13,F,S,brillantes,-10.8349285,brillants,-13.399763,1
29,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chaise près de moi que j' aime beaucoup ne sont pas compliquées <eos>,15,compliquées,compliqués,13,F,S,compliquées,-11.294572,compliqués,-14.1702795,1
30,P_NOUN_10_ADJ_c,F,P,les gemmes avec la poubelle près de moi que j' aime beaucoup ne sont pas vertes <eos>,15,vertes,verts,13,F,S,vertes,-9.49926,verts,-10.33102,1
31,P_NOUN_10_ADJ_c,F,P,les gemmes avec la poubelle près de moi que j' aime beaucoup ne sont pas bleues <eos>,15,bleues,bleus,13,F,S,bleues,-10.500624,bleus,-9.654873,0
32,P_NOUN_10_ADJ_c,F,P,les gemmes avec la poubelle près de moi que j' aime beaucoup ne sont pas noires <eos>,15,noires,noirs,13,F,S,noires,-8.101064,noirs,-10.897505,1
33,P_NOUN_10_ADJ_c,F,P,les gemmes avec la poubelle près de moi que j' aime beaucoup ne sont pas délicates <eos>,15,délicates,délicats,13,F,S,délicates,-11.251041,délicats,-13.872045,1
34,P_NOUN_10_ADJ_c,F,P,les gemmes avec la poubelle près de moi que j' aime beaucoup ne sont pas pointues <eos>,15,pointues,pointus,13,F,S,pointues,-11.001644,pointus,-12.512878,1
35,P_NOUN_10_ADJ_c,F,P,les gemmes avec la poubelle près de moi que j' aime beaucoup ne sont pas rondes <eos>,15,rondes,ronds,13,F,S,rondes,-9.602573,ronds,-12.537836,1
36,P_NOUN_10_ADJ_c,F,P,les gemmes avec la poubelle près de moi que j' aime beaucoup ne sont pas froides <eos>,15,froides,froids,13,F,S,froides,-10.520538,froids,-14.876583,1
37,P_NOUN_10_ADJ_c,F,P,les gemmes avec la poubelle près de moi que j' aime beaucoup ne sont pas chaudes <eos>,15,chaudes,chauds,13,F,S,chaudes,-13.08838,chauds,-14.882454,1
38,P_NOUN_10_ADJ_c,F,P,les gemmes avec la poubelle près de moi que j' aime beaucoup ne sont pas importantes <eos>,15,importantes,importants,13,F,S,importantes,-8.4621935,importants,-11.951575,1
39,P_NOUN_10_ADJ_c,F,P,les gemmes avec la poubelle près de moi que j' aime beaucoup ne sont pas courtes <eos>,15,courtes,courts,13,F,S,courtes,-9.821804,courts,-13.004395,1
40,P_NOUN_10_ADJ_c,F,P,les gemmes avec la poubelle près de moi que j' aime beaucoup ne sont pas dures <eos>,15,dures,durs,13,F,S,dures,-9.266523,durs,-11.623369,1
41,P_NOUN_10_ADJ_c,F,P,les gemmes avec la poubelle près de moi que j' aime beaucoup ne sont pas claires <eos>,15,claires,clairs,13,F,S,claires,-6.0249033,clairs,-9.829143,1
42,P_NOUN_10_ADJ_c,F,P,les gemmes avec la poubelle près de moi que j' aime beaucoup ne sont pas intéressantes <eos>,15,intéressantes,intéressants,13,F,S,intéressantes,-8.694317,intéressants,-9.727559,1
43,P_NOUN_10_ADJ_c,F,P,les gemmes avec la poubelle près de moi que j' aime beaucoup ne sont pas brillantes <eos>,15,brillantes,brillants,13,F,S,brillantes,-10.368259,brillants,-13.162909,1
44,P_NOUN_10_ADJ_c,F,P,les gemmes avec la poubelle près de moi que j' aime beaucoup ne sont pas compliquées <eos>,15,compliquées,compliqués,13,F,S,compliquées,-11.2448435,compliqués,-14.517506,1
45,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chemise près de moi que j' aime beaucoup ne sont pas vertes <eos>,15,vertes,verts,13,F,S,vertes,-8.602269,verts,-9.949603,1
46,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chemise près de moi que j' aime beaucoup ne sont pas bleues <eos>,15,bleues,bleus,13,F,S,bleues,-9.684851,bleus,-8.981857,0
47,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chemise près de moi que j' aime beaucoup ne sont pas noires <eos>,15,noires,noirs,13,F,S,noires,-7.2731833,noirs,-10.119587,1
48,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chemise près de moi que j' aime beaucoup ne sont pas délicates <eos>,15,délicates,délicats,13,F,S,délicates,-10.71187,délicats,-14.130722,1
49,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chemise près de moi que j' aime beaucoup ne sont pas pointues <eos>,15,pointues,pointus,13,F,S,pointues,-10.737186,pointus,-12.303844,1
50,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chemise près de moi que j' aime beaucoup ne sont pas rondes <eos>,15,rondes,ronds,13,F,S,rondes,-9.102938,ronds,-12.599148,1
51,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chemise près de moi que j' aime beaucoup ne sont pas froides <eos>,15,froides,froids,13,F,S,froides,-10.672206,froids,-15.073868,1
52,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chemise près de moi que j' aime beaucoup ne sont pas chaudes <eos>,15,chaudes,chauds,13,F,S,chaudes,-13.356361,chauds,-14.610488,1
53,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chemise près de moi que j' aime beaucoup ne sont pas importantes <eos>,15,importantes,importants,13,F,S,importantes,-8.636919,importants,-12.350325,1
54,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chemise près de moi que j' aime beaucoup ne sont pas courtes <eos>,15,courtes,courts,13,F,S,courtes,-9.620244,courts,-13.098618,1
55,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chemise près de moi que j' aime beaucoup ne sont pas dures <eos>,15,dures,durs,13,F,S,dures,-8.921135,durs,-11.346893,1
56,P_NOUN_10_ADJ_c,F,P,les gemmes avec la chemise près de moi que j' aime beaucoup ne sont pas claires <eos>,15,claires,clairs,13,F,S,claires,-5.55464,clairs,-8.992569,1
