,Paradigm,Gen,Num,Sent,Eval,Corr,Wrong,Dist,Attr_Gen,corr_word,corr_prob,wrong_word,wrong_prob,answer
0,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins achetée <eos>,15,achetée,acheté,13,M,achetée,-11.58247,acheté,-10.234582,0
1,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins brisée <eos>,15,brisée,brisé,13,M,brisée,-5.3295164,brisé,-9.891008,1
2,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins cachée <eos>,15,cachée,caché,13,M,cachée,-4.629578,caché,-8.556696,1
3,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins cassée <eos>,15,cassée,cassé,13,M,cassée,-7.573921,cassé,-10.923044,1
4,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins couverte <eos>,15,couverte,couvert,13,M,couverte,-7.683663,couvert,-9.442352,1
5,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins déformée <eos>,15,déformée,déformé,13,M,déformée,-6.4322023,déformé,-8.225238,1
6,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins fixée <eos>,15,fixée,fixé,13,M,fixée,-9.293357,fixé,-11.1245,1
7,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins jetée <eos>,15,jetée,jeté,13,M,jetée,-7.80954,jeté,-10.964188,1
8,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins laissée <eos>,15,laissée,laissé,13,M,laissée,-9.213511,laissé,-10.483473,1
9,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins ouverte <eos>,15,ouverte,ouvert,13,M,ouverte,-6.4103913,ouvert,-8.995708,1
10,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins perdue <eos>,15,perdue,perdu,13,M,perdue,-6.175515,perdu,-9.124138,1
11,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins réparée <eos>,15,réparée,réparé,13,M,réparée,-10.42495,réparé,-12.915231,1
12,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins retirée <eos>,15,retirée,retiré,13,M,retirée,-6.0913396,retiré,-11.085394,1
13,S_NOUN_10_PASS_a,F,S,la gemme avec le bracelet qui était près de moi hier est plus ou moins tombée <eos>,15,tombée,tombé,13,M,tombée,-8.645879,tombé,-9.254364,1
